"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
21658			86	3415	40	3960	27	6004	147	2436	42	1771	14	2926			80	3030	72	7552	24	4787	182	2835	47	2000	19	880	false	false	
22048			45	1629	40	4620	33	13823	266	5013	27	2272	18	6021			2	75	3	284	1	197	13	234	0	0	3	230	false	false	
22543			27	1062	31	4081	26	10000	48	951	3	385	1	300			5	194	2	280	0	0	0	0	0	0	0	0	false	false	
22552	77	234															50	2409	63	8249	23	7162	349	6807	49	4683	14	3261	false	true	
22730			51	1747	21	2215	20	7995	37	1328	18	2027	6	2270															false	false	
22936			16	734	20	3313	27	12066	146	3111	29	3504	18	3740			24	822	11	1502	8	3070	27	724	7	1073	6	1668	false	false	
23045			12	287	8	913	8	2671	6	116	1	69	1	319			3	251	2	391	2	442	0	0	1	190	0	0	false	false	
23456			93	3790	39	4524	16	5031	82	1726	18	1858	15	3941			38	1635	28	3175	7	1781	56	1316	15	1333	8	2002	false	false	
23504			26	1173	75	9732	249	117928	954	30050	140	15899	144	52722			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23643			93	2836	56	6792	26	8663	161	3349	46	4781	25	5929			10	442	8	996	2	580	20	560	3	293	0	0	false	false	
23755			21	930	22	2918	60	28573	91	2385	21	2993	11	3492			1	55	0	0	2	499	4	91	0	0	0	0	false	false	
24006			19	1057	56	7720	124	54030	156	4100	48	5955	49	23728															false	false	
24378			13	571	8	746	2	374	27	471	3	137	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			6	271	15	2099	16	7001	33	1027	10	989	7	2419			0	0	0	0	1	250	0	0	0	0	0	0	false	false	
24659			17	670	5	582	9	2633	55	1287	7	846	13	3116			7	351	9	979	2	691	46	1872	8	516	6	2665	false	false	
24668			31	1498	30	3650	38	17831	133	3328	37	3908	21	15320			45	1765	16	1914	0	0	30	417	6	713	2	665	false	false	
24855			0	0	0	0	0	0	35	511	6	841	0	0			6	205	1	167	3	920	55	791	4	732	2	586	false	false	
24949			108	4709	103	13580	109	40164	130	2445	29	3392	29	8854			25	1213	10	1273	5	1074	49	883	5	690	2	346	false	false	
25357			32	1487	11	1770	33	26324	42	502	4	743	1	489			4	81	0	0	2	827	0	0	0	0	0	0	false	false	
25647			5	140	13	1610	8	2714	1	7	1	100	1	300			0	0	0	0	2	423	0	0	0	0	0	0	false	false	
26176			5	163	29	4121	103	45412	4	169	0	0	2	490															false	false	
26242			100	3613	62	6989	74	27718	332	6810	30	2093	19	3772			47	1173	35	4373	16	4272	24	567	6	713	12	2234	false	false	
26457			14	285	0	0	0	0	11	314	2	79	1	27			54	2005	31	2319	16	4089	55	963	3	265	0	0	false	false	
26765			9	492	43	6269	66	29049	134	4031	44	5093	52	16977			2	89	0	0	3	1300	1	4	0	0	0	0	false	false	
26859			4	205	31	3909	49	17420	67	1818	12	1837	30	10992			0	0	0	0	0	0	1	8	1	31	0	0	false	false	
27070			3	232	2	231	1	290	0	0	0	0	0	0															false	false	
27548			92	3647	101	13076	132	50229	427	10158	182	16595	100	27320			2	125	5	559	2	458	4	57	1	64	0	0	false	false	
27614			28	1378	23	2168	14	4047	77	2476	15	2083	12	4912			8	299	10	1245	0	0	2	61	1	172	0	0	false	false	
27847			201	7146	82	10337	60	21286	412	6628	23	2093	8	2441			372	9306	79	10657	75	20089	337	4336	13	1309	0	0	false	false	
28013			4	226	34	4950	182	77834	110	2647	53	5390	82	24084															false	false	
28152			45	1837	28	4254	21	6567	184	3731	37	4040	13	3108			40	1520	78	9658	10	2977	105	2471	27	3141	14	3709	false	false	
28255			16	597	21	2693	19	8074	82	1498	11	1144	12	4395			9	336	5	570	1	199	25	376	2	233	1	25	false	false	
28349			21	749	16	2525	12	5737	82	1568	20	2205	17	5305			9	247	5	678	5	1531	8	142	0	0	1	421	false	false	
28406			0	0	5	800	10	4722	12	524	12	2167	8	1913															false	false	
28572	16	0													1	0													true	true	
28675			32	1165	17	1939	5	1118	36	811	7	390	4	1470			31	1017	11	1434	6	1997	18	307	3	412	4	778	false	false	
28732			56	2147	26	3075	21	8104	26	503	9	766	10	2326			1	59	2	169	1	211	2	38	1	161	1	355	false	false	
29104			10	379	46	5607	129	58793	137	3489	43	3680	24	9613															false	false	
29476			22	301	11	916	8	2477	61	973	13	522	0	0			16	616	19	1782	7	1547	36	950	18	1611	20	2453	false	false	
29636			144	5441	101	12980	76	28301	475	5979	36	2405	16	4919	486	149													true	false	
29878			17	1121	110	15580	413	144035	0	0	0	0	0	0															false	false	
29953			11	374	11	1313	15	5522	22	556	16	1519	13	3966			11	553	11	1535	15	4210	5	164	2	243	5	1329	false	false	
30052			17	587	20	2464	7	2451	19	436	2	225	1	341			1	17	1	142	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			58	2782	90	10408	156	59827	604	13765	48	3827	56	15809															false	false	
30650			7	259	14	2187	25	10471	158	2085	28	2103	20	3611			1	7	1	105	0	0	0	0	0	0	0	0	false	false	
30810	0	101684																											false	true	
30874			25	1330	44	6073	101	45886	39	1226	36	3870	41	12354															false	false	
31134			24	1066	17	1978	12	3724	176	3146	11	1064	1	320			18	524	8	1086	3	1147	25	590	10	954	4	706	false	false	
31255			15	1494	19	2484	35	15073	143	2723	22	2350	33	5840	1	0													true	false	
31657	182	195													24	91													true	true	
31826			205	11523	47	5871	30	11897	161	3636	14	1188	6	1842	57	111													true	false	
31835			30	775	7	760	9	2828	139	3065	8	1011	9	1458			13	342	5	673	10	3071	98	2394	26	2539	29	6703	false	false	
32234			56	2391	15	2051	11	3951	18	356	1	19	5	1495			10	450	10	1499	6	1629	37	891	8	919	3	1171	false	false	
32766			6	232	9	1190	11	2981	95	1876	4	409	0	0			0	0	2	217	0	0	3	37	0	0	0	0	false	false	
32971			49	2042	30	3637	16	6241	49	1259	18	1749	15	4197	7	4													true	false	
33147			78	2688	52	7239	58	28923	240	6500	45	5917	54	19528			24	933	23	3102	13	5208	25	1048	24	3165	16	3075	false	false	
33259			47	3454	84	11737	149	65422	201	5501	71	7245	77	22917			1	29	4	698	2	622	0	0	0	0	0	0	false	false	
33268			28	915	9	1496	7	2453	80	1356	15	1145	13	3976			27	1184	11	1211	5	984	99	2123	37	3964	14	4069	false	false	
33370			1	71	1	173	2	744	0	0	0	0	0	0															false	false	
33839			10	277	4	448	0	0	36	1202	1	168	0	0			5	90	3	257	4	798	51	3819	4	500	0	0	false	false	
33857			18	653	20	2488	39	16547	370	6545	51	5500	41	11751			30	1451	34	4749	18	5369	370	5545	51	5306	30	11751	false	false	
34153			17	798	25	3787	41	18068	55	1058	13	1666	17	5871			7	381	5	575	0	0	17	642	11	870	4	781	false	false	
34359			9	232	2	337	3	1089	40	991	3	371	0	0			15	562	6	982	2	539	13	342	3	568	5	1664	false	false	
34425			40	2529	74	11079	64	24052	240	5106	43	5088	20	4852			0	0	1	160	0	0	1	20	0	0	0	0	false	false	
34434			81	3097	60	8009	63	25764	119	2934	31	3519	19	7210			27	1044	11	1204	1	166	28	841	11	1257	1	1	false	false	
34452			68	2466	28	3576	19	8184	129	3375	32	3842	15	4214			1	22	1	216	0	0	1	4	0	0	0	0	false	false	
34537			58	3080	131	18245	272	118800	258	6939	78	9382	53	18758			3	108	2	124	1	69	18	209	2	74	0	0	false	false	
34555			134	4783	26	4124	33	15655	183	2985	11	1897	6	4038			264	11499	78	12141	37	16564	455	9658	17	2732	6	2586	false	false	
34742			61	2531	39	5896	41	16915	181	3668	25	2447	5	1909			31	882	10	941	5	1596	94	1506	5	749	0	0	false	false	
34836			10	478	6	885	9	3150	9	272	3	208	0	0			9	229	4	632	2	667	2	164	1	172	1	266	false	false	
35057			72	2813	29	4277	25	8959	180	3742	15	1693	6	1132			84	3637	54	6066	20	5444	200	3943	15	2225	4	385	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			111	10220	229	32499	663	295186	432	19784	158	15359	194	52658			0	0	1	70	1	272	3	60	1	148	0	0	false	false	
35646			23	981	6	1094	2	584	123	3009	7	1066	5	2709	7	37													true	false	
35842			43	1743	16	2476	16	7528	120	2695	12	1492	8	2048			12	615	7	861	5	1567	20	376	9	686	1	97	false	false	
35879			15	606	9	1056	9	4174	5	104	3	322	2	805	2	0													true	false	
36456			14	269	6	803	1	364	94	2408	16	1661	4	1579			29	1351	34	4263	23	4767	247	5880	76	7649	37	8964	false	false	
36933			34	1459	18	2703	10	3379	153	2624	8	965	2	597			54	1584	7	906	2	593	43	847	8	1035	3	309	false	false	
37051			31	1101	13	1753	13	4328	49	790	6	620	5	1665			49	2209	37	5348	17	3842	80	2185	22	2145	11	2993	false	false	
37341	24	70													22	32													true	true	
37435			168	6780	206	25639	199	75173	824	11241	64	6529	32	8015			20	754	14	2101	10	2806	22	482	1	132	0	0	false	false	
37640			534	25030	402	51248	481	204563	588	18628	231	28031	248	102892			179	7048	162	20004	140	44640	176	6655	70	10452	58	18499	false	false	
37659			23	689	5	569	4	1359	89	1942	22	2159	5	2090			29	813	10	1405	3	764	134	1981	4	480	2	485	false	false	
37743			20	798	17	2378	26	10351	92	2040	22	2747	17	6790			7	293	8	1309	4	1072	30	541	3	233	2	356	false	false	
37949			38	1380	18	2205	12	5267	116	2570	22	2461	23	8063			17	582	15	1964	7	2459	72	1524	31	3598	22	4945	false	false	
38740			49	1711	30	3556	36	13175	117	2396	17	1628	10	2548			12	469	4	338	3	952	0	0	0	0	0	0	false	false	
39327			54	1379	59	6565	85	28776	115	1830	20	1563	19	3704			3	35	5	631	3	749	0	0	0	0	1	182	false	false	
39420			250	7790	227	23122	272	89382	206	4652	103	7718	70	18477															false	false	
39475			174	8069	462	59527	833	339939	1094	22242	481	36808	484	111586			46	1787	64	6273	36	8467	110	2944	110	9071	75	14659	false	false	
39756			44	2501	74	10173	97	38897	537	12608	136	15345	100	29780			33	1618	33	4231	10	2749	212	5258	47	5278	25	6039	false	false	
40033			18	454	7	775	3	1701	42	1034	5	685	7	1558			81	1796	4	216	2	463	3	31	0	0	0	0	false	false	
40350			1	69	4	525	0	0	47	589	9	952	5	2009			5	202	7	730	5	1813	47	1573	20	1895	6	1364	false	false	
40499			12	1033	29	4479	33	13117	194	4463	17	2059	10	2542			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
40707			80	2875	96	11967	86	29677	331	8105	99	9789	50	11542	3	0													true	false	
40855			15	491	12	1576	4	1244	64	1617	15	1988	3	677			11	373	30	3803	9	2903	45	1062	14	1790	11	3057	false	false	
41245	31	53															16	707	20	2351	7	205	65	1210	9	839	3	760	false	true	
41553			19	555	4	343	4	986	24	319	4	274	2	538			14	519	4	293	1	229	127	2321	19	1694	8	1864	false	false	
41629			23	1035	23	2788	39	16910	96	1635	25	2360	7	2059			2	18	2	253	3	519	9	158	1	55	0	0	false	false	
41759	14	66															20	734	20	2295	17	6322	87	1799	19	2281	15	2911	false	true	
41825			0	0	11	1683	18	7726	25	802	3	454	8	3398			1	84	2	448	2	753	2	85	0	0	0	0	false	false	
41937			8	219	6	870	4	1990	26	629	7	856	5	964			7	433	4	524	12	4532	15	333	6	839	21	8253	false	false	
41955			5	168	2	233	0	0	5	48	0	0	0	0			8	253	23	2425	4	829	321	8606	22	2802	7	2041	false	false	
42037			102	3181	14	1993	7	2821	121	2859	20	3280	7	2283			99	2773	19	2802	2	726	26	404	1	219	1	256	false	false	
42055			14	489	10	1347	7	1587	35	714	8	733	8	2912			18	656	11	1402	2	913	50	1138	11	986	9	1048	false	false	
42354			48	1946	18	2565	7	4907	219	2739	12	955	9	1274			26	1167	10	1511	4	1912	116	1861	12	1366	0	0	false	false	
42372			12	665	22	2504	36	12936	47	894	6	1069	4	1783	1	0													true	false	
42420			788	26676	755	81613	524	169391	4931	59233	469	39056	288	68512			14	482	9	689	3	610	5	223	0	0	1	271	false	false	
42448			119	4248	76	9765	63	24095	486	8841	52	5419	35	9989			157	6478	98	11758	50	15315	439	9693	103	12334	75	17351	false	false	
42457			2	67	0	0	0	0	17	267	7	883	10	4150			8	371	5	364	6	1839	76	2083	12	1990	9	3188	false	false	
42671			19	574	37	4355	120	38120	44	957	40	2673	55	9568			3	122	2	135	1	345	4	25	0	0	0	0	false	false	
43052			38	994	35	3201	24	6685	63	1010	18	1269	18	2736			1	51	0	0	0	0	3	37	2	181	0	0	false	false	
43351			11	428	2	221	1	353	44	888	4	402	3	1307			4	183	4	531	4	1530	12	241	3	397	0	0	false	false	
43454			13	451	15	2127	2	503	43	573	1	28	4	1200	23	38													true	false	
43744			17	712	28	3903	23	10437	24	498	5	386	5	1388			7	284	2	319	0	0	2	36	1	170	0	0	false	false	
43856			18	716	9	869	3	602	35	668	4	336	1	248	1	0													true	false	
43959			28	1269	28	3226	28	8525	97	2491	15	1392	8	3742			0	0	0	0	0	0	2	55	2	300	0	0	false	false	
44040			94	3272	45	4884	36	11301	145	2665	14	1119	8	2684			173	7602	108	13511	46	12006	246	6560	87	10877	30	7511	false	false	
44433			2	116	12	1647	44	19006	7	215	3	455	11	2651															false	false	
44741			93	3397	81	9558	84	27003	157	3692	31	3504	15	4185			3	79	3	700	1	203	1	30	1	146	0	0	false	false	
44750			69	2498	44	5506	46	18498	74	1641	15	1934	10	4093			8	284	10	1395	7	2637	10	330	1	188	0	0	false	false	
44929			29	1067	22	2664	22	6183	34	616	3	291	2	275			3	91	0	0	1	168	1	22	1	15	0	0	false	false	
45038			7	310	10	992	15	4882	58	1509	20	1927	29	6562			18	806	19	2037	11	2518	20	585	11	854	5	1500	false	false	
45047			56	2162	33	4118	8	2532	187	2678	8	587	2	382			96	3641	44	5759	21	5228	159	2243	6	673	2	602	false	false	
45056			12	374	6	617	5	1420	95	1794	5	616	15	3969			22	753	10	1201	2	604	133	4588	32	4179	21	4864	false	false	
45430			41	1273	14	1703	10	4157	64	665	1	150	0	0			5	213	3	319	2	580	12	147	0	0	0	0	false	false	
45458			22	1171	6	814	5	1701	47	891	7	867	4	1293			26	1182	22	2653	6	1966	100	1935	10	972	2	283	false	false	
45551			111	4088	78	9235	59	16867	1456	39874	202	20078	65	16192			174	6209	260	26785	171	61402	1009	27190	303	34180	186	53575	false	false	
45560			32	1268	90	11880	148	59130	334	8950	121	12630	118	33909			3	222	4	537	5	1388	3	101	2	304	2	654	false	false	
45775			34	1360	46	6039	58	21990	12	278	3	101	1	220															false	false	
