"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
36054								346070	10901		0	0	2616		0	43252	289301	
36456								9748										
36933								19290										
37051								5885										
37341								3591										
37378								44997										
37435								136560	76		0	0	9384		0	18025	109075	
37640								30584	0		0	0	7340		0	23043	201	
37659								2023										
37743								13328										
37949								19014										
38740								21439										
39327								33183	2685		0	0	3897		0	14305	12296	
39420								42204	6806		0	0	8471		0	26526	401	
39475								118620	32321		0	0	19758		0	4833	61708	
39756								72914	11258		0	0	4229		0	1229	56198	
40033								7117										
40350								8325										
40707								56738										
40855								7043										
41245								4491										
41553								7759										
41629								12164										
41759								6026										
41825								5705										
41937								2256										
41955								3025										
42037								10585										
42055								3407										
42354								7449										
42372								8945	0		0	0	692		2954	0	5299	
42420								55078	18135		0	0	33979		0	1523	1441	
42448								84461	546		0	0	4574		0	1839	77502	
42457								4241										
42671								160826	1210		0	0	1679		0	30503	127434	
43052								5332										
43351								8020	0		0	0	254		0	7766	0	
43454								4224										
43744								9708										
43856								20225										
43959								15227										
44040								38889	0		0	0	1239		0	5286	32364	
44433								7804	0		0	0	643		0	1583	5578	
44741								36095	0		0	0	2669		0	2988	30438	
44750								12735										
44929								14271										
45038								7697										
45047								17595										
45056								14082										
45430								23296										
45458								588										
45551								11072	0		0	0	2604		0	8468	0	
45560								56884	11892		0	0	2683		0	11387	30922	
45775								18103										
46053								4733										
46941								7246										
47153								6641										
47247								24129										
47256								7177										
47452								18848										
47500								6961	1148		0	0	861		0	3360	1592	
48057								10088										
48150								9817										
48374								12412	4157		0	0	4522		0	675	3058	
48440								9258										
49054								2722										
49148								6693										
49241								25999	108		0	0	4116		0	17166	4609	
49344								20802										
49643								657										
49652								12211										
49821								92318	3643		0	0	4498		0	5259	78918	
49858								7039										
49951								6151										
50144								1922										
50461								10067										
50546								4495										
50854								23800										
50872								14434										
50957								15144										
51253								3338	66		0	0	1557		0	1715	0	
51356								13082										
51459								5832										
51730								14149										
51842								21713										
52410								1664										
52719								2754028	0		0	26723	0		771661	0	1955644	
52951								9171										
53033								516866	21661		0	566	5834		1036	65815	421954	
53051								13566										
53453								3079										
53752								8124										
54049								14716										
54058								8300	2736		0	0	942		0	4617	5	
54375								15433	0		0	0	3267		0	10824	1342	
54441								3452										
54656								7788	0		0	0	2859		0	3206	1723	
54973								224870	27185		0	0	47540		0	6768	143377	
55176								36176	0		0	0	1075		0	32851	2250	
55336								41042	1832		0	0	3551		0	714	34945	
55635								13178										
55653								12260										
55970								129097	1061		0	0	1796		0	3429	122811	
56258								7800										
56351								87602	5969		0	0	13665		0	1498	66470	
56427								8363										
56548								8002	1142		0	0	703		0	5745	412	
56557								48318	31721		0	0	3320		0	8544	4733	
56717								12027	1719		0	0	1374		0	720	8214	
57040								6989										
57228								18391										
57255								24468										
57451								14043	0		0	0	1882		490	4684	6987	
57572								2142										
58177								8193										
58207								13330										
58225								5645										
58243								198846	26795		0	506	12599		0	4841	154105	
58355								1594										
58551								2182										
58636								15717										
58757								18148										
58971								131472	58314		0	0	15261		0	713	57184	
59316								15945	2510		0	0	4071		212	0	9152	
59352								20013	1478		0	0	2320		0	15569	646	
59370								27283	1161		0	0	1047		0	8165	16910	
59754								622										
60143	5648280	863417	0	129039	0	27986	4627838	5557508	564463	38267			298954	27986			4627838	
60330								25516	5000		0	0	5360		0	12145	3011	
60545								7508										
60554								7470										
60648								69873										
61122								82393	4262		0	0	6513		0	14618	57000	
61177								1625										
61355								14210	6013		0	0	2798		0	5325	74	
61476								32605										
61757								29986										
61832								9402										
61953								6037										
62044								3680										
62110								597										
62147								9574										
62772								10263	3		0	0	1743		0	1748	6769	
63050								10499										
63069	266128	136578	1572	6268	37762	29602	54346	266128	93352	7840			43226	67364			54346	
63078								100545	14630		0	0	6103		0	5438	74374	
63201								3740										
63573								8271	2006		0	0	424		0	4076	1765	
63733								14101	412		0	0	4187		0	9502	0	
63742								8101										
63751								412										
64150								17080										
64543								20920	0		0	0	4118		0	16194	608	
64552								3409										
64619								201978	20866		0	0	4301		0	14902	161909	
64730								18623										
65205								120029	1307		0	0	1468		0	11354	105900	
65241								14711										
65513	283595	488	0	8853	148	6731	267375	283595	0	8853			488	6879			267375	
65559								138951	1138		0	0	2098		0	53	135662	
65746								46859	18		0	0	3861		0	42980	0	
65858								63037	12391		0	0	15777		0	3490	31379	
66015	33462	129	0	87	0	16690	16556	33462	0	87			129	16690			16556	
66154								6142										
66275								20450										
66677								8631										
67142								3446										
67151								33229	4060		0	0	1751		0	22416	5002	
67209								12809	2004		0	0	1480		744	7606	975	
67254								13184										
67311								344001	102741		0	1731	56159		26	19671	163673	
67656								74564	2758		0	0	2545		0	21732	47529	
67870								44006										
68345								4253										
68448								5436										
68671								29693										
68756								6306										
68831								20198										
68840								14304										
68859								54091	1849		0	0	3100		0	2950	46192	
68943								15071										
69333								64107	7062		0	0	7667		0	13877	35501	
69678								90727	142		0	0	3438		0	21689	65458	
70049								53790	0		0	0	2412		0	2496	48882	
70058								4696										
70218								10299										
70414								17827	0		0	0	1920		0	3208	12699	
70638								8475										
70955								7628										
71073								6719										
71318								16817	6138		0	0	2068		0	4454	4157	
71457								14462										
71859								3853										
72258								13802	72		0	0	1355		0	263	12112	
72351								1093										
72454								8956										
72678								6839	2		0	0	1435		0	5402	0	
73116								24670	1796		0	0	1703		0	667	20504	
73152								3562										
73554								19099										
73956								4890										
74056								5233										
74140								23159	6134		0	0	5909		0	6758	4358	
74159								6359										
74403								34989	6622		0	0	2956		0	4465	20946	
74449								6590										
75053								12852	873		0	0	1741		0	451	9787	
75259								25775										
75446								13214	5		0	0	1872		0	2756	8581	
75455								22108										
75558								41869	693		0	0	5477		22093	0	13606	
75633	19714223	1345847	0	1755815	0	102009	16510552	19714223	1063022	1755815			282825	102009			16510552	
75651								8234										
76135								17849										
76153								14072										
76443								16294										
76854								2785										
77150								3273										
77253								3255										
77422								21682										
77758								41489	4271		0	0	1529		0	27944	7745	
77851								28148	2822		0	0	1855		0	6393	17078	
78036								19637										
78157								20052										
78241								4465										
78559								4921										
78858								24636	2931		0	0	915		0	3178	17612	
79042								7285										
79127								2575										
79145								14996										
79257								8883										
79855								19058										
80020								3516										
80150								22275	0		0	0	1423		20510	0	342	
80374								74490										
80431								3678										
80552								8776										
80936								10556										
81175								27176										
81429								23535										
82033								7130										
82079								2291										
82257								11525										
82350								5422										
82659								12239										
83151								11963										
83236								10812										
83375								7493	2020		0	0	2302		0	147	3024	
83638	190292	10238	0	500	0	13092	166462	190292	5961	500			4277	13092			166462	
83834								21950										
83852								8934										
83955								4508										
84046								1392										
84055								11578										
84251								5208										
84541								88685	0		0	0	5937		0	14016	68732	
84804								3756										
85052								3997										
85258								12266										
85454								8357										
85472								73675	17148		0	0	4853		0	3385	48289	
85931								5398										
86349								36452										
86358								6610										
86527								46634	7019		0	0	4896		0	21486	13233	
86554								13135										
86675								134296	40		0	0	1648		0	16662	115946	
87047								3334										
87159								32062										
87177								10432										
87234								20739	0		0	0	1603		0	3007	16129	
87476								23354										
87579								29549	0		0	0	1864		0	7591	20094	
88231								51498	1413		0	0	2171		0	5274	42640	
88240								988	0		0	0	421		0	567	0	
88259								9880										
88352								17240										
88455								52255										
88530								25708										
88772								25259	0		0	0	2107		0	18134	5018	
88950								2878										
89032								10844										
89135								11505										
89751								12799	5749		0	0	3286		0	3146	618	
89854								10143										
89957								3040										
90047								4220										
90177								12863										
90328								21070	1		0	0	2974		0	16075	2020	
90337								16723	43		0	0	3800		0	3571	9309	
90579								78671	1388		0	0	2103		0	75180	0	
90645								20418										
90739								10927										
91101								20959	9139		0	0	4256		0	788	6776	
91156								3314										
91259								9317										
91615								3001										
91651								12038										
91754								4083	0		0	0	1027		0	528	2528	
91950								4566										
92050								6900										
92144								2707										
92676								38344	1582		0	0	1170		0	1398	34194	
92706								15354										
92902								5942										
93244								28214										
93543								13967										
93619								21846										
93721								1811203	4886		0	0	91189		0	100186	1614942	
93758								20624										
94139								68780	0		0	0	7865		0	4703	56212	
94456								8852										
94522								50401	3031		0	0	2596		0	10271	34503	
94755								3546										
94858								9712										
95051								6803										
95659								5578										
95677								8125										
96553								3907										
97055								1763										
97279								13460										
97457								4333										
97804								8957	99		0	0	2037		0	4655	2166	
97943								9686										
98351								15837										
98454								67854										
98463								88332	4		0	0	2422		0	13513	72393	
98548								6239										
98641								24052										
98717								27007										
99059								68246	308		0	0	3060		0	27511	37367	
99143								22794										
99255								22813										
99376								245809	5667		0	0	1897		0	36463	201782	
99442								6267										
99536								62065	2135		0	0	2713		0	4603	52614	
99853								11196										
99974								38209										
100236								47362										
100357								7173	3433		0	0	3559		0	77	104	
100562								802271	8590		0	0	24812		0	51859	717010	
100777								41940	0		0	0	2780		0	15328	23832	
100843								10345	300		0	0	2311		0	7396	338	
101019	611439	9718	0	14614	0	1659	585448	611439	5508	14614			4210	1659			585448	
101037								51864	2084		0	0	7696		0	4146	37938	
101345								3031										
101439								25830										
101671								33064	45		0	321	3374		0	5351	23973	
101738								27463										
101952								14150										
102155								1607										
102173								9394										
102333								5372										
102342								42680										
102539								22621										
102557								3833										
102874								28047										
103134								865										
103255								69837	12519		0	0	22154		0	2864	32300	
103563								47915										
103602								63										
104234								10531										
104542								2723										
104971								5962										
105026								31351	2223		0	0	2358		0	9224	17546	
105053								11055										
105071								25077										
105222								13075										
105473								74557	9820		0	0	11962		0	1378	51397	
105530								3168										
105633								35737										
106359								57609	13680		0	0	7684		0	3817	32428	
106377								27228	6935		0	0	5400		0	14354	539	
106452								40625	1919		0	0	2370		0	5887	30448	
106519								11841										
106676								10753										
107226								18169										
107244								162575	1193		0	0	22997		0	137114	1271	
107459								4800										
107570								20825										
107758								4063										
108072								2018										
108269								3292										
108474								3675	1080		0	0	756		0	1428	411	
108652								3602										
108746								17799										
108951								19447										
109136								30231	1194		0	0	1465		0	8492	19080	
109154								7197										
109453								7064										
109574								16951										
109659								14330										
109686								8875	1120		0	0	7601		0	129	25	
110413								30692	0		0	0	1989		0	6689	22014	
110655								3736										
110936								9121										
110945								6139										
110972								16887										
111157								3454										
111205								6714	4		0	0	2056		0	999	3655	
111661								2428										
111942								41726										
111979								156740	3133		0	0	2326		0	9858	141423	
112163								25649	1062		0	0	10780		0	13797	10	
112332								9674										
112444								22595										
112510								900										
112556								7480										
112837	18345044	1592531	0	10575	0	13567845	3174093	18344961	231911	10492			1360620	13567845			3174093	
113003								46759										
113030								10503										
113441								38440	3306		0	0	4118		0	9101	21915	
113601								65294	3884		0	0	1392		0	3593	56425	
113740								88297	10694		0	0	2482		0	71968	3153	
113937								7524										
114149								8070										
114158								13874										
114251								10775										
114260								81925	7		0	0	22093		0	923	58902	
114457								10999	413		0	0	1100		0	1599	7887	
114756								14520										
114774								1049										
114840								25329										
114859								3486										
115100								42882										
115146								16165										
115221								32902										
115575								25749										
116077								3266										
116358								15443										
116554								428										
116639								12334										
116732								13173										
116741								7193										
116871								26804	1		0	0	1150		15478	0	10175	
117038								23719										
117074								17026										
117458								17304										
117672								10676										
117775								6683										
118156								9933										
118174								12156										
118660								10539										
118736								11594										
119153								4831	2871		0	0	1327		0	342	291	
119274								41471	3		0	0	2792		0	6016	32660	
119528								23407	0		0	0	1673		5320	0	16414	
119779								37472	4501		0	0	1491		0	7782	23698	
119872								7420										
120476								1039										
120542								8695										
120609								28826	2100		0	0	3455		0	4758	18513	
120953								5034										
121642								101470	153		0	0	18386		0	82931	0	
121651								41927										
121679								7065	1287		0	0	2512		0	3172	94	
121914								8740	21		0	0	2571		0	6148	0	
122153								1460	21		0	0	631		0	808	0	
122546								2849	0		0	0	359		0	2217	273	
122573								6723	0		0	0	507		6216	0	0	
122854								85572	9666		0	0	7334		0	68435	137	
123075								9276										
123374								6096										
123646								77145	6914		0	0	5217		0	940	64074	
124344								59208	0		0	0	1678		0	7339	50191	
124830								6110										
125154								39836	1491		0	0	36001		0	80	2264	
125471								72782	17601		0	0	8005		0	20922	26254	
125855								92137	619		0	0	15708		0	340	75470	
125873								15661										
125958								366										
126012								16555										
126049								5119										
126254								31015	0		0	0	10920		0	20095	0	
126375								51142										
126553								45331										
126740								44129	0		0	0	2864		0	15304	25961	
126834								13230	1		0	0	3053		0	10176	0	
127055								28314										
127224								43994										
127701								5277										
128089								31002										
128258								21845										
128511	230391	1	0	0	3	193907	36480	207282	0	0			1	170801			36480	
128904								1969703	37489		253	0	20566		0	47500	1863895	
129349								5868										
129358								1137										
129479								150973										
129732								129485	0		0	0	8205		0	5687	115593	
129853								11265										
129910								37837	0		0	0	4620		0	3062	30155	
130345								87933	23		0	0	2526		0	4014	81370	
130541								25702	262		0	0	5438		0	16213	3789	
130671								7230										
130813								5252										
131034								39994										
131155								4884										
131173								43188	101		0	0	2941		0	17900	22246	
131418								4386	7		0	0	1281		0	3062	36	
131436								30366										
131650								223538	64371		0	0	39970		0	28246	90951	
131717								2954										
131940								3149										
132107								17353	6687		0	0	2424		0	5622	2620	
132152								26374										
132451								2855										
132554								12608	0		0	452	2067		0	4891	5198	
132778								7332										
132853								117177	70		0	0	3079		0	11766	102262	
132938								59002										
133579								9779	4		0	0	3164		0	4779	1832	
133850								44931	4812		0	0	5331		0	3100	31688	
133971								41634	1375		0	0	908		0	39351	0	
134156								3436										
134437								14551	0		0	0	3781		0	10719	51	
134455								2153										
134848								23571										
135836								4126										
135854								3101										
136048								558										
136338								14462	403		0	0	2557		0	11502	0	
136459								942										
136655								3610										
137205								49390	8375		0	631	2844		0	2519	35021	
137447								19922										
137456								6019										
137559								11601										
137643								2667										
137652								10980										
137821								5373										
137915								2475882	10805		0	0	10219		0	70355	2384503	
138051								14441										
138257								7590										
138556								3238										
138725								7565										
138752								3219										
139133								7664										
139432								1948										
139478								32967	5056		0	0	2097		0	25814	0	
139553								45025	4584		0	0	4549		0	7877	28015	
139656								31236	6672		0	0	5840		500	3080	15144	
139740								56832	30352		0	0	3534		0	817	22129	
139834								5230										
139843								44845	10056		0	0	5272		0	5077	24440	
139955								1826										
140018								18547	24		0	0	6808		0	10245	1470	
140157								45170										
140362								50828	650		0	0	796		0	18996	30386	
140634								4413	0		0	0	728		3685	0	0	
141211								33047	0		0	0	1030		0	30786	1231	
141341								14088										
141350								1015										
141453								1565										
141556								94055	5509		0	0	3350		0	28832	56364	
141677								4927										
141958								5895										
142049								10164										
142179								9209										
142571								8729										
142656								1162										
142955								47324	10513		0	0	15486		0	2017	19308	
143073								23034										
143372								4669										
143662								717175	81574		140	926	36989		4368	26937	566241	
143859								13704										
143952								27700										
144034								20129										
144052								45065	2335		0	0	2009		0	69	40652	
144155								21710	3289		0	0	2038		0	7048	9335	
144436								37820										
144678								124510	1157		0	0	3327		0	111206	8820	
144856								18865										
144913								12193										
145059								2710										
145545								16667	1173		0	0	1126		0	5650	8718	
145554								31548										
145741								8991										
145750								8728										
145844								34049										
145956								2229										
146056								5286										
146618								7908										
146654								36411	102		0	0	2656		0	33653	0	
146663								51977	4919		0	0	5074		0	1882	40102	
146672								2230687	31763		0	0	17596		1093	8946	2171289	
146850								1941										
147053								4117	318		0	0	528		0	1234	2037	
147633								21165										
147651								2916										
147679								3231										
147857								6289										
147923								29299										
148171								22020										
148238								11267										
148340								7926										
148470								32946										
148715								17803										
148809								20815	0		0	0	1664		0	13901	5250	
148920								3610										
149150								4277										
149253								17678										
149271								23040										
150035								41845	5592		0	0	7004		0	584	28665	
150044								38109	0		0	0	2004		0	19888	16217	
150156								8463										
150334								4882										
150352								7191										
150576								56306	13797		0	0	7407		0	3353	31749	
150727								13634	13		0	0	2234		0	9773	1614	
150754								10285										
151546								1555										
151555								1223										
151751								11980	3174		0	0	1251		0	333	7222	
151872								34084	278		0	0	2070		0	6462	25274	
151957								12913	9388		0	0	1282		0	2243	0	
152057								13374										
152253								8039										
152374								10231										
152431								6219										
152440								4780										
152646								25834	2224		0	0	1024		0	4748	17838	
153054								25876	2787		0	0	2288		0	214	20587	
153353								14015	2855		0	0	2165		8002	0	993	
154154								23750	5267		0	0	3621		0	3529	11333	
154257								19026	2690		0	0	1737		0	11004	3595	
154770								46766	0		0	0	824		0	18697	27245	
155245								9350	1428		0	0	1978		0	5716	228	
155375								2782										
155517								18233										
155759								2965										
155777								13703										
156457								6202										
156635								7118										
156952								9760										
156970								9078										
157155								1344										
157379								18327										
157650								4697										
157744								4237										
157856								4975										
157904								43025	5509		0	0	4573		0	1990	30953	
158376								35557										
158554								5973										
158741								16740										
158750								2928										
158974								24583										
159636								103127	14		0	0	9800		0	1667	91646	
159645								4372										
159953								10680										
159971								111803	0		0	0	2038		0	109765	0	
160360								36942										
160454								31693										
160557								12882										
160614	445913	407	0	0	0	47416	398090	445913	260	0			147	47416			398090	
160650								9723	1806		0	0	560		0	914	6443	
160959								26031	5108		0	0	3160		0	3413	14350	
161273								27964	3209		0	0	1353		0	4009	19393	
161433								5727										
161602								109165	14814		0	0	11787		0	3163	79401	
162337								73038	0		0	0	12690		0	32030	28318	
163343								4778										
163370								27480	1873		0	0	956		0	8099	16552	
163473								154055	18		0	0	10504		9767	5066	128700	
163549								17211	226		0	0	3838		0	11454	1693	
163857								14610										
164153								16833										
164331								41611										
164377								75802										
164854								12027										
164957								5293										
164975								2070										
165039								28552										
165628	106745	92008	0	316	0	5215	9206	106745	44236	316			47772	5215			9206	
165758								16835										
165806								13546	8730		0	0	3705		0	786	325	
166111								19320										
166531								45982										
166652								34292	251		0	0	2739		0	10411	20891	
166803								41640	16709		0	1728	5367		0	1753	16083	
166849								7462										
167060	48805	6501	1	447	0	17078	24778	48389	134	447			5952	17078			24778	
167453								4467										
167565								1195	0		0	0	0		0	1195	0	
167752								1805										
167864								27957	58		0	0	4047		0	13595	10257	
168357								22546										
168441								6324										
168571								1616										
169327								11640										
169354								99455										
169653								513949	22441		0	0	43784		0	37155	410569	
169756								99532	0		0	0	2396		0	69265	27871	
169952								2052										
170051								66794	4155		0	0	2074		0	2932	57633	
170257								5651										
170275								32639										
170332								21501										
170640								896										
170976								2032										
171133	27959	1723	0	0	0	10450	15786	27959	231	0			1492	10450			15786	
171656								23518										
171759								5799										
171768								13216										
172158								4735										
172251								5469										
172457								19294	1611		0	0	2500		0	2280	12903	
172475								17356	31		0	0	3043		0	2945	11337	
172859								29563										
173306								39497	2334		0	610	983		0	4745	30825	
173342								14023										
173548								3160										
173557								29196	2122		0	0	2011		0	681	24382	
173575								48024	0		0	0	2223		0	262	45539	
173641								14720										
173959								2110										
174321								2489										
174367								2375										
174572								53456	30812		0	0	10122		0	1160	11362	
175056								13717										
175140								16683										
175458								4496	0		0	0	165		0	4331	0	
175609								24386										
175672								12692										
176053								6893	0		0	0	802		0	6091	0	
176101								16121	3147		0	0	2548		0	2207	8219	
176325								4320										
176437								6979										
176464								17643	4034		0	0	3873		0	9687	49	
176642								9685										
177135								2939										
177443								5085										
177500								6599										
177546								4416										
177555								7223										
177751								89591	0		0	0	798		0	14422	74371	
177920								26218	5203		0	0	2611		0	6255	12149	
177957								62966	4109		0	0	5094		0	3658	50105	
178057								2121										
178150								11647										
178244								4194										
178271								2047										
178356								4118										
178851								6109	0		0	0	2004		0	1228	2877	
179148								8254										
179335								10132										
179700								21005	3752		0	0	1222		0	6552	9479	
179755								3845										
180041								7511										
180144								4057										
180443								6229										
180537								3569										
180845								2688										
181347								27964	0		0	0	1861		0	658	25445	
181459								46728	4241		0	0	3476		0	21632	17379	
181758								10184										
181963								5464										
182353								607										
182652								1217										
182951								4801										
183051								3303										
183154								2284										
183668								58443	2411		0	0	1685		0	2992	51355	
183770								6592	3302		0	0	1466		0	1557	267	
183846								6093										
183958								3362										
184142								23503										
184245								6622										
184656								5708										
184759								2853										
185251								1484										
185448								2184										
185859								9281	190		0	0	2086		0	461	6544	
186221								43726	7521		0	0	5906		0	1304	28995	
186548								2961										
186717								56861	4056		0	0	3227		0	2240	47338	
186744								17869	7891		0	0	1873		0	4743	3362	
186838								7268	0		0	0	3376		0	3892	0	
186856								9333										
187358								3204										
187648								2697										
187899								7254	3537		0	0	2196		0	166	1355	
187947								110087	0		0	0	7596		0	14809	87682	
188056								155231										
188177								58418										
188430								48905	0		0	0	941		0	7598	40366	
188449								6881										
188720								4633										
188739								4652										
188917								2367										
188926								5889										
189044								13293	5405		0	0	2914		0	343	4631	
189129								37176	4167		0	0	3479		0	2247	27283	
189352								124082	6234		0	14015	9086		381	89621	4745	
189549								16905										
189745								63433	0		0	0	2627		0	7085	53721	
189820								12694										
189866								43285	5		0	0	0		0	875	42405	
189950								12407										
190246								5379										
190451								4285										
190554								9898										
190563								89829										
190639								32833	376		0	0	0		0	10306	22151	
190648								29403										
190947								7007										
190956								8587										
191355								5690										
191449								5892										
191805								1739										
191935								61555	3197		0	0	3154		0	682	54522	
192147								18289	0		0	0	2166		0	2516	13607	
192156								42784										
192558								18180										
192651								9627										
192857								19599										
193162								8893										
193247								14269										
193537								8797										
193649								47814										
193809								12913	1366		0	0	3176		0	7785	586	
194253								6000										
194440								28735										
194570								12956										
194936								3539										
195111								20444	4433		0	0	3403		0	1094	11514	
195157								3981										
195456								11786										
196257								9238										
196743								18322										
196752								1711										
196800								19408	4653		0	0	1931		0	5193	7631	
197142								4250										
197254								7850										
197302								3409	0		0	0	1232		0	786	1391	
197478	1742978	88237	0	500436	35	182373	971897	1256357	9806	14056			78190	182408			971897	
197759								27326										
198046								16163										
198073								9093										
198103								912										
198149								59210	4		0	0	801		0	28166	30239	
198251								13709										
198831								21530	90		0	0	1668		0	2518	17254	
