"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
1557																																																																9261	0		22666			5310	0		0	48794	0	0	0	5862	0	356	14802	0	319	482	2152	2521	303	6617	19831	2158	3456	7588	2966				0	0			0	0	0	0	1120	2625			0			0	0														10566	0	0	0	0		0	70							0	591	0	0	0	0	0			0	0	0	0	0	1289	0		
1669																																																															0	3	22		3883			9581	0		3615	120574	0	0	0	60440	1828	33115	12146	337	1348	558	989	27306	29871	4477	7595	8131	8706	21373	9605				0	0			0	0	1364	88	18632	7076			0			0	131														0	0	0	0	0		0	93							0	6621	0	0	0	0	0			0	0		0	0	7328	0		
1856																																																																2400	4719		437			10688	0		322	36294	0	610	0	4333	21	3669	6446	3458	2	21	0	210	492	15364	727	10659	4525	681	0				0	0			0	0	0	2236	23	6204			0			0	0														2879	0	0	0	0		0	1							0	83	0	0	0	0	0			0	0		0	0	4217	0		
2040																																																															0	4135	11670		6052			27173	1181		860	138095	0	0	0	19040	782	2262	31550	1245	1865	4986	3771	3869	1674	20464	7976	33858	33207	18495	4172				0	6			0	0	1308	3236	37381	23710			0			117	450													0	114077	0	0	0	950		0	11							0	179	0	0	0	384	0			449	0	449	0	0	1371	0	0	
2161																																																															0	0	0		14424			29595	0		0	97171	0	0	0	42675	67	35953	33064	1855	7082	7361	17289	7859	1230	13446	10681	11019	10337	4570	296				278	5			0	0	155	0	2186	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				83		0	40							0	2500	0	0	0	0	0			0	0	0	0	0	5246	83	0	
2376																																																															0	0	1759426	0	0	20555	0	20555	6023		0	3596975	0	0	11996	244649	3006	21811	109225	5822	21827	4127	5251	45752	160411	48949	59921	190447	366583	2511111	166577	0	0	0	0	0	0		0	0	0	4199	62783	1496314	0	0	0			0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	2968851				361	0	0	0							0	0	0	0	0	0	361	0	0	0	0	0	0	0	20	0	0	
2554																																																																3590	0		869			1858	0		328	7725	0	0	0	216	0	30	500	31	0	73	12	0	0	3333	225	579	2025	847	0				0	0			0	0	0	0	335	0			0			0	0														3512	0	0	0	0		0	139							0	256	0	0	0	0	0			0	0	0	0	0	134	0		
2732																																																															0	0	141334		0			43437	12142		0	439816	492	0	11500	19918	0	3158	55792	936	1508	7871	9603	0	0	132142	20658	90796	156268	17908	0				0	0			0	0	9702	44991	49332	118466			0			0	0													0	0	0	0	0	0		0	110							0	341	0	0	0	0	0			0	0	0	0	0	535	0	0	
2750																																																															0	7576	562		22746			1920	0		380	43704	0	0	0	3041	67	947	21883	241	60	2430	310	0	0	15219	6466	8042	7820	1858	1258				0	81			0	0	2304	0	958	1242			0			0	0													0	13849	0	0	0	0		0	2262							0	289	0	0	0	0	0			0	0	0	0	0	276	0	0	
3252																																																															0	25781	0		49102			12009	0		4247	104546	0	162	0	296	0	277	0	57	190	37	12	0	0	29771	58736	7432	4000	1483	0				0	0			0	0	0	768	0	6226			0			0	0													0	35253	0	0	0	0		0	117							0	1454	0	0	0	0	0			0	0	0	0	0	4384	0	0	
3458																																																															0	9820	214		5235			5600	0		0	31799	0	0	0	5723	34	0	5645	95	225	2307	2650	337	109	1432	3893	7811	10153	2784	0				0	0			0	0	89	0	2531	335			0			0	0														0	0	0	0	127		0	0							0	1461	0	0	0	0	0			0	0	0	0	0	757	127		
3720																																																															0	9760	2571		9500			13464	2537		929	142911	0	0	572	32706	567	848	29921	2031	3396	6199	17327	3429	144	14486	13434	27902	49285	4927	39				0	251			0	0	6783	4629	26959	25175			0			216	0	0	0	0	0	0	0	0	0	0	0	0	0		40448				374		0	179							0	2465	0	0	0	0	121			0	0	0	0	0	4436	37		
3971																																																																30338	51550		41360			75006	27970		0	680365	0	38814	579	119904	5988	33314	89569	3770	9342	18876	26848	29659	27900	162961	35471	98499	132458	123590	2961				0	757			0	0	892	67435	48151	145645			0			8737	2703														292318	0	0	0	12223		0	103							0	511	0	116	0	105	0			3265	2902	363	0	0	25941	0		
4156																																																																19616	9713		10838			16022	2492		0	145254	0	556	0	37951	831	15685	26444	907	531	2879	2741	17139	13754	13754	15698	19848	13710	41699	2021				0	0			0	0	1166	5628	6829	31971			0			20	0	0	0	0	0	0	0	0	0	0	0	0	0		46093				20		0	0							0	807	0	0	0	0	0			0	0	0	0	0	834	0		
4231																																																															0	6071	0		562			1943	0		788	45303	0	0	0	7831	0	17	13546	49	174	4140	2466	802	0	3552	9771	17277	4496	873	0				0	0			0	0	330	2093	7775	13356			0			0	0													0	0	0	0	0	1724		0	8							0	905	0	0	0	958	766			0	0		0	0	3641	0	0	
4839																																																																0	58790		0			4151	5443		0	248596	0	0	0	26562	1570	219	69409	3161	3989	8913	7424	43	1654	34963	32246	49531	87172	12076	0				0	262			0	0	9219	8837	71227	60900			0			258	0														54297	0	0	0	11795		0	316							0	187	0	0	8301	2438	659			0	0	0	0	0	1132	139		
5069																																																															0	8700	1784		0			2648	1141		0	388040	4299	0	0	46102	22947	14568	253111	20770	9810	11419	0	0	0	168419	72798	77863	2961	0	0				0	0			0	0	115269	21497	91411	80840			0			0	0														116975	0	0	0	6480		0	0							0	0	0	0	0	6480	0			0	0	0	0	0	0	0		
5135																																																															0	82865	5407		95857			25837	0		4460	357532	0	0	0	75342	703	12903	211066	13705	15337	32859	11744	1034	413	89273	121793	55647	9806	2307	1273				576	0			0	0	899	6635	34595	12084			0			0	0													0	52545	0	0	0	0		0	70							0	4662	0	0	0	0	0			0	0	0	0	0	7540	0	0	
5210																																																															0	33778	35166	0	2006	58184	0	58184	76040		89580	970953	0	0	0	320652	30212	89760	58513	31521	27205	16545	22354	84605	137941	147740	43298	102561	156788	167898	25031	0	0	0	0	5716	0		0	0	10111	19364	115949	154133	0	0	0			0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	528770				3964	4862	6593	4862							0	602	0	0	0	0	3964	0	0	0	0	0	0	0	8005	0	0	
5461																																																																27818	22393	0	11925	27431	0	27431	7920		0	367796	445	0	18397	33984	1658	229	67591	1683	2197	4229	7131	8651	9370	21986	41737	55153	97270	116411	259	0	0	0	0	159	0		0	0	1028	11962	60492	142297	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219263				0	11140	0	11140							0	31	0	0	0	0	0	0	0	0	0	0	0	0	8003	0	0	
5751																																																																21742	7723		26556			29522	2254		568	144092	0	1428	0	24295	139	18097	31486	875	1589	1270	887	7929	11745	26564	22620	12449	13119	23831	20216				0	38			0	0	1400	915	9971	13424			0			75	0														24451	0	0	0	2305		0	25							0	2445	0	0	0	0	0			2230	0	0	0	0	1647	0		
6039																																																															0	36990	2157		6298			15132	303		1185	178936	299	0	0	24327	804	3811	39891	1721	3909	4207	5561	8767	0	9759	24566	32419	23842	62536	0				503	353			0	0	4257	9643	30945	39781			0			873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1067		0	564							0	1611	0	0	0	0	0			0	0	0	0	0	4382	194	0	
6141																																																															0	2310	0		1848			2707	0		0	20659	0	0	0	4497	0	524	4207	455	32	225	286	2813	192	1082	2638	4475	4618	3349	0				0	0			0	0	0	0	0	3846			0			0	0													0	0	0	0	0	0		0	867							0	0	0	0	0	0	0			0	0	0	0	0	4584	0	0	
6329																																																															0	6408	4510	0	2730	36773	0	36773	1799		647	511175	0	0	0	101090	3199	876	102540	5528	12312	28204	49559	1710	602	19847	66003	104669	172050	44138	356	0	0	0	0	1134	0		0	0	26366	44435	82029	22014	0	0	0			0	800	0	0	0	0	0	0	0	0	0	0	0	0	1353	1400				0	350	86	350							0	142007	0	0	0	0	0	0	0	0	0	0	0	0	35598	0	0	
7009																																																															0	0	0		0			59333	0		0	216481	0	0	0	0	0	0	210628	0	0	0	0	0	0	210628	0	0	5852	0	0				0	0			0	0	0	0	0	0			0			0	0													0	0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	157148	0	0	
7045																																																															0	6320	0		6224			4480	710		558	76124	0	0	0	33895	204	32584	5774	1429	2688	9918	6784	1894	10575	1944	5674	12464	14053	5067	2516				482	15			0	0	442	162	5429	6332			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0							0	6771	0	0	0	0	0			0	0	0	0	0	4100	0	0	
7072																																																																768	12993		165			9553	5227		0	165939	123	0	0	96992	1363	50528	8914	301	1271	3323	1942	31389	56459	6914	2780	10934	7660	19162	20358				0	2113			0	0	1483	7077	13675	13316			0			883	1730														73783	0	0	0	3790		0	0							0	0	0	0	0	0	2907			0	0		0	0	1337	0		
7157																																																															0	1627	61		4368			3080	0		0	24558	0	0	0	9095	0	7254	8714	98	648	547	174	2821	4807	2274	5694	5454	1631	220	190				0	1832			0	0	0	0	0	2328			0			0	133	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	2167	0	0	0	0	0			0	0	0	0	0	0	0		
7456																																																															0	13574	0		31486			10521	0		108	68629	0	0	0	4630	371	0	32981	278	38	1349	2544	421	0	32826	2903	10255	16051	971	993				0	17			0	0	493	106	2912	2670			0			0	0														0	0	0	0	0		0	2							0	968	0	0	0	0	0			0	0	0	0	0	771	0		
7634																																																															0	2088	0		1395			5404	0		0	44680	0	0	0	11605	266	586	12310	359	782	4295	2656	3396	0	5205	5964	12010	7641	1537	480				0	0			0	0	1157	0	0	14118			0			0	0														1113	0	0	0	0		0	106							0	7	0	0	0	0	0			0	0		0	0	8534	0		
8033																																																															0	15662	3076		6818			11700	0		0	214888	0	0	0	91387	3216	1075	100689	9772	24657	21473	34660	556	0	27018	39242	24116	22774	7995	0				0	0			0	0	23128	22517	23449	8211			0			527	0													0	10000	0	0	0	851		0	693							0	1327	0	0	0	324	0			0	0		0	0	3704	0	0	
8462																																																															0	8189	0		11253			13964	0		0	55339	0	0	0	9023	8	2462	12101	1639	282	14	180	2869	4039	16405	9963	7696	8428	1874	282				0	0			0	0	0	0	2129	1355			0			0	0													0	0	0	0	0	0		0	0							0	7259	0	0	0	0	0			0	0	0	0	0	2159	0	0	
8631																																																															0	645	0		255			6044	0		266	33969	0	0	0	14658	161	0	2812	71	124	94	985	8146	5188	1752	1121	3530	3544	8227	1137				0	0			0	0	0	484	888	6213			0			174	0														0	0	0	0	183		0	120							0	2507	0	0	0	0	0			0	0		0	0	1728	9		
9357																																																															0	781	0	0	64	110919	0	110919	1468		0	370053	0	70	0	118873	122	0	242057	118813	0	0	0	0	60	129130	22323	41174	47330	11223	0	0	0	0	0	121	0		0	0	3124	0	46346	28682	0	70	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225054				0	26	57318	26							0	51	0	0	0	0	0	0	0	0	0	0	0	0	2088	0	0	
9553																																																															0	28717	2247		49300			8961	42		0	102064	0	0	0	7240	441	544	48549	475	1287	1453	1700	2078	247	52352	2526	12573	12927	13114	1179				0	0			0	0	1192	0	1949	0			0			0	0													0	37644	0	0	0	0		0	545							0	750	0	0	0	0	0			0	0	0	0	0	680	0	0	
9807																																																															0	0	427539	0	0	61007	0	61007	58052		0	1883535	2710	0	0	373060	19377	80655	440619	62803	9484	32672	28089	109068	126611	228259	302320	452015	252847	259550	14532	0	0	0	0	37	0		0	0	90845	369033	95191	391383	0	0	0			7660	4088	0	0	0	0	0	0	0	0	0	0	0	0	159261	589616				63526	262	0	262							0	0	20193	10980	465	997	21851	1380	0	0	0	0	0	0	459	1380	1811	
9955																																																																16460	46		9693			12471	668		0	72571	0	1753	0	4705	0	1179	26266	201	1323	1248	161	922	850	5194	19548	28135	14214	740	0				0	6			0	0	0	0	3709	22243			0			0	0														23842	0	0	0	0		0	13							0	458	0	0	0	0	0			0	0	0	0	0	346	0		
10250																																																																337	8935		0			72128	10590		828	260867	0	0	0	34172	4219	14091	50605	1506	3055	7411	15454	6524	222	28738	22407	47875	73244	53007	1326				204	541			0	0	3147	17648	64066	34423			0			295	0														131947	0	0	0	1991		0	16							0	6797	173	451	52	238	600			2	0	0	0	2	2816	180		
10849																																																															0	12736	19309		5862			6229	60		102	127038	22	0	0	27568	94	18728	27122	4239	4448	7324	9390	2167	0	15664	13571	36452	12466	21338	0				0	0			0	0	5533	2776	23824	21764			0			0	0													0	0	0	0	0	0		0	26							0	357	0	0	0	0	0			0	0	0	0	0	820	0	0	
11145																																																															0	2321	212		31			10694	4409		2095	197390	0	0	0	63430	656	18727	19446	4086	12388	11664	11187	22615	873	17150	6381	24154	42478	43116	148				0	21			0	0	1167	8103	46801	16331			0			993	105	0	0	0	0	0	0	0	0	0	0	0	0	0	14235				2263		0	0							0	3226	0	0	0	1240	30			0	0		0	0	37893	0	0	
11640																																																															0	35226	11418		45526			30658	2000		0	246116	0	0	0	29288	1238	17650	105188	1306	4467	6458	2843	5955	7972	30438	76093	23975	22723	30290	33222				0	0			0	0	9822	38640	22716	8158			0			33	0													0	87109	0	0	0	1088		0	120							0	3697	0	111	0	902	0			42	0	0	0	0	7609	0	0	
11837																																																																1864	3446		159			11426	200		3000	42727	36	0	0	5158	193	0	4130	390	195	876	2656	840	201	1381	2164	23382	5059	5619	0				105	0			0	0	0	4730	3727	7957			0			0	0														2795	0	0	0	0		0	206							0	119	0	0	0	0	0			0	0		0	0	473	0		
12030																																																															0	41587	949		3314			25904	0		94	266459	0	0	0	59623	210	4352	58560	1685	4121	12632	21683	19056	446	29188	49745	68456	31079	21831	4239				0	195			0	0	1393	4724	92255	14408			0			0	0													0	0	0	0	0	0		1211	577							0	7219	0	0	0	0	0			0	0	0	0	0	12796	0	0	
