"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
1669																																																																	49145	1806	1806	16.4699%	34.2806%	33.0208%	47339	143361	287428	-985	0			26.2806%			1600	33.0208%	1	0	46354	0	0	0	-985	0	0	0	0		0	0	47339	0	0	0	0	0	0	47339	0	0	0	0	0	0	0	0	0	1806	0	0	0	0	287428	45739										
1856																																																																	14947	572	572	12.8524%	26.1663%	25.1650%	14375	57123	111847	-1349	0			18.1663%			14482	25.1650%	1	0	13124	98	0	0	-1349	0	0	0	0		0	0	14375	0	0	0	0	0	0	14375	0	0	0	0	0	0	0	0	0	572	0	98	0	0	111945	-9										
2040																																																																	24907	1921	1921	11.3433%	16.2998%	15.0426%	22986	152806	202640	-215	0			8.2998%			4750	15.0426%	1	0	22770	0	0	0	-216	0	0	0	0		0	0	22986	0	0	0	0	0	0	22986	0	0	0	0	0	0	0	0	0	1921	0	0	0	0	202640	18235										
2161																																																																	17598	975	975	10.7230%	17.1591%	16.2084%	16623	102558	155022	-3	0			9.1591%			2356	16.2084%	1	0	16620	0	0	0	-3	0	0	0	0		0	0	16623	0	0	0	0	0	0	16623	0	0	0	0	0	0	0	0	0	975	0	0	0	0	155022	14267										
2376																																																																	501419	30562	30562	11.3845%	13.5575%	12.7311%	470857	3698466	4135931	10555	0			5.5575%			45201	12.7311%	1	0	481412	0	0	0	-752	0	11624	-317	0		0	0	470857	0	0	0	0	0	0	470857	0	0	0	0	0	0	0	0	0	30562	0	0	0	0	4135931	425656										
2554																																																																	1499	160	160	9.2091%	11.6726%	10.4267%	1339	12842	14540	-21	0			3.6726%			1325	10.4267%	1	0	1607	289	0	0	-21	0	0	0	0		0	0	1339	0	0	0	0	0	0	1339	0	0	0	0	0	0	0	0	0	160	0	289	0	0	14829	303										
2732																																																																	96164	4772	4772	15.4416%	20.5401%	19.5209%	91392	468176	591856	-316	0			12.5401%			5789	19.5209%	1	0	92188	0	1112	0	-316	0	0	0	0		0	0	91392	0	0	0	0	0	0	91392	0	0	0	0	0	0	0	0	0	4772	0	1112	0	0	592968	86715										
2750																																																																	7722	574	574	12.7908%	16.9005%	15.6442%	7148	45691	55884	-277	0			8.9005%			6816	15.6442%	1	0	7083	0	0	0	-277	212	0	0	0		0	0	7148	0	0	0	0	0	0	7148	0	0	0	0	0	0	0	0	0	574	0	0	0	0	55884	544										
3252																																																																	27399	1545	1545	13.4501%	22.6309%	21.3548%	25854	121069	192222	-1068	0			14.6309%			500	21.3548%	1	0	24786	0	0	0	-1068	0	0	0	0		0	0	25854	0	0	0	0	0	0	25854	0	0	0	0	0	0	0	0	0	1545	0	0	0	0	192222	25354										
3458																																																																	5102	388	388	9.3733%	12.7726%	11.8012%	4714	39945	50292	-44	0			4.7726%			1201	11.8012%	1	0	4670	0	0	0	-44	0	0	0	0		0	0	4714	0	0	0	0	0	0	4714	0	0	0	0	0	0	0	0	0	388	0	0	0	0	50292	3513										
3720																																																																	39331	1665	1665	13.8743%	23.3853%	22.3953%	37666	168187	271480	-1684	0			15.3853%			21000	22.3953%	1	0	35982	0	0	0	-1684	0	0	0	0		0	0	37666	0	0	0	0	0	0	37666	0	0	0	0	0	0	0	0	0	1665	0	0	0	0	271480	16666										
3971																																																																	116168	8661	8661	14.2223%	16.8050%	15.5521%	107507	691272	755904	-968	0			8.8050%			171278	15.5521%	1	0	116412	9861	0	12	-991	23	0	0	0		0	0	107507	0	0	0	0	0	0	107507	0	0	0	0	0	0	0	0	0	8661	0	9873	0	0	765777	-53898										
4156																																																																	23235	1919	1919	9.9325%	15.1369%	13.8867%	21316	153499	214609	-922	0			7.1369%			7857	13.8867%	1	0	22177	1783	0	0	-922	0	0	0	0		0	0	21316	0	0	0	0	0	0	21316	0	0	0	0	0	0	0	0	0	1919	0	1783	0	0	216392	15242										
4231																																																																	17840	653	653	14.9950%	34.1239%	32.8749%	17187	52280	114618	-1204	0			26.1239%			12600	32.8749%	1	0	15848	0	0	186	-1525	0	0	0	0		0	0	17187	0	0	0	0	0	0	17187	0	0	0	0	0	0	0	0	0	653	0	186	0	0	114804	4452										
5069																																																																	189329	5096	5096	40.2783%	47.2848%	46.0121%	184233	400401	457400	2486	0			39.2848%			8629	46.0121%	1	0	186748	0	0	0	2485	30	0	0	0		0	0	184233	0	0	0	0	0	0	184233	0	0	0	0	0	0	0	0	0	5096	0	0	0	0	457400	175633										
5135																																																																	72728	4562	4562	13.9755%	19.9292%	18.6791%	68166	364932	487753	-932	0			11.9292%			25042	18.6791%	1	0	67837	1042	0	0	-1371	0	0	0	0		0	0	68166	0	0	0	0	0	0	68166	0	0	0	0	0	0	0	0	0	4562	0	1042	0	0	488795	43727										
5210																																																																	159061	13224	13224	9.1311%	13.8647%	12.7120%	145837	1147238	1597151	-8683	-5936			5.8647%			48151	12.7120%	1	0	148960	10275	1531	0	-2747		0	-5936	0		0	0	145837	0	0	0	0	0	0	145837	0	0	0	0	0	0	0	0	0	13224	0	11806		0	1603021	109492										
5461																																																																	66026	5988	5988	9.5625%	13.7895%	12.5389%	60038	478815	627848	-2954	0			5.7895%			6300	12.5389%	1	0	57084	0	0	0	-2954	0	0	0	0		0	0	60038	0	0	0	0	0	0	60038	0	0	0	0	0	0	0	0	0	5988	0	0	0	0	627848	53738										
5751																																																																	35057	1955	1955	16.2355%	22.4353%	21.1842%	33102	156258	203886	-198	0			14.4353%			9352	21.1842%	1	0	34134	1089	141	0	-198	0	0	0	0		0	0	33102	0	0	0	0	0	0	33102	0	0	0	0	0	0	0	0	0	1955	0	1230	0	0	205116	24980										
6039																																																																	31733	2571	2571	10.8783%	15.4522%	14.2003%	29162	205362	268075	-262	0			7.4522%			31037	14.2003%	1	0	28900	0	0	0	-262	0	0	0	0		0	0	29162	0	0	0	0	0	0	29162	0	0	0	0	0	0	0	0	0	2571	0	0	0	0	268075	-1875										
6329																																																																	74879	7621	7621	9.4446%	12.3372%	11.0816%	67258	606935	712132	-126	0			4.3372%			25000	11.0816%	1	0	68178	0	0	1046	-126	0	0	0	0		0	0	67258	0	0	0	0	0	0	67258	0	0	0	0	0	0	0	0	0	7621	0	1046	0	0	713178	43304										
7009																																																																	77483	0	1266	8.3148%	25.5113%	25.0945%	76217	303720	916648	934	0			17.5113%			1052	25.0945%	1	0	77151	0	0	0	934	0	0	0	0		0	0	76217	0	0	0	0	0	0	76217	0	0	0	0	0	0	0	0	0	1266	0	0	1266	0	916648	75165										
7045																																																																	22049	1063	1063	9.3650%	25.9654%	24.7135%	20986	84917	224090	-2368	0			17.9654%			2425	24.7135%	1	0	18618	0	0	0	-2368	0	0	0	0		0	0	20986	0	0	0	0	0	0	20986	0	0	0	0	0	0	0	0	0	1063	0	0	0	0	224090	18561										
7072																																																																	30181	1792	1792	9.1706%	14.0496%	13.2154%	28389	214818	309565	-374	0			6.0496%			4060	13.2154%	1	0	35432	3707	1023	2687	-432		0	58	0		0	0	28389	0	0	0	0	0	0	28389	0	0	0	0	0	0	0	0	0	1792	0	7417		0	316982	31746										
7456																																																																	8715	815	815	8.4051%	11.4581%	10.3865%	7900	76060	93990	-9	0			3.4581%			6000	10.3865%	1	0	7891	0	0	0	-9	0	0	0	0		0	0	7900	0	0	0	0	0	0	7900	0	0	0	0	0	0	0	0	0	815	0	0	0	0	93990	1900										
7634																																																																	10113	586	586	14.2060%	21.7709%	20.5093%	9527	46452	67063	-333	0			13.7709%			8260	20.5093%	1	0	9194	0	0	0	-333	0	0	0	0		0	0	9527	0	0	0	0	0	0	9527	0	0	0	0	0	0	0	0	0	586	0	0	0	0	67063	1267										
8033																																																																	36941	1348	1348	13.6211%	19.0918%	18.3952%	35593	193491	261308	-76	0			11.0918%			6000	18.3952%	1	0	35517	0	0	0	-76	0	0	0	0		0	0	35593	0	0	0	0	0	0	35593	0	0	0	0	0	0	0	0	0	1348	0	0	0	0	261308	29593										
8462																																																																	23450	937	937	12.4197%	31.3494%	30.0968%	22513	74802	181268	-1771	0			23.3494%			700	30.0968%	1	0	20742	0	0	0	-1771	0	0	0	0		0	0	22513	0	0	0	0	0	0	22513	0	0	0	0	0	0	0	0	0	937	0	0	0	0	181268	21813										
8631																																																																	7405	426	426	10.8511%	19.0267%	17.9321%	6979	38919	64316	-241	0			11.0267%			1300	17.9321%	1	0	6738	0	0	0	-241	0	0	0	0		0	0	6979	0	0	0	0	0	0	6979	0	0	0	0	0	0	0	0	0	426	0	0	0	0	64316	5679										
9357																																																																	61654	3564	3564	12.8784%	15.1496%	14.2739%	58090	406967	451066	-1596	0			7.1496%			55160	14.2739%	1	0	83257	26747	0	0	-1596	16	0	0	0		0	0	58090	0	0	0	0	0	0	58090	0	0	0	0	0	0	0	0	0	3564	0	26747	0	0	477813	29693										
9553																																																																	16419	1208	1208	9.4661%	14.4824%	13.4169%	15211	113372	160689	-914	0			6.4824%			2100	13.4169%	1	0	14297	0	0	0	-695	0	0	0	-219		0	0	15211	0	0	0	0	0	0	15211	0	0	0	0	0	0	0	0	0	1208	0	0	0	0	160689	13111										
9807																																																																	389001	26786	26786	15.5295%	18.2053%	16.9517%	362215	2136744	2332432	-983	0			10.2053%			132271	16.9517%	1	0	361232	0	0	0	-983		0	0	0		0	0	362215	0	0	0	0	0	0	362215	0	0	0	0	0	0	0	0	0	26786	0	0		0	2332432	229944										
9955																																																																	20830	1211	1211	12.7956%	21.5719%	20.3177%	19619	96561	153326	-412	0			13.5719%			3133	20.3177%	1	0	19207	0	0	0	-412	0	0	0	0		0	0	19619	0	0	0	0	0	0	19619	0	0	0	0	0	0	0	0	0	1211	0	0	0	0	153326	16486										
10250																																																																	43146	3359	3359	9.4549%	14.4185%	13.2960%	39787	299241	420808	-2013	0			6.4185%			32300	13.2960%	1	0	37774	0	0	0	-2013	0	0	0	0		0	0	39787	0	0	0	0	0	0	39787	0	0	0	0	0	0	0	0	0	3359	0	0	0	0	420808	7487										
10849																																																																	27228	1215	1215	9.3037%	17.4779%	16.6980%	26013	155785	279599	-2246	0			9.4779%			15391	16.6980%	1	0	25275	694	0	651	-2246		0	0	0		0	0	26176	0	0	0	0	163	163	26013	0	0	0	0	163	0	0	0	0	1215	0	1345		0	280944	12130										
11145																																																																	25058	2371	2371	8.7974%	12.4888%	11.3071%	22687	200644	257883	-220	0			4.4888%			12000	11.3071%	1	0	22917	450	0	0	-220		0	0	0		0	0	22687	0	0	0	0	0	0	22687	0	0	0	0	0	0	0	0	0	2371	0	450		0	258333	11137										
11640																																																																	49514	3570	3570	12.0379%	17.3361%	16.0862%	45944	285612	381660	-1609	0			9.3361%			39895	16.0862%	1	0	44335	0	0	0	-1609	0	0	0	0		0	0	45944	0	0	0	0	0	0	45944	0	0	0	0	0	0	0	0	0	3570	0	0	0	0	381660	6049										
11837																																																																	14923	675	675	14.9264%	27.7235%	26.4695%	14248	53828	95455	-1118	0			19.7235%			12000	26.4695%	1	0	13130	0	0	0	-1118	0	0	0	0		0	0	14248	0	0	0	0	0	0	14248	0	0	0	0	0	0	0	0	0	675	0	0	0	0	95455	2248										
12030																																																																	61214	3169	3169	15.7799%	24.6583%	23.3818%	58045	248249	367842	-45	0			16.6583%			600	23.3818%	1	0	58000	0	0	0	-45	0	0	0	0		0	0	58045	0	0	0	0	0	0	58045	0	0	0	0	0	0	0	0	0	3169	0	0	0	0	367842	57445										
12142																																																																	26733	1660	1660	10.9163%	18.4731%	17.3260%	25073	144713	229684	-3761	0			10.4731%			15900	17.3260%	1	0	21312	0	0	0	-1521		0	-2240	0		0	0	25073	0	0	0	0	0	0	25073	0	0	0	0	0	0	0	0	0	1660	0	0		0	229684	9173										
12179																																																																	7965	136	136	18.0846%	28.5801%	28.0921%	7829	27869	43291	-7	0			20.5801%			0	28.0921%	1	0	7822	0	0	0	-7	0	0	0	0		0	0	7829	0	0	0	0	0	0	7829	0	0	0	0	0	0	0	0	0	136	0	0	0	0	43291	7829										
12311																																																																	11729274	833133	1833377	9.6207%	14.1230%	11.9155%	9895897	83050644	102859997	-710402	0			5.9155%			9049120	10.8556%	1	0	10522765	1904400	275763	28566	-368826		-57	-228446	-113073		8805	0	9015633	0	0	0	0	0	0	9015633	780000	0	100264	880264	0	880264	1000244	0	0	1833377	0	2217534		0	105077531	2184047										
12647																																																																	18965	1047	1047	11.5080%	18.1521%	17.1500%	17918	104478	155701	0	0			10.1521%			17306	17.1500%	1	0	18782	0	864	0	0	0	0	0	0		0	0	17918	0	0	0	0	0	0	17918	0	0	0	0	0	0	0	0	0	1047	0	864	0	0	156565	1476										
12656																																																																	1971	112	112	10.9019%	22.2335%	20.9701%	1859	8865	17052	0	0			14.2335%			460	20.9701%	1	0	1859	0	0	0	0	0	0	0	0		0	0	1859	0	0	0	0	0	0	1859	0	0	0	0	0	0	0	0	0	112	0	0	0	0	17052	1399										
12937																																																																	36828	1998	1998	16.8055%	23.0579%	21.8069%	34830	159720	207254	0	0			15.0579%			6000	21.8069%	1	0	34830	0	0	0	0		0	0	0		0	0	34830	0	0	0	0	0	0	34830	0	0	0	0	0	0	0	0	0	1998	0	0		0	207254	28830										
12946																																																																	153746	14394	14394	9.6855%	13.3967%	12.1424%	139352	1147644	1438770	-3051	0			5.3967%			59756	12.1424%	1	0	151590	14164	1125	0	-3051		0	0	0		0	0	139352	0	0	0	0	0	0	139352	0	0	0	0	0	0	0	0	0	14394	0	15288		0	1454058	94885										
13103																																																																	271743	15450	32079	11.6583%	13.3870%	11.8067%	239664	2029902	2055735	11587	11193			5.3870%			34519	11.8024%	1	0	265147	7407	6576	0	22780	0	0	-11193	0		0	0	239577	0	0	0	0	0	0	239577	0	0	87	87	0	87	0	0	21	32079	0	13983	16608	0	2080911	219041										
13251																																																																	5463	382	382	11.1235%	17.9044%	16.6525%	5081	30512	45678	-18	0			9.9044%			2000	16.6525%	1	0	5063	0	0	0	-18	0	0	0	0		0	0	5081	0	0	0	0	0	0	5081	0	0	0	0	0	0	0	0	0	382	0	0	0	0	45678	3081										
13457																																																																	6306	138	138	25.3848%	57.5103%	56.2517%	6168	10965	24298	-38	0			49.5103%			5902	56.2517%	1	0	6130	0	0	0	-38	0	0	0	0		0	0	6168	0	0	0	0	0	0	6168	0	0	0	0	0	0	0	0	0	138	0	0	0	0	24298	266										
14052																																																																	7664	513	513	11.1913%	18.1650%	16.9491%	7151	42191	63898	-74	0			10.1650%			2688	16.9491%	1	0	7077	0	0	0	-74	0	0	0	0		0	0	7151	0	0	0	0	0	0	7151	0	0	0	0	0	0	0	0	0	513	0	0	0	0	63898	4463										
14155																																																																	23753	2321	2321	9.8411%	12.8185%	11.5659%	21432	185303	217780	-134	0			4.8185%			336	11.5659%	1	0	21298	0	0	0	-134	0	0	0	0		0	0	21432	0	0	0	0	0	0	21432	0	0	0	0	0	0	0	0	0	2321	0	0	0	0	217780	21096										
14650																																																																	4518	298	298	12.5394%	19.1660%	17.9018%	4220	23573	33654	1	0			11.1660%			500	17.9018%	1	0	4311	90	0	0	1	0	0	0	0		0	0	4220	0	0	0	0	0	0	4220	0	0	0	0	0	0	0	0	0	298	0	90	0	0	33744	3810										
