"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
93758																		
94139								39957	1699		0	0	12044		0	8814	17400	
94456																		
94522								29680	2544		0	0	3311		0	10962	12863	
94755																		
94858																		
95051																		
95659																		
95677																		
96553																		
97055																		
97279																		
97457																		
97804								13246	591		0	0	2720		0	8947	988	
97943																		
98351																		
98463								108171	8185		0	0	3267		0	9350	87369	
98717																		
99143																		
99255																		
99376								281362	4151		0	0	1936		0	17685	257590	
99442								5707	0		0	0	1949		3332	426	0	
99536								61732	1663		0	0	3290		0	2662	54117	
99853																		
99974																		
100236																		
100357								17421	11523		0	0	4131		0	1147	620	
100562								169502	22225		0	0	30486		0	49979	66812	
100777								40274	0		0	0	3039		0	14906	22329	
100843								7834	45		0	0	2577		0	5070	142	
101019	712038	37022	0	29604	0	915	644497	712038	32514	29604			4508	915			644497	
101037								23836	4260		0	0	9436		0	3589	6551	
101439																		
101671								10285	9		0	8	4675		0	438	5155	
101738																		
101952																		
102155																		
102173																		
102333																		
102342																		
102539																		
102557																		
102874																		
103134																		
103255								50456	15636		0	0	22999		0	6021	5800	
103563																		
103602																		
104234																		
104542																		
104971																		
105026								14182	1324		0	0	2668		0	9042	1148	
105071																		
105222																		
105473								48659	9169		0	0	8650		0	1964	28876	
105530																		
106359								60557	34413		0	0	12843		0	4035	9266	
106377								32003	9025		0	0	10160		0	10285	2533	
106452								34314	2219		0	0	2689		0	17388	12018	
106676																		
107226																		
107244								514890	3656		0	0	38120		0	54700	418414	
107459																		
107570																		
107758																		
108072																		
108269																		
108474								10930	629		0	0	902		0	2268	7131	
108652																		
108746																		
108951																		
109136								29603	1629		0	0	1638		0	17349	8987	
109154																		
109453																		
109574								26576	0		0	0	1813		0	4575	20188	
109659																		
110413								22559	0		0	0	2335		0	4710	15514	
110936																		
110945																		
110972																		
111157																		
111205								11793	5		0	0	2153		0	1157	8478	
111661																		
111942								16993	0		0	0	1731		6550	0	8712	
111979								154994	2885		0	0	2945		0	16153	133011	
112163								31327	2193		0	0	13706		0	15418	10	
112332																		
112444																		
112510																		
112556																		
112837	42240654	1927118	1085	5534	0	36715933	3590984	42240572	319164	6537			1607954	36715933			3590984	
113003																		
113030																		
113441								68754	5950		0	0	5490		0	14038	43276	
113601								56950	4796		0	0	1464		0	4427	46263	
113740								17440	4147		0	0	2666		0	9172	1455	
113937																		
114149																		
114158								9453	2099		0	0	3655		0	3190	509	
114251																		
114260								95651	23		0	0	25863		0	748	69017	
114457								21531	218		0	0	1249		0	3543	16521	
114774																		
114840																		
114859																		
115100																		
115146																		
115575																		
116077																		
116358																		
116554																		
116639																		
116732																		
116741																		
116871								30720	3		0	0	1436		0	14860	14421	
117038																		
117074																		
117458								11658	2246		0	0	2004		0	69	7339	
117672																		
117775																		
118156																		
118660																		
118736																		
119153								4311	2110		0	0	1825		0	372	4	
119528								11883	0		0	0	2684		4719	0	4480	
119779								11684	5454		0	0	2626		0	3063	541	
119872																		
120476								937	0		0	0	567		0	370	0	
120542																		
120609								46238	419		0	0	2715		0	6363	36741	
120953																		
121642								87622	2		0	0	19885		0	66513	1222	
121651																		
121679								9355	1481		0	0	3671		0	4203	0	
121914								9923	6		0	0	3349		0	6568	0	
122153								3414	296		0	0	799		0	2319	0	
122546								4011	0		0	0	476		0	2325	1210	
122573								7365	0		0	0	764		6601	0	0	
122854								424756	25663		0	0	11094		0	382962	5037	
123075																		
123374																		
123646								33094	8346		0	0	11027		0	1808	11913	
124344								24325	0		0	0	2381		0	12852	9092	
124830																		
125154								58129	1521		0	0	34125		0	1388	21095	
125471								362133	46707		0	0	22790		0	125312	167324	
125855								44377	5050		0	0	13191		0	501	25635	
125873																		
125958																		
126012																		
126049																		
126254								40909	16932		0	0	15406		0	8571	0	
126375																		
126553																		
126740								28675	2		0	0	3275		0	19261	6137	
126834								19107	1		0	0	3212		0	15894	0	
127055																		
127224																		
127701																		
128258																		
128511								231604	0		0	6	0		3	128853	102742	
128904								1138580	42082		196	0	28376		0	36993	1030933	
129349																		
129358																		
129479								74379	6433		0	0	2439		0	58785	6722	
129732								76957	0		0	0	19808		0	4319	52830	
129853																		
129910								19224	0		0	0	4334		0	5945	8945	
130345								23994	8		0	0	2932		0	7059	13995	
130541								40341	14		0	0	8620		0	26466	5241	
130671																		
130813																		
131034																		
131155																		
131173								21793	107		0	0	3064		0	14272	4350	
131418								3341	1		0	0	1158		0	2157	25	
131436																		
131650								187171	75864		0	0	59201		0	4424	47682	
131717																		
131940																		
132107								16045	4785		0	0	2879		0	5866	2515	
132152																		
132451																		
132554								21533	0		0	583	3984		0	13694	3272	
132778																		
132938																		
133579								11749	4		0	0	3316		0	4726	3703	
133850								35483	3770		0	0	6848		0	3284	21581	
133971								35569	1895		0	0	1084		0	32590	0	
134156																		
134437								20636	0		0	0	4741		0	15802	93	
134455																		
134848																		
135836																		
135854																		
136048																		
136338								17819	1331		0	0	2775		0	5426	8287	
136459																		
136655																		
137205								70262	9107		0	839	5160		0	2536	52620	
137447								8086	46		0	0	3324		0	3712	1004	
137456																		
137559																		
137643																		
137652																		
137821																		
137915								210394	3860		0	0	613		0	95721	110200	
138051																		
138257																		
138556																		
138725																		
138752																		
139133																		
139478								23256	9114		0	0	2022		0	10894	1226	
139553								22204	6063		0	0	6516		0	6722	2903	
139656								25074	7318		0	0	6174		500	5755	5327	
139740								82064	56945		0	0	3192		0	495	21432	
139834																		
139843								43623	9320		0	0	9205		0	18094	7004	
139955																		
140018								70304	33		0	0	6577		0	17199	46495	
140157																		
140362								25940	1001		0	0	1034		0	2664	21241	
140634								4162	0		0	0	1294		2868	0	0	
141211								11180	0		0	0	774		0	8750	1656	
141341																		
141350																		
141453																		
141556								16048	5407		0	0	2714		0	7228	699	
141677																		
141958																		
142049																		
142179																		
142571																		
142656																		
142955								12896	3693		0	0	4215		0	185	4803	
143073																		
143372																		
143662								878445	200580		32	1661	104225		22967	37244	511736	
143859																		
143952																		
144034																		
144052								18501	2773		0	0	2164		0	68	13496	
144155								18504	3061		0	0	1638		0	8649	5156	
144436																		
144678								81005	636		0	0	4564		0	2898	72907	
144856																		
144913								5981	0		0	0	1052		0	3072	1857	
145059																		
145545								17616	1773		0	0	1669		0	7068	7106	
145554																		
145741																		
145750																		
145844																		
145956																		
146056																		
146618																		
146654								41596	6		0	0	2713		0	38877	0	
146663								101465	4268		0	0	6506		0	1010	89681	
146672								245857	24397		0	0	18755		0	11370	191335	
146850																		
147633																		
147651																		
147679																		
147857																		
147923																		
148171																		
148238																		
148340																		
148470																		
148715																		
148809								31917	0		0	0	1725		0	3956	26236	
148920																		
149150																		
149253																		
150035								26363	9990		0	0	9618		0	4165	2590	
150044								47097	0		0	0	2475		0	24094	20528	
150156																		
150352																		
150727								16271	4463		0	0	2543		0	6311	2954	
151546																		
151555																		
151751								7250	3386		0	0	1270		0	1467	1127	
151872								16809	139		0	0	2278		0	3104	11288	
151957								13524	2746		0	0	1815		0	8963	0	
152057																		
152253																		
152374																		
152431																		
152440																		
153054								26480	3955		0	0	3706		0	220	18599	
153353								30677	4049		0	0	2142		9594	0	14892	
154154								28227	7677		0	0	4153		0	5012	11385	
154257								34105	7891		0	0	3265		0	12684	10265	
154770								40454	0		0	0	976		0	7067	32411	
155245								9484	1104		0	0	2386		0	5963	31	
155517																		
155759																		
155777																		
156457																		
156635																		
156952																		
156970																		
157155																		
157379																		
157650																		
157744																		
157856																		
158376																		
158741																		
158750																		
159636								40389	12		0	0	11048		0	1079	28250	
159645																		
159953																		
159971								103779	0		0	0	1502		0	102277	0	
160360																		
160454																		
160557																		
160614	163909	0	0	0	0	163909	0	163909	0	0			0	163909			0	
160650								4924	3299		0	0	724		0	897	4	
160959								22612	6350		0	0	2859		0	3165	10238	
161273								41900	3745		0	0	2237		0	6649	29269	
161602								69658	20579		0	0	13055		0	5495	30529	
162337								60475	0		0	0	12417		0	41503	6555	
163343																		
163370								15471	1564		0	0	1198		0	9195	3514	
163549								24681	12		0	0	5494		0	19175	0	
163857								19631	2834		0	0	2380		0	9106	5311	
164153																		
164331																		
164377																		
164854																		
164957																		
164975																		
165039								21677	2681		0	0	5276		0	4405	9315	
165628	163242	112615	0	190	0	8674	41763	163242	52769	190			59846	8674			41763	
165758																		
165806								15392	6823		0	0	4841		0	1949	1779	
166111																		
166531																		
166652								19922	571		0	0	2611		0	9858	6882	
166803								39287	16438		0	1067	7516		44	2420	11802	
166849																		
167060								93800	310		0	0	5023		0	10683	77784	
167453																		
167565								1	0		0	0	0		0	1	0	
167752																		
167864								59137	3076		0	0	3904		0	36950	15207	
168357																		
168571																		
169327								12940	10279		0	0	1675		34	0	952	
169354								58244	2168		0	0	3961		0	28926	23189	
169653								241045	28913		0	0	53740		0	84741	73651	
169756								111739	2383		0	0	3370		0	92343	13643	
170051								46991	2042		0	0	2277		0	4988	37684	
170257																		
170275																		
170332																		
170640																		
171133	27505	1982	0	0	0	24750	773	27505	451	0			1531	24750			773	
171656																		
171759																		
171768								56057	3302		0	0	6108		0	8505	38142	
172158																		
172251																		
172457								14869	1732		0	0	2074		0	406	10657	
172475								21765	3		0	0	4163		0	8226	9373	
172859																		
173306								11516	2091		0	342	1450		0	4552	3081	
173342																		
173548																		
173557								8395	1679		0	0	2375		0	257	4084	
173575								18055	0		0	0	2405		0	1642	14008	
173641																		
173959																		
174321																		
174367																		
174572								85099	28039		0	0	10665		0	1094	45301	
175056																		
175140																		
175458								3270	0		0	0	170		0	3100	0	
175609																		
175672																		
176053								3221	0		0	0	916		0	2305	0	
176101								33224	7174		0	0	2724		0	2475	20851	
176325																		
176437																		
176464								21346	4740		0	0	5412		0	10604	590	
176642																		
177135																		
177443																		
177500																		
177546																		
177555																		
177751								114092	7698		0	0	549		0	15583	90262	
177920								20311	6070		0	0	2747		0	448	11046	
177957								13330	5836		0	0	5775		0	953	766	
178057																		
178150																		
178244																		
178271																		
178356																		
178851								6714	23		0	0	2099		0	235	4357	
179148																		
179335																		
179700								6396	2072		0	0	1357		0	2131	836	
179755																		
180144																		
180443																		
180537																		
180845																		
181347								12391	0		0	0	1790		0	285	10316	
181963																		
182353																		
182652																		
182951																		
183668								159922	3251		0	0	1616		0	43268	111787	
183770								6190	2733		0	0	1912		0	325	1220	
183846																		
183958																		
184142								8655	0		0	0	2792		0	3541	2322	
184245																		
184656																		
184759																		
185251																		
185448																		
185859								8015	176		0	0	2123		0	468	5248	
186221								20023	5477		0	0	7010		0	7514	22	
186548																		
186717								18868	2300		0	0	3752		0	1932	10884	
186744								22467	7922		0	0	2632		0	6137	5776	
186838								6249	0		0	0	2728		0	3521	0	
186856																		
187648																		
187899								7753	2525		0	0	1937		0	112	3179	
187947								57761	9985		0	0	7721		0	3003	37052	
188056																		
188177																		
188430								19868	0		0	0	358		0	10000	9510	
188449																		
188720																		
188739																		
188917																		
188926																		
189044								17468	8217		0	0	2786		0	3988	2477	
189129								38916	9411		0	0	4300		0	1967	23238	
189549																		
189745								68566	0		0	0	2684		0	6614	59268	
189820																		
189866								9375	0		0	0	0		0	9375	0	
189950																		
190246																		
190451																		
190563																		
190639								14772	6		0	0	5708		0	576	8482	
190648																		
190947																		
190956																		
191355																		
191449																		
191935								11434	4537		0	0	3299		0	1481	2117	
192147								15491	0		0	0	2622		0	1978	10891	
192558								21396	2283		0	0	4075		0	7341	7697	
192651																		
192857																		
193162																		
193247																		
193537																		
193649																		
193809								11647	5473		0	0	3733		0	2425	16	
194440																		
194570																		
194936																		
195111								22205	8095		0	0	3056		0	1410	9644	
195157																		
195456																		
196743																		
196752																		
196800								22949	5941		0	0	3607		0	2079	11322	
197142																		
197254																		
197302								26926	0		0	0	1694		0	2280	22952	
197478	2099176	236882	0	486351	47	214231	1161665	1689483	122734	110660			113875	180549			1161665	
197759																		
198046																		
198073																		
198149								29411	6		0	0	945		0	26901	1559	
198251																		
198831								13864	0		0	0	1872		0	2472	9520	
198859																		
198961																		
199052																		
199137																		
199351																		
199436																		
199463																		
200042																		
200378								460490	19833		0	0	12448		0	7961	420248	
200435								41911	0		0	0	4509		0	770	36632	
200640								93352	9316		0	0	3405		0	19031	61600	
201254																		
201647																		
201834								151348	0		0	0	4184		0	7350	139814	
202514																		
202541																		
202907								141451	54836		0	762	64402		0	10499	10952	
203043																		
203052																		
203070																		
203418								4410	5		0	0	1501		0	2877	27	
203575																		
204004								102346	17		0	0	24590		0	59362	18377	
204077																		
204237								30388	246		0	0	1840		0	9562	18740	
204376																		
204826																		
205243																		
205346																		
205458																		
205542																		
205654								238871	7057		0	0	6164		0	20920	204730	
206156																		
206174								22804	138		0	0	1035		0	4134	17497	
206473																		
206772								41796	92		0	0	826		0	164	40714	
206950																		
207041																		
207050								9209	0		0	0	2605		0	648	5956	
207452																		
207470																		
207555																		
207845								16855	7514		0	0	7569		0	1545	227	
207872								69631	3359		0	0	1605		0	4919	59748	
207957																		
208057								9245	3715		0	0	1092		0	3972	466	
208244	195025	92431	0	13	0	91718	10863	195012	5904	0			86527	91718			10863	
208347																		
208440																		
208459																		
208570								45461	0		0	0	917		0	23008	21536	
208655																		
208972																		
209148								64967	0		0	1718	2214		0	0	61035	
209362																		
209447																		
209559																		
209830																		
209858								22270	0		0	0	3032		0	3922	15316	
210238								81777	2394		0	0	4113		0	579	74691	
210256																		
210434	43266435	504938	997432	23983195	277026	53174	17450670	17617015	387600	32260			117102	53155			17026898	
210452																		
210779																		
211114																		
211271								12702	2396		0	0	2263		0	1353	6690	
211338																		
211851																		
212018								8911	3476		0	0	2413		0	2107	915	
212335								32356	6		0	0	3429		0	1509	27412	
212344																		
212465	3974646	1784909	0	74936	3387	14962	2096452	3922905	981853	23195			803056	18349			2096452	
212522								34396	6983		0	0	14347		0	12073	993	
212577								316833	10120		0	0	23771		0	204233	78709	
213471								20811	0		0	0	923		0	19888	0	
213538																		
213912																		
213958																		
214106								15411	5841		0	0	2487		0	815	6268	
214414								19702	9190		0	0	6330		0	1607	2575	
214722								24969	6178		0	0	4222		0	4492	10077	
214807	14821000	144000	0	50000	0	6000	14621000	14772000	143000	1000			1000	6000			14621000	
214843																		
215251																		
215345																		
215354																		
215653																		
215662								16187	8889		0	0	4591		0	2270	437	
215710								7993	3358		0	0	3956		0	478	201	
216164																		
216230																		
216632																		
216922								177562	28688		0	0	26766		0	50194	71914	
217059																		
218131								38535	0		0	0	1671		0	13866	22998	
218261																		
218757																		
218775																		
218850																		
218878																		
219044																		
219259																		
219343								149072	17967		0	0	5441		0	12156	113508	
219651																		
219679																		
219857																		
220059								9852	1964		0	0	1009		0	345	6534	
220527								55679	467		0	0	8755		0	37220	9237	
220844																		
220974								67682	5		0	0	5248		0	46558	15871	
221476								10912	0		0	0	3070		0	5213	2629	
221775																		
222156																		
222446								8104	0		0	0	1744		0	6059	301	
222558																		
222754																		
223005								5307	38		0	0	1411		0	3147	711	
223322								135530	867		0	0	7622		0	16692	110349	
223331								80811	0		0	0	21325		0	17719	41767	
223452																		
223751																		
223845																		
224552								706	18		0	0	280		0	408	0	
224954																		
225054																		
225157																		
225241																		
225335								52420	0		0	0	2348		0	601	49471	
225559								11183	0		0	0	1699		0	2286	7198	
225942								906	0		0	0	466		0	440	0	
226752																		
226949																		
227151																		
227179								104371	7580		0	0	3801		0	875	92115	
227357																		
227656																		
227777								11229	0		0	0	1608		0	2046	7575	
228000								4451	1415		0	0	2548		0	376	112	
