"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
5461	0	0	0	0	0	0	766	394		0		0	61	0		0		0	0	0	0	0	0	0	55	1			0	0	355	0	0	0			0	0	0	0	0	0	0	6	0	0		0	0	6	10	
5751	0	0	0	0	0	0	93	67				0	37	7		0				0		0	0	0	0	0			0	0	0	0	30	0			0	0	0	0	0	21	0	0				0	5	0	0	
6039	16	16	0	0	0	0	142	3				0	1019	0		0				0		0	0	0	0	0			0	0	1	0	6	57			21	0	0	0	300	1	589	107				9	4	21	10	
6141	0	0	0	0	0	0	34	0				0	121	0		0				0		0	0	0	41	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	80	32	
6329	200	0	0	0	0	0	1076	139		0		4	6417	348		16		0	0	16	0	4	0	0	0	0			66	28	35	1	59	29			0	0	20	76	33	1	0	45	0	0		4802	555	844	192	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	106	0				0	231	0		0				0		0	0	0	0	0			0	2	22	0	84	0			0	0	0	0	0	0	21	56				94	23	32	3	
7072	0	0	0	0	0	0	78	1				0	184	0		0				0		0	0	0	0	0			0	0	32	0	162	2			0	0	0	0	15	0	5	43				0	0	0	2	
7456	0	0	0	0	0	0	2	0				0	39	37		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
7634	0	0	0	0	0	0	30	11				5	89	17		72							0	0	0	0			0	0	4	0	0	0			0	0	0	9	0	0	0	0				0	1	0	0	
8033	0	0	0	0	0	0	8	0				2	261	0		6							0	0	0	0			0	0	1	0	0	0			0	0	0	4	251	1	0	0				4	0	0	0	
8462	0	0	0	0	0	0	16	0				0	47	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				34	11	13	5	
8631	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	2	0	
9357	0	0	0	0	0	0	71	70		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	0	0	0	734	5		0		1	1743	0		0		0	0	0	0	0	0	0	0	0			0	0	15	2	140	27			8	100	1568	109	0	0	0	502	0	0		0	0	0	0	
9955	0	0	0	0	0	0	6	4				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	2	
10250	0	0	0	79	0	0	674	391				28	154	80		58				0		0	0	0	0	0			5	1	22	121	0	0			0	0	7	10	0	0	0	21				0	0	4	1	
10849	0	0	0	0	0	0	0	0				0	833	0		0				0		0	0	0	0	0			0	0	0	0	0	9			0	0	0	0	0	0	824	0				0	0	0	0	
11145	0	0	0	0	0	0	34	0				0	287	0		0							0	0	0	0			0	0	22	0	183	0			0	0	0	0	46	1	0	2				13	2	45	7	
11640	0	0	0	0	0	0	47	5				38	96	0		75				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	3	9	1	
11837	0	0	0	0	0	0	6	0				0	3	0		2							0	0	0	0			1	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12030	2	896	0	0	0	0	5332	450				361	2836	626		150				52		266	0	0	0	0			0	0	1110	85	634	0			125	2	16	191	734	1878	0	9				118	110	431	240	
12142	0	0	0	0	0	0	78	0				40	217	135		47							0	0	0	0			10	2	0	0	0	0			0	0	0	0	0	0	0	0				6	0	19	36	
12179	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
12311	62	0	729	918			72889		16583	0	0	2683	192008		0	20560	30451	0	0	719	0	188	1378	2178	13484	8042	0	0	23245	1601	5406	3874	12083	3205	0	9827	36	1118	1598	462	9617	2994	949	8530	0	0	222	49847	16598	15596	3670	
12647	0	0	0	0	0	0	4	0				1	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	3	2	
12656	0	0	0	0	0	0	2	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1	1	0	0				2	0	2	1	
12937	0	0	0	0	0	0	10	0				0	0	0		0							0	0	0	5			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	59	0	1	2	0	0	943	579		0		0	2900	799		10		0	0	10	0	0	0	0	0	0			69	0	108	4	588	2			1	14	397	4	187	13	183	20	0	0		0	0	604	199	
13103	0	0	0	0	0	0	104	0		0		0	248	34		0		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	3	0	0	0	0		146	77	68	22	
13251	0	0	0	0	0	0	123	115				0	3	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	8	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
14155	0	0	0	0	0	0	48	16				24	210	101		23				9		9	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	67	2				19	6	0	0	
14650	0	0	0	0	0	0	15	4				0	168	7		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	82	0	0	0				11	0	68	11	
14753	0	0	0	0	0	0	0	0				0	48	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	47	0	
14865	57	3	0	0	0	0	1167	25				0	1000	741		155				155		0	0	0	0	0			0	0	8	12	0	0			0	0	0	4	0	1115	47	0				0	0	0	0	
14977	0	0	0	0	0	0	19	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	19	1	0	
16551	0	0	0	0	0	0	364	304				0	84	0		2				0		0	0	0	9	0			2	0	59	0	11	0			0	0	0	0	0	0	60	0				0	1	0	0	
16748	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	81	68	5	0	0	3853	826		0		161	3879	1176		103		0	0	103	0	161	0	0	385	67			0	0	256	224	410	340			6	0	0	34	389	1344	540	602	0	0		212	108	250	145	
17259	0	0	0	0	0	0	6	0				2	9	0		9				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	15	6				1	176	125		0				0		1	0	0	0	0			0	0	6	0	0	5			0	0	0	0	8	0	0	0				18	0	20	2	
17978	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	40	2				0	162	16		0				0		0	0	0	0	0			0	0	15	0	54	0			0	0	0	0	0	0	0	0				21	2	71	21	
18135	0	0	0	0	0	0	22	0				0	45	20		0							0	0	0	0			0	0	0	18	0	15			0	0	0	0	6	0	0	0				0	0	4	4	
18827	0	0	0	0	0	0	39	5		0		4	1084	934		0		0	0	0	0	0	0	0	63	0			0	0	14	0	66	1			0	0	0	15	0	0	3	0	0	0		0	0	17	1	
18836	0	1	0	0	0	0	105	0				0	165	2		0							0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	5	0	0				30	27	109	72	
18854	0	0	0	0	0	0	35	6		0		0	507	239		0		0	0	0	0	0	0	0	0	0			0	0	19	0	31	0			0	0	0	0	223	5	0	0	0	0		0	5	14	0	
19356	0	0	0	0	0	0	7	1				0	16	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	6	
19936	0	0	90	0	0	0	86	3				4	148	0		8				0		0	0	0	0	0			0	0	0	1	47	0			0	0	0	22	0	52	0	0				0	0	3	4	
19972	0	0	0	0	0	0	0	0				0	183	0		0							0	0	0	0			0	0	0	0	183	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	9	0				1	218	130		0				0		0	0	0	0	5			0	0	1	0	77	0			0	0	0	0	0	0	0	0				0	0	11	2	
20633	0	0	0	0	0	0	5	0				0	77	0		1							0	0	0	0			0	0	3	0	44	0			0	0	0	0	26	0	0	0				0	0	6	2	
20857	0	0	0	0	0	0	0	0				0	43	0		11				11		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	32	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	21	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	20	1	1	
21630	0	0	0	0	0	0	12	0				9	123	36		74							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				6	1	7	0	
21658	0	0	0	0	0	0	38	3				8	10	0		7				0		0	0	0	0	0			0	0	20	0	0	0			0	0	0	0	0	0	0	0				0	0	3	7	
22048	0	0	19	0	0	0	18	6				0	297	0		0				0		0	0	0	0	0			0	0	1	4	0	176			0	0	0	0	1	1	0	0				67	4	34	2	
22543	0	0	0	0	0	0	2	0				0	31	0		0							0	0	0	0			0	0	1	0	1	0			0	0	0	0	25	0	0	0				2	0	3	1	
22552	0	0	0	0	0	0	28	26				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
22730	0	0	0	0	0	0	67	3				0	239	3		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	16	236	48	
22936	0	0	0	0	0	0	64	27				4	30	10		8				0		0	0	0	0	1			0	0	8	5	12	0			0	0	0	0	0	0	0	18				0	0	0	1	
23456	0	0	0	0	0	0	7	1				3	80	2		69				69		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	9	2	
23504	0	0	0	0	0	0	20	16		0		0	301	252		0		0	0	0	0	0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	49	2	
23643	0	0	0	0	0	0	72	1				0	151	0		34							0	0	0	0			0	0	0	0	1	4			0	0	2	0	0	0	0	0				93	50	17	21	
23755	0	0	0	0	0	0	91	0				0	30	0		0							0	0	0	79			0	0	1	0	0	0			0	0	0	0	0	0	0	0				18	3	12	8	
24006	0	0	0	0	0	0	655	651		0		0	385	19		0		0	0	0	0	0	0	0	0	0			0	0	0	0	255	0			108	0	0	0	0	0	0	0	0	0		0	3	3	1	
24378	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	4	1				1	294	0		2							0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				1	0	271	2	
24659	0	0	0	0	0	0	10	0				0	54	0		45				0		0	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				7	0	2	0	
24668	0	0	0	0	0	0	32	0		0		0	485	450		0		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	35	24	
24949	0	0	0	0	0	0	295	32				9	101	0		0				0		0	0	0	0	1			16	0	59	2	27	0			0	0	0	165	26	13	21	7				0	2	11	5	
25357	50	0	0	0	0	0	24	0				22	200	2		75				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	50	0				0	0	23	2	
25647	0	0	0	0	0	0	0	0				0	59	0		0							0	0	0	0			0	0	0	0	0	59			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	560	0				0	0	0		0				0		0	0	0	0	30			0	0	0	0	0	0			0	0	0	0	0	343	0	187				0	0	0	0	
26242	0	0	0	0	0	0	108	0				0	155	0		0				0		0	0	0	0	0			22	4	0	0	3	0			0	0	0	0	0	0	0	0				1	1	129	103	
26457	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	317	105				0	753	711		0				0		0	0	0	0	0			0	0	147	0	0	0			0	9	0	5	0	17	0	0				4	5	38	29	
27070	0	0	0	0	0	0	0	0				0	92	0		0				0		0	0	0	0	0			13	0	0	0	79	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	270	74		0		65	579	205		107		0	0	0	0	0	0	0	54	35			0	0	13	75	142	67			0	0	3	0	0	0	0	0	0	0		1	0	0	8	
27614	0	0	36	0	0	0	32	0				0	93	0		0				0		0	0	0	0	0			0	0	13	6	54	1			0	0	0	0	0	5	0	0				0	4	2	4	
27847	16	0	0	0	0	0	73	48				2	390	0		0				0		2	0	0	0	0			0	0	3	0	171	0			0	0	0	0	178	5	0	2				2	6	23	7	
28013	0	0	184	279	0	0	529	74		0		18	396	88		0		0	0	0	0	0	0	0	0	0			0	0	0	99	0	112			0	0	0	0	12	59	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	2	0				0	0	0	0	
28255	0	0	0	0	0	0	7	0				3	433	416		15				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	4	
28406	0	0	0	0	0	0	208	9		0		0	128	0		0		0	0	0	0	0	0	0	0	0			0	0	199	0	52	0			0	0	0	0	0	0	0	0	0	0		42	0	34	0	
28675	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			1	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	0	0				0	2	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
29476	0	0	0	0	0	0	40	1				0	30	0		8				0		0	0	0	0	2			0	0	33	0	4	0			0	0	18	0	0	0	0	0				0	0	0	4	
29636	0	0	0	0	0	0	71	1		0		0	315	146		0		0	0	0	0	0	0	0	10	0			4	15	14	0	5	0			0	7	112	5	0	0	0	0	0	0		4	7	34	22	
29878	0	0	0	0	0	0	10	0		0		0	46	0		0		0	0	0	0	0	0	0	0	0			0	0	10	0	46	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30502	0	0	0	0	0	0	150	41		0		33	599	83		96		0	0	0	0	0	0	0	29	0			0	0	0	11	127	0			0	5	0	0	42	41	145	1	0	0		17	11	60	7	
30650	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0	0	0	373100	853		0		0	1903340	2602		0		0	0	0	0	0	0	0	25	9			1651028	344617	4	69	65	204	361530		0	0	0	0	0	0	0	0	0	0		0	0	249416	27548	
31134	0	0	0	0	0	0	45	0				15	115	28		0				0		15	0	0	0	0			1	1	7	0	0	0			0	0	0	0	0	0	0	0				13	1	73	21	
31255	0	0	0	0	0	0	14	11		0		3	31	28		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	10	9				0	49	16		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	33	1	
31826	1	0	0	0	0	0	357	1				4	138	28		12							0	1	0	0			0	0	6	0	41	0			0	0	0	0	0	14	0	306				6	3	50	23	
31835	0	0	54	0	0	0	94	39				2	209	74		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	11	71	42	
32234	7	7	0	0	0	0	9	0				0	30	0		0				0		0	0	0	0	0			0	0	0	0	18	0			0	0	0	0	0	0	0	0				0	0	5	2	
32766	0	0	0	0	0	0	1	0				0	17	17		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
32971	0	0	0	0	0	0	44	2				0	201	0		0							0	0	0	3			0	0	18	1	138	23			0	0	0	0	0	0	0	0				0	3	40	17	
33147	0	0	0	0	0	0	36	1		0		3	1135	958		0		0	0	0	0	3	0	0	0	4			0	0	0	0	10	35			0	4	0	0	0	0	111	16	0	0		16	2	5	6	
33259	0	0	0	0	0	0	821	178				0	2	0		0				0		0	0	0	0	0			0	0	105	0	0	0			0	0	0	27	0	205	0	305				0	0	2	1	
33268	0	0	0	0	0	0	1	0				1	7	0		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33370	0	0	0	0	0	0	0	0				0	175	0		0							0	0	0	0			0	0	0	0	175	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	12	2		0		1	1816	1443		0		0	0	0	0	0	0	0	0	0			0	0	0	0	83	0			0	0	0	0	3	0	0	0	0	0		196	6	91	3	
34425	0	0	0	0	0	0	268	2		0		0	1043	0		0		0	0	0	0	0	0	0	53	0			0	0	114	15	226	57			0	0	71	0	45	73	0	0	0	0		0	1	591	63	
34434	0	0	0	0	0	0	42	0				0	323	275		0				0		0	0	0	0	0			1	0	0	2	0	0			0	0	0	0	0	0	0	0				11	11	36	29	
34452	0	0	0	0	0	0	0	0				0	45	0		0							0	0	0	0			0	0	0	0	44	0			0	0	0	0	0	0	0	0				1	0	0	0	
34537	0	41	0	16	0	0	2145	154		0		0	2698	949		0		0	0	0	0	0	0	0	448	33			1	8	195	38	35	0			0	3	0	888	0	15	510	542	0	0		105	22	650	190	
34555	504	44	0	0	0	0	61	0				1	539	0		0				0		1	0	0	0	0			0	0	0	0	17	0			0	0	0	0	0	0	0	4				15	4	3	8	
34742	0	0	0	0	0	0	2	1				0	43	0		0				0		0	0	0	0	0			0	0	0	0	32	0			0	0	0	0	0	0	0	0				0	0	11	1	
35057	0	0	0	0	0	0	13	0				0	11	0		0				0		0	0	0	0	0			0	0	1	4	0	0			0	0	0	0	0	3	0	0				0	0	11	5	
35301	0	0	0	0			0		0	0	0	0	301		0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	5	1178	0	0	4467	124		0		0	14519	3241		0		0	0	0	0	0	0	0	70	97			0	0	2494	17	5490	76			100	0	0	0	490	290	5044	261	0	0		0	0	3	6	
35646	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	3	0				0	64	0		0							0	0	0	0			1	1	2	0	63	0			0	0	0	0	0	0	0	0				0	0	0	0	
36456	46	0	0	0	0	0	7	0				4	162	0		104				104		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	2	2	
36933	0	0	0	0	0	0	29	10				0	107	46		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	61	12	
