"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	1018	5	4	0	1026	17	0				0	
242	184	0	2	0	184	2	0				0	
279	969	6	21	0	953	11	0			0	0	
354	148	50	9	0	113	24	0				0	
457	516	20	0	0	501	5	0				0	
505	4505	469	62	0	4040	66	0				0	
1155	3004	689	100	0	2263	48	0				0	
1351	1103	475	54	0	1200	626	0				0	
1454	3384	60	62	0	3440	178	0				0	
1557	949	500	15	0	934	500	0				0	
1669	2898	59	16	0	2902	79	0				0	
1856	1043	0	64	0	979	0	0				0	
2040	3056	0	66	0	3010	20	0				0	
2161	1489	427	7	0	1150	95	0			0	0	
2376	30402	0	559	0	29877	34	0			0	0	
2554	148	18	0	0	130	0	0				0	
2732	4150	450	29	0	3878	207	0				0	
2750	860	0	215	0	646	1	0				0	
3252	4015	1350	285	0	2936	556	0				0	
3458	428	45	20	0	384	21	0				0	
3720	1661	52	20	0	1726	137	0			0	0	
3971	10743	2300	1014	0	9880	2451	0				0	
4156	2003	0	17	0	2013	27	0				0	
4231	681	40	31	0	663	53	0				0	
4839	4937	1110	5	0	5094	1272	0				0	
5069	12665	-789	0	0	13454	0	0				0	
5135	4104	485	30	0	4144	555	0				0	
5210	14105	0	183	0	14194	272	0			0	0	
5461	6090	0	766	0	5385	61	0				0	
5751	2137	436	93	0	1645	37	0				0	
6039	2807	750	142	0	2934	1019	0			0	0	
6141	271	40	34	0	318	121	0				0	
6329	9383	5800	1076	0	8924	6417	0			0	0	
7009	0	0	0	0	0	0	0				0	
7045	965	230	106	0	860	231	0			0	0	
7072	1929	300	78	0	1735	184	0				0	
7456	802	90	2	0	749	39	0				0	
7634	954	90	30	0	923	89	0				0	
8033	1246	255	8	0	1244	261	0				0	
8462	1080	165	16	0	946	47	0				0	
8631	428	0	1	0	429	2	0				0	
9357	3346	0	71	0	3275	0	0			0	0	
9553	1005	0	2	0	1003	0	0				0	
9807	28248	0	734	0	29257	1743	0			0	0	
9955	1573	0	6	0	1572	5	0				0	
10250	3262	-250	674	0	2992	154	0				0	
10849	1021	342	0	0	1512	833	0				0	
11145	2228	459	34	0	2022	287	0			0	0	
11640	3748	15	47	0	3782	96	0				0	
11837	837	-125	6	0	959	3	0				0	
12030	10568	0	5332	0	8072	2836	0				0	
12142	1612	90	78	0	1661	217	0				0	
12179	179	-36	2	0	213	0	0				0	
12311	671731	153886	72889	76	636964	191932	0	0	3307	0	0	
12647	1050	0	4	0	1049	3	0			0	0	
12656	231	0	2	0	234	5	0				0	
12937	2124	90	10	0	2024	0	0				0	
12946	18149	2700	943	0	17406	2900	0			0	0	
13103	14858	1504	104	0	13498	248	0			0	0	
13251	641	45	123	0	476	3	0				0	
13457	214	0	0	0	214	0	0				0	
14052	495	0	3	0	492	0	0				0	
14155	2396	275	48	0	2283	210	0				0	
14650	569	135	15	0	587	168	0				0	
14753	491	25	0	0	514	48	0				0	
14865	4132	500	1167	0	3465	1000	0				0	
14977	538	53	19	0	473	7	0			0	0	
16551	3236	50	364	0	2906	84	0				0	
16748	719	0	0	0	719	0	0				0	
17110	279	0	0	0	279	0	0			0	0	
17147	73354	7343	3853	0	66037	3879	0			0	0	
17259	181	0	6	0	184	9	0				0	
17950	3876	320	15	0	3717	176	0				0	
17978	2145	0	0	0	2145	0	0				0	
18050	4694	360	40	0	4456	162	0				0	
18135	1121	0	22	0	1144	45	0				0	
18827	6582	210	39	0	7417	1084	0			0	0	
18836	1265	148	105	0	1177	165	0				0	
18854	7497	1096	35	0	6873	507	0				0	
19356	864	0	7	0	873	16	0				0	
19936	3412	225	86	0	3249	148	0				0	
19972	400	33	0	0	550	183	0				0	
20053	1119	90	9	0	1238	218	0				0	
20633	3114	250	5	0	2936	77	0				0	
20857	734	8	0	0	769	43	0				0	
21256	78	-43	0	0	121	0	0				0	
21359	339	14	21	0	305	1	0				0	
21630	869	100	12	0	880	123	0			0	0	
21658	1751	110	38	0	1613	10	0			0	0	
22048	1900	505	18	0	1674	297	0				0	
22543	663	0	2	0	692	31	0				0	
22552	1311	60	28	0	1223	0	0				0	
22730	1126	230	67	0	1068	239	0				0	
22936	1230	30	64	0	1166	30	0				0	
23456	1040	150	7	0	963	80	0				0	
23504	29273	3650	20	0	25904	301	0			0	0	
23643	1272	0	72	0	1351	151	0				0	
23755	1485	-55	91	0	1479	30	0				0	
24006	5268	370	655	0	4628	385	0			0	26	
24378	194	0	5	0	189	0	0				0	
24453	3110	1080	4	0	2320	294	0				0	
24659	451	30	10	0	465	54	0				0	
24668	11210	2482	32	0	9181	485	0				0	
24949	5703	-750	295	0	6259	101	0				0	
25357	2761	875	24	0	2062	200	0				0	
25647	1461	0	0	0	1520	59	0			0	0	
26176	4213	-950	560	0	4603	0	0				0	
26242	2874	225	108	0	2694	154	1				0	
26457	201	4	2	0	195	0	0			0	0	
26765	5194	725	317	0	4905	753	0				0	
27070	1000	92	0	0	1000	92	0				0	
27548	5864	1080	270	0	5093	579	0			0	0	
27614	1332	0	32	0	1393	93	0				0	
27847	4670	31	73	0	4956	390	0				0	
28013	26099	1371	529	0	24595	396	0				896	
28152	1323	0	0	0	1325	2	0				0	
28255	2971	753	7	0	2644	433	0				0	
28406	20249	1418	208	0	18751	128	0			0	0	
28675	668	0	0	0	669	1	0				0	
28732	872	0	0	0	874	2	0				0	
29476	679	98	40	0	571	30	0				0	
29636	3404	-255	71	0	3903	315	0			0	0	
29878	14535	-1183	10	0	15754	46	0				0	
30052	310	17	0	0	293	0	0				0	
30502	7429	0	150	0	7878	599	0			0	0	
30650	1366	0	2	0	1364	0	0				0	
30810	2525405	1908479	373100	0	2151027	1903340	-3861	0	170661	0	30763	
31134	1110	230	45	0	950	115	0				0	
31255	4899	555	14	0	4361	31	0			0	0	
31657	851	23	10	0	867	49	0				0	
31826	3233	50	357	0	2964	138	0				0	
31835	1354	270	94	0	1199	209	0				0	
32234	17	38	9	0	279	30	-279				0	
32766	241	27	1	0	230	17	0				0	
32971	2017	0	44	0	2174	201	0				0	
33147	5407	600	36	0	5906	1135	0			0	0	
33259	7411	0	821	0	6592	2	0				0	
33268	1239	53	1	0	1192	7	0			0	0	
33370	116	23	0	0	268	175	0				0	
33839	102	0	1	0	101	0	0				0	
33857	7045	2968	12	0	5881	1816	0				0	
34425	4920	1833	268	0	3862	1043	0			0	0	
34434	1772	200	42	0	1853	323	0				0	
34452	661	109	0	0	597	45	0				0	
34537	26232	3385	2145	0	23400	2698	0			0	0	
34555	2700	330	61	0	2848	539	0			0	0	
34742	3172	158	2	0	3055	43	0				0	
35057	1483	0	13	0	1481	11	0			0	0	
35301	57510	4665	0	0	53146	301	0			0	0	
35570	230071	11750	4467	0	228373	14519	0				0	
35646	228	0	0	0	228	0	0				0	
35879	947	0	3	0	1008	64	0				0	
36456	1297	170	7	0	1282	162	0				0	
36933	926	205	29	0	799	107	0				0	
37051	709	10	1	0	701	3	0				0	
37341	521	68	35	0	475	57	0				0	
37435	11748	538	690	0	10973	453	0			0	0	
37640	15321	1100	313	0	14808	900	0			0	11	
37659	430	95	4	0	431	100	0			0	0	
37949	1931	180	40	0	1737	26	0				0	
38740	1731	135	169	0	1517	90	0				0	
39327	792	20	101	0	717	46	0				0	
39756	5486	450	23	0	5393	380	0				0	
40033	447	0	8	0	446	7	0				0	
40499	17933	1656	377	0	16968	1068	0				0	
40855	894	72	0	0	830	8	0				0	
41245	541	0	20	0	547	26	0				0	
41553	589	0	4	0	631	46	0				0	
41629	2111	320	182	0	2022	413	0				0	
