"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	BROKERED DEPS LT 100K GE 250K	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP 100000 - 250000 MAT LE 1 Y	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP 100000 - 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	
37	5460	0	2649	6592	0	13794	0	0	0	0	0	52568	0	457		29897	2917	4787	16073	0	2957	13116	13404	421	1535	6760	5998	0	11145	52111	0	0	620	0	13975	318	0	0	8295	0	0	
242	3885	0	281	5672	0	10099	0	0	0	0	0	15792	0	1328		6642	2847	1910	4452	0	980	3472	1816	374	689	1120	408	201	9818	14464	0	0	248	0	2418	0	0	0	1809	0	0	
279	17377	0	0	7397	0	21428	0	0	0	0	0	85072	0	0		34658	2587	12471	26181	0	7713	18468	7185	1293	5749	16738	6643	1320	21428	85072	0	0	4297	0	28968	1482	0	0	21005	1482	0	
354	1131	0	127	2276	0	2276	0	0	0	0	0	6618	0	1727		3004	1248	0	3004	0	1054	1950	0	0	1105	130	0	0	2149	4891	0	0	0	0	1235	0	0	0	1235	0	0	
457	3685	0	278	3820	0	6648	0	0	0	0	0	24687	0	1539		10121	7626	2358	7992	0	2311	5681	1575	554	416	2137	200	502	6370	23148	0	0	452	0	3255	0	0	0	2553	0	0	
505	114419	0	3983	14193	0	25084	0	0	128	608	0	300995	0	84183		40420	121794	8004	32274	128	16925	15349	6500	1646	12320	8643	2803	596	21101	216812	0	0	2213	480	15683	8679	480	0	12559	8404	0	
1155	728	1	2293	15964	0	80083	0	0	0	0	0	97082	0	2634		54078	7786	14752	34030	0	29341	16576	4780	3381	19160	10358	2331	2641	77751	94198	38	250	6297	0	25551	8939	0	0	16381	7599	0	
1351	4150	0	5536	13432	0	23546	0	0	0	0	0	114114	0	4702		50573	21529	9624	40275	0	12321	27954	10298	0	8003	23090	6769	0	18010	109412	0	0	3351	0	29719	8143	0	0	21680	6168	0	
1454	1138	0	8975	130194	0	232311	0	0	0	0	0	271112	646	35229		52758	151423	24578	34271	0	17429	19518	8167	7644	38670	16446	6847	3830	223336	235237	0	0	7415	0	21600	44193	0	0	18560	12536	0	
1557	6150	0	1989	13122	0	20471	0	0	0	0	0	29270	0	2972		12184	3036	1968	8818	0	3403	5415	2538	828	2677	2517	1565	1141	18482	24553	0	1745	252	0	4435	3465	0	0	2572	1626	0	
1669	16679	2	19697	41797	0	93114	0	0	0	0	0	106034	0	365		47767	17860	11867	35940	0	14242	22895	8028	2602	3883	12390	6214	1241	73280	105629	135	40	2316	0	21127	2601	0	0	15306	0	0	
1829	43481	0	112	72345	0	91091	0	0	1227	2257	0	243665	0	5826		75808	84712	23522	31098	1001	8806	22292	23764	20946	6030	8848	12690	12096	90979	237678	0	161	9032	1030	25138	14526	547	0	6647	7671	0	
1856	933	0	673	2059	0	3864	0	0	61901	61901	0	69268	0	307		66559	1575	0	20085	16396	5231	14855	27684	18789	0	100	100	0	3191	68961	0	0	0	0	200	0	0	0	100	0	0	
2040	10900	2	3691	16933	0	39896	0	0	21305	30385	0	109442	0	6676		42872	41920	8061	17966	7020	3981	13985	15803	9103	4433	2687	6363	267	36203	102228	0	538	1764	9080	12598	1152	8882	0	3103	0	0	
2161	17752	0	6089	19423	0	47851	0	0	0	0	0	62118	0	10898		14532	3588	7483	12853	0	4842	8011	1252	427	11809	12619	1417	401	41762	51220	0	0	645	0	12843	13403	0	0	11424	13004	0	
2376	322066	0	7658	17411	0	38523	0	0	22888	22888	0	1365784	0	32156		411684	384036	81633	295831	0	91689	204143	80740	35112	55537	131089	53757	7615	30865	1333628	0	0	27597	0	199655	48343	0	0	147695	38931	0	
2554	1255	0	178	72	0	4624	0	0	0	0	0	5766	87	1653		2721	0	27	2291	0	883	1408	336	94	1050	740	0	0	4446	4026	0	0	0	0	1040	750	0	0	1040	750	0	
2732	36305	0	17756	90960	0	129045	0	0	0	0	0	318099	0	17689		64837	53927	15356	49510	0	26465	33329	4313	730	91520	66927	3287	1296	111289	300410	0	0	5169	0	48054	114976	0	0	43354	111799	0	
2750	8911	0	2511	4520	0	12609	0	0	141	141	0	34126	0	8786		13044	676	2039	8632	0	3245	5981	3059	759	3988	3957	3348	202	10098	24813	0	527	363	0	6811	4684	0	0	4984	2961	0	
3252	11517	0	390	14430	0	52934	0	0	270	11639	0	75955	0	11037		16534	16022	6365	12021	194	3645	8376	3265	1247	12368	13901	3790	1823	52544	64767	0	151	0	11369	16620	15262	6820	0	12282	13987	0	
3458	1242	0	2625	2751	0	8733	0	0	0	0	0	15400	0	1880		7471	1621	646	5636	0	1769	3867	1524	311	1396	2552	1018	100	6108	13520	0	0	118	0	4635	431	0	0	3517	431	0	
3720	24525	0	9613	18961	0	66946	0	0	0	0	0	89450	0	1336		33308	2176	8129	32037	0	12077	20179	1018	34	8966	19515	960	0	57333	88114	0	0	3436	0	17427	12014	0	0	16466	12014	0	
3953	1252	0	145	13139	0	15781	0	0	0	249	0	36202	0	835		5698	18909	0	5083	0	1481	3602	588	27	4730	4702	910	0	15636	31760	0	3607	0	249	8861	1481	249	0	8358	1074	3607	
4156	12917	0	7425	24710	0	58031	0	0	2364	15647	0	99079	0	8809		35967	18778	6807	24731	856	7977	16754	7182	4054	12325	15076	1838	2178	50606	89035	0	1235	2537	13283	26898	4519	13115	0	23165	4236	0	
4231	10935	0	4858	16314	0	24457	0	0	0	0	0	83052	0	2132		31173	7154	19764	21891	0	5170	16722	5176	4104	2944	18665	5422	6759	19599	80920	0	0	13133	0	24485	9305	0	0	16640	4969	4275	
4437	61991	0	2865	22429	0	62127	0	0	380	5076	0	164536	0	16545		38243	18815	12490	14042	91	5187	8855	19559	4642	5636	14636	20644	4571	59262	147991	0	0	0	4696	36040	9447	3883	0	14163	6109	0	
4839	24497	0	44	39660	0	52357	0	0	31458	31458	0	214151	0	6897		78791	45467	10878	45354	14002	12388	32966	31254	2182	20474	31181	8501	5241	52313	183343	0	23911	3062	0	42616	22781	0	0	30091	21564	31330	
5005	59656	1	4	30855	0	42767	0	0	0	0	0	214978	0	5		84542	15753	21101	62094	0	12787	49307	20219	2229	7262	35737	10747	1281	42762	214873	0	100	7113	0	41516	13511	0	0	31097	11902	0	
5069	69846	0	0	13540	0	15260	0	0	19537	74933	0	304075	4000	6902		53223	5046	1525	39471	13717	16885	22586	12627	1125	59421	62311	47603	6625	15260	265501	0	27672	816	55396	126086	49874	30976	0	82851	38881	2805	
5135	10721	0	16005	32985	0	63511	0	0	32508	32508	0	222621	0	3421		66618	28323	17008	61456	32508	17689	43767	5162	0	24479	82651	9829	0	47506	162167	0	57033	6862	0	67281	49678	0	0	57900	49230	23897	
5210	285012	27	25138	64422	0	91373	0	0	179	1762	0	712236	0	53188		220099	128882	61221	143809	82	57882	88462	69053	4702	21514	33125	23119	485	66208	658976	0	72	9851	1583	60487	17756	1583	0	40346	14102	0	
5331	18749	8	0	48133	0	60597	0	0	890	8592	0	173504	0	0		36363	82618	8594	26825	890	8542	18283	8433	1105	13147	14860	7567	200	60589	173504	0	0	1471	7702	29583	6191	7702	0	22775	5231	0	
5461	177667	0	3474	33901	0	41390	0	0	1920	18446	0	356585	0	13764		14017	124272	5453	12995	1745	4738	8257	598	424	12682	25669	2078	200	37916	342821	0	0	2560	16526	19570	21059	16526	0	10812	11477	0	
5751	5626	0	1082	6973	0	19609	0	0	0	0	0	63964	0	16227		10581	40798	5140	7908	0	1790	6118	2598	75	1936	2443	2580	0	18527	47737	0	0	754	0	6959	0	0	0	4379	0	0	
6039	7169	0	7584	17834	0	24905	0	0	0	0	0	51096	0	1028		23853	5843	8342	22039	0	4880	17159	1811	3	3656	9575	1000	0	17320	50062	1	6	3381	0	10837	3394	0	0	10337	2894	0	
6141	2235	9	4998	19685	0	33019	0	0	0	0	0	20808	1	1867		7322	742	1269	6692	0	2307	4385	630	1	4050	6459	0	0	28012	18940	0	0	238	0	3843	6666	0	0	3843	6666	0	
6329	16473	0	11934	81750	0	112847	0	0	15800	15800	0	301896	0	6416		104976	31960	14721	87860	5044	40181	47679	15804	1312	52551	82597	10256	3083	100913	295480	0	0	5145	0	107882	40605	0	0	94913	40235	0	
6972	45635	0	6721	54512	0	89022	0	0	939	15224	0	601888	0	33018		63659	446073	28634	49182	853	26112	27327	8573	1647	20601	14353	10764	804	82301	568215	0	655	6688	14285	39667	6855	12570	0	31909	2682	0	
7009	0	0	0	37023	0	37023	0	0	0	0	0	656493	0	0		0	656493	4261	0	0	0	0	0	0	0	0	0	0	37023	656493	0	0	0	0	0	0	0	0	0	0	0	
7045	12375	0	9937	19404	0	59223	0	0	0	0	0	71209	0	9261		26587	13106	6747	12420	0	1875	10545	11748	2419	1886	9803	6391	1061	49286	61948	0	0	2428	0	9728	9413	0	0	1477	1615	0	
7157	1178	0	779	5700	0	9493	0	0	0	0	0	33831	12	2201		13609	8769	3793	11979	0	4474	7505	1630	0	2304	6858	1113	0	8714	31618	0	0	1652	0	5406	4869	0	0	4293	4869	0	
7456	10970	0	5159	12101	0	21130	0	0	0	0	0	33186	0	2024		15988	0	2772	12068	0	3533	8535	3892	28	1732	2419	2077	0	15971	31162	0	0	129	0	4022	2206	0	0	2428	1723	0	
7634	3713	0	1687	6070	0	10534	0	0	99	99	0	44903	0	279		19040	591	4762	16649	0	4690	11959	1763	628	6933	10028	3521	1077	8847	38165	0	6459	2221	0	19359	2200	0	0	15737	1224	6360	
8033	8225	0	1847	26615	0	41790	0	0	0	0	0	90325	0	9436		41193	160	5609	33672	0	10448	23224	5874	1647	6394	26283	7320	750	39943	80790	0	99	2410	0	27345	13402	0	0	20884	11791	99	
8462	119	0	1589	35161	0	61601	0	0	0	0	0	59301	0	9013		11995	12726	3803	10352	0	5070	5870	1055	0	12090	21985	386	0	59762	50288	250	0	1100	0	17718	16743	0	0	17148	16743	0	
8631	11185	0	461	10193	0	15878	0	0	0	400	0	34835	0	1447		10775	3977	3180	7592	0	2710	4882	2079	1104	3263	2535	2380	720	15417	33388	0	0	1148	400	7364	1534	200	0	4065	1534	0	
9357	63701	208	0	31150	0	35058	0	0	1000	1000	0	231589	9970	0		1180	165954	681	850	1000	883	258	39	0	100	654	0	0	34850	221619	0	0	0	0	754	0	0	0	754	0	0	
9553	13382	0	2344	11775	0	21901	0	0	0	0	0	51972	0	3418		18399	7552	6969	16067	0	3441	12626	2330	2	2337	8903	1398	0	19557	48554	0	0	0	0	9232	3406	0	0	8108	3132	0	
9807	359708	0	88472	39401	0	109200	0	0	182328	182328	0	1635675	0	247323		372954	747322	70804	274989	151008	46484	228505	92058	5907	90183	59172	5236	1100	20728	1388352	0	0	22809	0	37798	117893	0	0	33217	116138	124689	
9955	8423	51	2266	17173	0	34856	0	0	9	1500	0	56480	16	17019		12480	25052	1974	9848	9	3301	6547	2197	435	4315	5901	309	0	32539	39445	0	0	109	1491	4223	6302	1491	0	3913	6303	0	
10250	76784	0	1314	19124	0	34071	0	0	6711	26732	0	327394	0	12089		93629	71180	52867	52692	3153	18372	34320	34074	6863	9143	22273	43373	11012	32757	311012	0	4293	22486	2517	51295	34506	2108	1297	24059	7357	3568	
10849	64692	16	1	10114	0	13916	0	0	0	0	0	209536	0	27979		72131	27412	8940	63927	0	17721	46206	8060	144	12824	26503	5974	0	13892	181557	7	0	2225	0	36983	8318	0	0	25717	7551	744	
10858	48638	1	223	1399	0	2057	0	0	535	12874	0	302468	0	39920		50527	148020	7087	36631	535	10636	25995	13324	572	4286	27531	23360	106	1821	261825	12	723	1117	12339	42243	13040	12339	0	27105	4712	0	
11145	16192	0	20657	20566	0	62443	0	0	0	0	0	83005	0	8075		26807	18101	8585	18095	0	4394	13701	5711	3001	3325	9092	7190	2298	41641	74930	145	0	3794	0	13101	8804	0	0	8322	4095	0	
11640	119730	5	4788	16264	0	26569	0	0	0	0	0	243032	0	42404		48464	12748	17176	32320	0	8652	23788	9869	6156	16830	23894	11335	10030	21774	200628	2	0	8984	0	34865	27224	0	0	19461	21263	0	
11837	4077	0	17676	5469	0	30193	0	0	0	0	0	44919	0	1414		21576	3983	3867	13442	0	4783	8659	6403	1731	3341	8615	2843	484	12517	43505	0	0	1099	0	12642	2641	0	0	9315	2641	644	
12030	19246	0	12620	46006	0	65781	0	0	0	0	0	201540	0	2109		95819	14032	24357	70960	0	19327	51633	21302	3557	12732	41213	14515	3983	53161	198076	0	1355	9106	0	60973	11470	0	0	44600	9345	0	
12142	16692	0	5192	43716	0	71712	0	0	0	0	0	80432	0	7157		24644	8296	7862	17847	0	13655	9785	1122	82	19957	10408	435	0	66325	73025	195	250	1637	0	17357	13443	0	0	16106	13142	0	
12245	14815	0	2512	15820	0	24809	0	0	387	5722	0	72644	0	11339		24401	13333	7050	14788	57	5833	10957	6998	613	4847	11263	3735	250	22297	60455	0	850	2518	2710	16149	3946	1679	2625	12164	3946	0	
12311	3279223	29	1574358	2065425	0	2573887	0	0	753977	1534775	0	40473748	0	2641168		8054196	27090075	1357082	4874745	459691	1280827	3593918	2707846	471605	528421	703391	476050	342392	994971	37832580	4529	0	391317	777798	1496941	553313	736885	3000	990609	241203	0	
12647	5770	0	415	10755	0	15381	0	0	0	23489	0	72835	0	3595		15342	16287	5518	9155	0	2580	6575	6187	0	2649	10800	10354	11633	14966	69240	0	0	1632	850	9501	25935	250	600	5983	7466	0	
12656	1493	0	260	2863	0	5063	0	0	0	0	0	10083	0	1120		4229	687	724	3420	0	1098	2322	710	99	1477	1512	685	0	4803	8963	0	0	143	0	3345	329	0	0	2660	329	0	
12937	8313	0	0	33360	0	50530	0	0	395	10878	0	129128	0	2202		13341	55163	7029	11576	395	4248	7328	1555	210	27532	17148	4621	3010	50530	126926	0	0	4512	8298	28917	23394	8298	0	20263	24417	2702	
12946	31913	21	30267	27187	0	69147	0	0	301	1328	0	553874	0	118562		128845	163112	31675	102393	301	39497	64775	21163	3410	106405	100907	18484	4208	38859	435312	0	0	11396	1027	71380	158624	1027	0	62779	128140	0	
12955	6220	0	4615	21268	0	35525	0	0	0	0	0	65400	0	7885		19852	29415	5256	13198	0	5314	7884	4866	1788	2563	3723	2399	1228	30910	57515	0	0	999	0	6788	3125	0	0	4201	2085	0	
13103	223931	2	46738	35444	0	99267	0	0	9980	9980	0	885333	0	93775		166213	355235	63195	113338	0	41787	71551	27607	25268	41928	62964	21090	13972	52409	789701	118	1857	18355	0	64630	75324	0	0	43471	61421	0	
13251	245	0	14	4453	0	7453	0	0	0	0	0	28628	0	862		11256	13388	2694	2369	0	2792	7396	1068	0	2410	1329	0	0	7439	27766	0	0	940	0	3187	552	0	0	1817	552	0	
13457	2715	0	683	2209	0	5066	0	0	0	0	0	9436	0	1001		3304	985	1020	3050	0	920	2130	254	0	952	1126	354	0	4383	8435	0	0	0	0	1509	923	0	0	2078	0	0	
14052	7578	0	976	11238	0	17226	0	0	0	190	0	35701	0	873		10336	9020	3035	8989	0	3511	5478	1347	0	2887	5315	566	0	16250	34828	0	0	1285	190	5770	2998	190	0	5204	2998	0	
14155	6589	0	686	12202	0	30308	0	0	1384	10331	0	66543	0	13259		20158	17192	4855	14046	331	4732	9314	4803	1309	15539	3565	2979	521	29622	53284	0	0	969	8947	15600	7004	8501	0	14185	3669	0	
14650	4588	0	2598	6301	0	11300	0	0	0	0	0	11603	0	199		4450	771	1333	3892	0	1684	2400	366	0	1028	266	0	500	8702	11404	0	0	369	0	1435	359	0	0	804	359	0	
14753	11907	0	295	9234	0	9234	0	0	0	0	0	27451	0	2110		10271	0	3853	9800	0	3280	6520	448	23	2056	2917	300	0	8939	25341	0	0	1232	0	4518	755	0	0	4219	577	0	
14865	89245	2	7067	19934	0	35049	0	0	1181	12818	0	187344	0	22584		33742	38957	10088	23159	1070	14305	11519	6135	1783	12012	9306	2731	1351	27980	164330	0	430	2448	11637	24324	1076	10971	0	19561	1076	0	
14977	3238	0	0	4218	0	7948	0	0	0	0	0	28826	0	0		11154	1671	2791	9709	0	3295	6420	1333	106	2013	9782	668	300	7948	28826	0	0	260	0	8528	4235	0	0	7818	3975	0	
16458	69069	0	341	15774	0	24309	0	0	0	0	0	230951	0	9075		30841	92106	11982	20339	0	7535	12804	9278	1224	18439	12587	7140	769	23811	221876	157	0	5315	0	18576	20359	0	0	13059	17967	0	
16551	21651	0	5722	22340	0	58676	0	0	22563	22563	0	146327	0	10196		75692	26880	25267	37519	6968	17220	23115	15756	19600	8060	4920	6913	2211	52566	136131	388	0	9888	0	18419	3685	0	0	8325	1324	0	
16748	9007	0	1268	13424	0	17760	0	0	0	0	0	32669	0	2080		14543	4009	5003	8239	0	2771	6013	3376	2383	1682	1010	798	1620	16492	30589	0	0	1982	0	4696	414	0	0	2278	414	0	
16944	8188	0	2406	7356	0	13573	0	0	0	0	0	21999	0	2417		8109	1242	1453	5053	0	2064	3572	1743	730	857	2503	750	350	11167	19582	0	0	291	0	3955	505	0	0	2855	505	0	
16953	3490	0	1432	6288	0	10590	0	0	0	0	0	17051	0	827		8590	2820	637	6402	0	1222	5180	2188	0	115	1536	500	0	9158	16224	0	0	0	0	2151	0	0	0	1651	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	80951	0	6337		14814	0	5124	14814	0	14814	0	0	0	65137	0	1000	0	0	74614	0	0	4145	0	29467	36670	0	0	28717	36420	0	
17147	1364943	0	89260	189999	0	299722	0	0	139440	143036	0	2781854	0	443064		713437	425379	148546	335594	45896	107948	227646	267016	110828	53517	77721	106160	40696	203330	2338790	7132	0	38345	3596	214843	63251	2396	0	103067	27383	40996	
17259	14603	0	0	6349	0	13539	0	0	0	0	0	39300	0	4098		14255	1107	5067	9183	0	3225	5958	4822	250	1652	4959	2178	546	13539	35202	0	0	1434	0	9335	0	0	0	6611	0	0	
17464	34325	0	12994	188010	0	208564	0	0	0	0	0	940142	0	54594		74234	698359	23524	54116	0	13337	40799	16627	3471	24867	60715	41739	5904	195570	885548	0	0	7047	0	94422	38803	0	0	67267	18315	31424	
17950	40325	94	25514	41737	0	89231	0	0	0	19975	0	174474	3345	15575		27678	60436	9405	22912	0	6226	16686	4258	508	11066	28094	6208	667	63623	135579	0	19975	4142	19975	18465	27570	0	16475	16036	23124	0	
18050	44099	0	19789	106558	0	156709	0	0	0	0	0	185352	0	3018		53954	37058	11007	46649	0	16584	31955	5414	0	11753	31371	7118	0	136920	182334	0	0	3060	0	33427	16815	0	0	28875	13817	0	
18135	19348	0	0	56531	0	74552	0	0	497	4647	0	99537	0	1232		27134	15381	3740	19073	428	8547	11244	4498	2845	19379	12768	2828	2699	74552	98141	0	164	567	4150	19577	18097	3919	0	14519	17340	0	
18377	17138	0	0	0	0	0	0	0	91	91	0	42219	0	566		18445	0	5341	8366	0	2639	5727	7216	2863	886	1189	2260	2301	0	40035	0	1618	1683	0	5286	1350	0	0	1539	332	0	
18827	165181	1	8280	49766	0	103078	0	0	0	0	0	249497	0	36009		52730	5363	14637	22398	0	8142	14546	14782	15260	4516	10344	5588	5775	94797	213488	0	0	0	0	16386	9837	0	0	7633	7103	0	
18836	9445	8	1792	19654	0	28975	0	0	185	3375	0	110169	0	3384		54582	10537	15219	33007	17	16661	19974	14350	3597	6003	13967	12634	3001	27175	106545	0	240	4725	3190	30858	4747	798	0	15502	3670	0	
18854	13820	0	5378	36846	0	50130	0	0	642	13679	0	126518	0	6319		34338	7002	2012	26768	642	6900	19868	6467	1103	22624	26576	19772	2386	44752	103346	0	16853	860	13037	52915	18443	13037	0	36938	12262	15906	
18957	3207	1	1529	3387	0	7412	0	0	0	0	0	16700	0	990		8004	993	2961	4512	0	1014	3498	2570	922	236	1730	1246	1284	5882	15710	0	0	370	0	3512	984	0	0	1966	0	0	
19356	7041	0	3015	10583	0	22742	0	0	99	6210	0	40645	0	485		19446	2733	2686	15807	99	4988	10819	3324	315	2835	6047	2543	0	19613	40160	114	0	0	6111	11425	0	5121	0	8882	0	0	
19730	276804	1	89694	235525	0	276713	0	0	191268	196750	0	1646225	0	78220		465508	641988	63795	323075	127590	99230	226560	129583	10135	99767	106834	51103	4221	187017	1567176	1	829	14779	5482	156156	105769	4835	0	110682	95502	0	
19936	9903	0	14997	36803	0	73592	0	0	6262	6262	0	136809	0	11167		38682	38455	11878	33358	6262	10996	22362	4030	1294	16176	26598	4480	2515	58595	125642	0	0	5683	0	38935	10834	0	0	33317	9457	0	
19972	69794	0	0	0	0	0	0	0	0	0	0	69794	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	69794	0	0	0	0	0	0	0	0	0	0	0	
20053	7416	0	862	10548	0	14424	0	0	4697	4697	0	41952	0	1935		26094	3425	8352	13416	1521	8154	9713	8144	83	401	1865	2751	0	13562	40017	0	0	839	0	4567	450	0	0	2266	0	0	
20512	15748	0	0	14342	0	24843	0	0	394	8229	0	59666	0	0		18213	7037	5980	7643	198	3254	4390	7472	3098	6502	4335	5726	2105	24843	59666	0	0	1947	7835	14282	4386	3564	744	6959	3216	0	
20633	62505	0	24216	29889	0	71936	0	0	0	0	0	225658	0	1077		60906	50003	18322	29131	0	8002	21129	17840	13935	5279	16025	15215	15724	47688	224581	32	0	5591	0	42739	9504	0	0	19482	1822	0	
20857	4185	0	4807	114384	0	135019	0	0	0	0	0	44100	0	7318		8288	19753	903	7306	0	1393	5913	917	65	845	8028	2201	800	130212	36782	0	0	0	0	6889	4985	0	0	4410	4463	0	
21256	853	0	1686	2405	0	4084	0	0	0	0	0	4455	0	449		2577	625	2026	626	0	383	243	557	1394	0	100	0	301	2398	4006	0	0	0	0	401	0	0	0	100	0	0	
21359	3820	0	543	1956	0	3172	0	0	0	0	0	17516	0	1579		3283	5768	2478	2954	0	887	2067	252	77	1144	2166	1234	101	2629	15937	0	0	0	0	4093	552	0	0	3059	251	0	
21630	7816	0	804	14840	0	21564	0	0	0	0	0	48322	0	5765		13872	5789	2472	11708	0	3480	8228	2065	98	7062	13329	343	113	20760	42557	0	0	647	0	8019	12828	0	0	7562	12828	0	
21658	14802	2	0	16	0	99	0	0	0	0	0	128081	0	4145		44265	53399	14059	29059	0	6204	22855	11783	3423	1963	8483	4210	959	97	123936	0	0	3585	0	12950	2665	0	0	9476	970	0	
22048	14892	1	8299	22726	0	50150	0	0	45	1612	0	98491	0	16099		36454	4590	7768	32089	45	8184	23905	4242	123	9716	26422	6417	0	41850	82030	0	362	3055	1567	26314	16241	1567	0	22964	13174	0	
22356	120148	0	5784	11726	0	25484	0	0	16265	42129	0	267782	0	52279		58891	33961	7854	49525	16265	27051	22814	7268	1758	35187	14938	3378	1279	19700	215256	0	247	1478	25864	32331	22451	25864	0	30404	19721	0	
22543	7272	7	6889	18376	0	37745	0	0	0	0	0	33898	0	4189		11402	6955	3899	8076	0	2630	5446	1961	1365	2084	4822	259	1104	30849	29709	0	0	1287	0	6463	1806	0	0	5104	1802	0	
22552	8173	0	1428	8513	0	19455	0	0	2970	2970	0	51369	0	2988		25951	1160	4354	18029	750	5929	12100	7915	7	1536	6518	8031	0	18026	48009	1	372	1074	0	12226	3859	0	0	6414	1640	3216	
22730	281	0	4839	24612	0	37431	0	0	0	0	0	61763	0	2626		21169	31706	4083	13598	0	6222	8567	4389	1991	2914	3556	1479	658	32592	59137	0	0	478	0	6760	1847	0	0	4373	1847	0	
22936	7106	0	2165	33406	0	49647	0	0	9340	9340	0	167475	0	3318		62465	35817	13052	49143	8316	15859	33284	13285	37	12993	38153	10941	0	47482	163906	0	251	4286	0	50822	11265	0	0	50140	1006	0	
22954	5630	0	771	9876	0	26182	0	0	930	2729	0	44692	0	4936		14882	10082	3618	10801	930	3627	7174	4046	35	5282	6188	2628	0	25411	39069	0	687	1157	1799	9636	4462	1799	0	7263	4206	398	
23045	2291	0	421	1923	0	9867	0	0	0	0	0	22136	0	913		1714	12661	1046	1404	0	861	543	255	55	1908	2439	1018	105	9446	21223	0	0	563	0	2597	2873	0	0	1724	2623	0	
23456	7358	0	1532	9623	0	32428	0	0	0	0	0	49350	0	5399		25669	6038	7831	13695	0	3874	9821	9184	2790	1554	3259	4792	680	30837	43951	59	0	1245	0	7567	2718	0	0	3163	1650	0	
23504	360985	0	13441	121362	0	134429	0	0	1438	34690	0	1022690	0	183226		44614	460217	11567	31370	1153	10703	21071	11106	1734	46562	47501	58573	4238	120988	839464	0	0	4685	33252	75782	81092	32139	0	12642	81342	2735	
23540	26919	5	14076	14745	0	37872	0	0	0	0	0	150720	0	36734		29233	54857	13146	18124	0	2923	15201	10402	707	12812	16169	9976	754	23791	113986	0	0	4351	0	16250	23461	0	0	25185	3796	0	
23643	8492	0	4353	23115	0	49412	0	0	0	0	0	91188	0	7443		40839	2560	8481	34112	0	8279	25834	6647	79	8709	24474	6114	0	45059	83395	0	350	2794	0	25735	13562	0	0	0	12458	0	
23755	41570	0	3623	23224	0	51406	0	0	0	0	0	89973	90	8516		19967	12502	8793	12151	0	5015	7421	5109	2422	4822	5841	3854	1417	47783	81117	0	250	3003	0	9823	6111	0	0	6593	4070	0	
24006	449144	4	4182	99484	0	129316	0	0	0	0	0	719142	0	24222		186387	9819	59038	127276	0	39371	87905	51331	7780	13683	32384	23891	3834	125001	694920	129	0	11863	0	62661	11131	0	0	38798	7269	0	
24453	3316	0	691	34901	0	42288	0	0	35046	38960	0	151412	0	9306		49958	31926	2201	25979	12243	8048	17931	18543	5436	13072	38324	13547	1268	41597	97416	0	44690	1330	3914	62045	4166	3419	0	47489	3907	44100	
