"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
	Allowance for credit losses on other	Allowance for credit losses on other	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	Balance most recently reported for e	Recoveries, Held-to-maturity debt se	Provisions for credit losses, Held-t	Adjustments, Held-to-maturity debt s	Less: charge-offs, Held-to-maturity 	Balance end of current period, Held-	Balance most recently reported for e	Recoveries, Available-for-sale debt 	Provisions for credit losses, Availa	Adjustments, Available-for-sale debt	Less: charge-offs, Available-for-sal	Balance at end of current period, Av	Less: Write-downs arising from trans	Less: Write-downs arising from trans	Provisions for credit losses on othe	
37			974	0	5	0	981	12	0																				
242			161	0	14	0	187	40	0																				
279			1242	145	6	0	1104	13	0																				
354			168	5	19	0	144	0	0																				
457			566	0	75	0	497	6	0																				
505			6660	483	3	0	6205	31	0																				
1155			3999	301	17	0	3696	15	0																				
1351			1236	285	29	0	1100	178	0																				
1454			4341	1240	14	0	3501	414	0																				
1669			3105	204	20	0	3070	189	0																				
1856			265	30	0	0	235	0	0																				
2161			1843	414	7	0	1440	18	0			0	0																
2732			5035	0	7	0	5028	0	0																				
2750			544	278	5	0	553	292	0																				
3252			4200	600	163	0	3987	550	0																				
3458			533	120	10	0	552	149	0																				
3720			1725	18	9	0	1715	17	0																				
3971			6021	2992	80	0	3094	145	0																				
4156			2484	500	30	0	1954	0	0																				
4231			748	0	6	0	768	26	0																				
5069			7158	0	0	0	7158	0	0																				
5135			4854	1635	11	0	4911	1703	0																				
5210			18353	6550	92	0	13835	2124	0																				
5461			6299	200	113	0	5989	3	0																				
5751			2421	94	3	0	2324	0	0																				
6039			3719	820	4	0	3162	267	0			0	0																
6329			14654	5000	782	0	13369	4497	0				0																
7009			0	0	0	0	0	0	0																				
7045			1075	762	320	0	1211	1218	0			0	0																
7072			2668	600	32	0	2327	291	0																				
7456			885	10	2	0	873	0	0																				
7634			1209	30	25	0	1204	50	0																				
8033			1703	500	10	0	1409	216	0																				
8462			1779	580	3	0	1216	20	0																				
8631			410	0	5	0	417	12	0																				
9357			4587	577	18	0	4169	177	0																				
9553			1211	0	0	0	1211	0	0																				
9807			31517	0	209	0	31358	50	0				0																
9955			1839	109	0	0	1732	2	0																				
10250			4345	1175	54	0	3184	68	0																				
10849			1851	397	10	0	1612	168	0																				
11145			2548	246	43	0	2362	103	0				0																
11640			3205	206	14	0	3006	21	0																				
11837			827	0	13	0	816	2	0																				
12030			11040	1000	3437	0	7995	1392	0																				
12142			1622	60	51	0	1635	124	0																				
12311	0		1701579	751461	35191	0	782852	259685	391760	0	5724			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12647			1076	0	3	0	1077	4	0																				
12656			189	1	1	0	195	8	0																				
12946			19770	2000	363	0	18666	1259	0																				
13103			17284	1549	20	0	16517	802	0				0																
13251			555	30	42	0	483	0	0																				
13457			93	0	0	0	93	0	0																				
14155			3383	288	17	0	3090	12	0																				
14650			767	110	15	0	697	55	0																				
14753			530	0	0	0	530	0	0																				
14865			4713	400	18	0	4299	4	0																				
14977			459	120	1	0	374	36	0			0	0																
16551			3215	225	9	0	3026	45	0																				
16748			653	0	0	0	653	0	0																				
17110			279	0	0	0	279	0	0			0	0																
17147			121119	41647	990	0	80284	1802	0			0	0																
17259			178	25	3	0	153	3	0																				
17950			5385	720	5	0	4707	47	0																				
17978			1440	0	0	0	1444	4	0																				
18050			5646	480	23	0	5358	215	0																				
18827			10188	1901	70	0	8304	87	0																				
18836			1339	261	40	0	1123	85	0																				
18854			9878	2050	21	0	7846	39	0				0																
19356			775	96	2	0	874	197	0																				
19936			3753	450	17	0	3523	237	0																				
19972			400	0	0	0	400	0	0																				
20053			1358	60	2	0	1338	42	0																				
20633			3675	805	4	0	3270	404	0																				
20857			1003	210	0	0	923	130	0																				
21256			65	21	11	0	67	34	0																				
21359			404	80	0	0	412	88	0																				
21658			2035	75	13	0	1958	11	0				0																
22048			2070	325	23	0	1782	60	0																				
22543			1535	155	98	0	1293	11	0																				
22552			1227	60	1	0	1170	4	0																				
22730			1222	185	73	0	1171	207	0																				
23456			2135	180	163	0	1881	89	0																				
23504		0	43401	9500	26	0	32786	536	1625			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23643			1056	70	33	0	1057	104	0																				
23755			1721	300	10	0	1544	133	0																				
24006			8639	2318	154	0	6216	49	0																				
24378			184	15	17	0	197	45	0																				
24453			4158	2400	172	0	2832	1246	0																				
24659			598	157	5	0	438	2	0																				
24668			15042	6315	59	0	13431	4763	0																				
24949			6589	400	152	0	6094	57	0																				
25357			4575	1060	66	0	3627	178	0																				
25647			1973	300	0	0	1673	0	0				0																
26176			3215	29	4	0	3182	0	0																				
26457			221	3	1	0	217	0	0																				
26765			20268	6340	765	0	15872	2709	0																				
27070			3449	2503	0	0	1000	54	0																				
27548			10102	3270	163	0	7942	1273	0				0																
27614			1318	0	18	0	1307	7	0																				
27847			5406	1040	131	0	4837	602	0																				
28013			38520	10104	399	0	28707	690	0				789																
28152			1448	65	0	0	1383	0	0				0																
28675			756	72	0	0	684	0	0				0																
28732			1032	45	1	0	988	2	0																				
29476			1187	129	0	0	1077	19	0																				
29636			4257	936	106	0	3755	540	0																				
29878			14764	1511	198	0	13055	0	0				0																
30052			374	54	3	0	317	0	0																				
30502			7926	750	72	0	7224	120	0																				
30650			1127	0	7	0	1381	261	0																				
30810	0		8184260	3876519	389347	0	3383436	1925606	2460564	0	254000			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31134			1226	165	16	0	1100	55	0				0																
31255			7583	725	183	0	6688	13	0			0	0																
31657			872	30	53	0	846	57	0																				
31826			2916	75	128	0	2899	186	0				0																
31835			1315	180	37	0	1157	59	0																				
32234			162	114	2	0	58	12	0																				
32766			217	157	0	0	60	0	0																				
32971			2121	290	36	0	1863	68	0																				
33147			3745	260	54	0	3534	103	0																				
33259			6831	1928	7	0	6025	1129	0																				
33268			1175	5	2	0	1181	13	0																				
33370			116	0	0	0	116	0	0																				
33839			93	0	3	0	97	7	0																				
33857			9582	1439	222	0	8237	316	0				0																
34425			12007	4804	148	0	7562	507	0																				
34434			2099	0	17	0	2147	65	0																				
34537		0	91250	37124	1417	0	35154	4187	21742					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34555			2712	411	76	0	2735	510	0			0	0																
34742			4205	375	3	0	3875	12	-36																				
35057			1651	311	6	0	1468	134	0			0	0																
35301	2000		141000	86000	0	0	74000	19000	0			0		0	0	3000	0	0	3000	0	0	0	0	0	0	0	0	1000	
35570		0	273319	56677	3881	0	228120	15988	629			0		0	0	679	2383	0	3062	0	0	0	0	0	0	0	0	0	
35646			253	10	0	0	243	0	0																				
35879			982	115	1	0	886	20	0																				
36456			3144	586	893	0	1918	253	0																				
36933			1491	120	15	0	1390	34	0																				
37051			479	0	0	0	356	1	124																				
37341			796	322	8	0	686	220	0																				
37435			14856	2176	688	0	12313	321	0																				
37640		0	42431	11050	218	0	16278	768	15653			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37659			433	25	0	0	431	23	0			0	0																
37949			2010	120	8	0	1975	93	0																				
38740			2036	135	8	0	1902	9	0																				
39327			1427	535	91	0	853	52	0																				
39756			6643	725	2	0	5971	55	0				0																
40033			396	0	0	0	402	6	0																				
40499			36107	13753	475	0	24060	2181	0				0																
40855			1170	72	0	0	1098	0	0																				
41553			710	-480	18	0	1172	0	0																				
41629			2563	567	115	0	2158	277	0																				
41825			5178	951	4	0	4235	12	0																				
41955			277	0	0	0	277	0	0																				
42037			498	0	6	0	497	5	0																				
42354			1246	6	0	0	1246	6	0																				
42372			2642	641	8	0	1997	4	0																				
42420			81441	37826	832	0	51637	8854	0				0																
42448			19401	1966	792	0	19915	3272	0			0	0																
42457			697	48	0	0	649	0	0																				
43052			1025	60	3	0	963	1	0																				
43351			1739	1230	7	0	521	19	0																				
43856			325	48	0	0	278	1	0																				
43959			860	135	1	0	724	0	0																				
44040			4748	20	13	0	4727	12	0																				
44433			5595	522	631	0	5261	819	0				0																
44741			4778	171	80	0	4680	153	0																				
44750			2074	75	8	0	2087	96	0																				
44929			1030	0	1	0	1034	5	0				0																
45038			1421	-450	3	0	1868	0	0			0	0																
45047			2333	296	71	0	2084	118	0																				
45056			599	80	1	0	518	0	0																				
45430			422	42	9	0	417	46	0																				
45458			1762	120	1	0	1649	8	0																				
45551			11134	1800	167	0	9582	415	0																				
45560			13814	1325	378	0	13050	939	0				0																
45775			802	0	0	0	802	0	0																				
46053			2547	102	156	0	2431	142	0																				
46941			1544	15	5	0	1568	44	0																				
47247			4731	1496	36	0	3340	141	0				0																
47256			347	0	0	0	347	0	0																				
47452			1627	460	0	0	1202	35	0																				
47500			4768	1156	41	0	3899	328	0																				
48057			801	16	1	0	788	4	0																				
48150			215	39	18	0	158	0	0																				
48374			11703	2300	250	0	11097	1944	0																				
48440			1248	0	346	0	1031	129	0																				
49054			2907	86	4	0	2817	0	0																				
49148			693	30	2	0	676	15	0																				
49241			7007	1442	108	0	6324	857	-10																				
49652			2739	312	2	0	2425	0	0																				
49858			936	270	8	0	932	274	0																				
49951			1173	397	65	0	959	248	0																				
50144			518	30	20	0	495	27	0																				
50461			4188	0	0	0	4188	0	0				0																
50872			1188	100	3	0	1097	12	0																				
51253			8270	2500	189	0	6040	459	0			0	0																
51356			298	10	1	0	292	5	0				0																
51459			1530	-2	8	0	1534	10	0																				
51842			14105	400	418	0	13508	221	0				0																
52719			0	0	0	0	0	0	0			0	0																
52951			4449	775	72	0	3781	179	0																				
53051			399	0	0	0	400	1	0																				
54058			8118	540	37	0	8077	536	0				0																
54656			3468	920	24	0	2614	90	0			0	0																
54973		0	81307	20734	1788	0	53355	14011	19441					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55336			3180	450	70	0	2775	115	0																				
55635			1110	0	15	0	1159	64	0																				
55653			762	100	35	0	660	33	0																				
55970			6869	1101	0	0	5768	0	0																				
56258			2713	180	1	0	2532	0	0																				
56351			24171	7864	177	0	16907	777	0				0																
56548			6128	0	10	0	6125	7	0																				
56717			9676	1600	137	0	8438	499	0																				
57040			1619	40	2	0	1577	0	0			0	0																
57451			4863	0	38	0	4831	6	0																				
58225			2710	280	17	0	2584	171	0																				
58243			63743	0	5160	0	60991	2408	0				0																
58355			364	35	0	0	329	0	0																				
58551			1973	531	106	0	1784	448	0																				
58636			3406	500	58	0	3302	454	0																				
58757			1375	150	7	0	1223	5	0																				
58971			111716	14500	2248	0	96415	1447	0				0																
59316			10312	2000	47	0	8509	244	0																				
59352			4570	210	1	0	4366	7	0				0																
59370			2532	50	33	0	2462	13	0																				
59754			111	9	0	0	103	1	0																				
60143	0		1007000	521000	12000	0	637000	146000	-17000					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60330			13971	102	4004	0	10269	404	0			0	0																
60545			2195	0	0	0	2223	28	0																				
60554			1021	30	0	0	991	0	0																				
60648			4220	0	117	0	4116	13	0																				
61122			17015	4821	241	0	12537	584	0				0																
61355			15845	6426	238	0	11451	2270	0																				
61476			1406	995	0	0	411	0	0																				
61757			3922	0	7	0	3915	0	0				0																
61832			2657	0	17	0	2640	0	0																				
61953			695	203	1	0	491	0	0																				
62044			173	0	0	0	174	1	0																				
62110			0	0	0	0	0	0	0																				
62147			760	1	5	0	757	3	0																				
63050			2582	285	21	0	2355	79	0																				
63069			526185	124391	4591	0	422208	24729	-276			0	4695																
63201			513	110	0	0	410	7	0																				
63573			6216	50	83	0	6083	0	0																				
63733			9290	868	203	0	8680	461	0				0																
63742			4857	199	156	0	4532	30	0																				
63751			158	0	1	0	161	4	0				0																
64150			2246	450	1	0	1795	0	0																				
64552			2409	531	24	0	1854	0	0				0																
64730			2363	0	297	0	2068	2	0																				
65205			4986	263	0	0	4743	20	0																				
65513			47	0	0	0	47	0	0				0																
65559			4846	1475	0	0	3438	67	0				0																
65746			7809	420	2	0	7391	4	0			0	0																
65858			19930	4350	242	0	16197	859	0																				
66154			1371	599	4	0	834	66	0																				
66275			3485	580	3	0	2902	0	0																				
66677			1473	65	0	0	1408	0	0				0																
67142			314	0	2	0	318	6	0																				
67151			11858	2464	112	0	10658	1376	0																				
67209			10593	2613	28	0	8511	559	0																				
67254			7	0	0	0	11	4	0																				
67656			43554	15020	1595	0	42929	15990	0				0																
67870			3817	600	156	0	3064	3	0																				
68671			552	72	1	0	479	0	0																				
68756			5710	682	35	0	5044	51	0			0	0																
68831			1273	99	35	0	1228	89	0																				
69333			13045	1061	126	0	12108	250	0			0	0																
69678			6316	8	42	0	6387	121	0																				
70058			198	0	19	0	186	7	0																				
70218			1027	0	0	0	1027	0	0			0	0																
70414			3679	221	51	0	3451	44	0																				
70638			3400	485	279	0	3120	484	0																				
70955			175	58	3	0	114	0	0																				
71073			527	124	0	0	403	0	0																				
71457			5345	160	2	0	5183	0	0																				
71859			197	147	0	0	50	0	0																				
72258			2671	195	22	0	2487	33	0																				
72351			1211	0	32	0	1195	16	0																				
72454			772	265	9	0	763	265	0																				
72678			1691	0	52	0	1700	61	0																				
73116			4503	709	62	0	3776	44	0																				
73152			962	35	3	0	928	4	0																				
73554			2681	0	79	0	2613	11	0																				
73956			594	0	61	0	617	84	0																				
74056			1204	98	0	0	1107	1	0																				
74140			8877	893	269	0	7939	224	0				0																
74403			6915	1112	20	0	5901	118	0				209																
74449			81	0	0	0	81	0	0																				
75259			9280	3675	15	0	6030	440	0																				
75446			2874	270	27	0	2938	361	0																				
75455			681	0	1	0	680	0	0																				
75558			4104	665	59	0	3487	107	0																				
75633			1093759	390040	45037	0	832527	173845	0			0	36299																
75651			703	100	10	0	599	6	0																				
76153			494	37	2	0	490	35	0			0	0																
76443			1043	154	22	0	867	0	0																				
76854			7143	2278	7	0	4858	0	0																				
77150			851	199	6	0	749	103	0			0	0																
77253			2496	725	26	0	1808	63	0																				
77422			1849	150	14	0	1685	0	0																				
77851			22425	4546	138	0	18556	815	0			0	0																
78157			339	7	3	0	343	14	0																				
78241			456	12	0	0	444	0	0																				
78559			1009	70	2	0	938	1	0																				
79042			876	265	40	0	592	21	0				0																
79127			730	102	32	0	723	127	0				0																
79145			2132	100	0	0	2035	3	0																				
79257			40	12	4	0	24	0	0																				
79855			1464	167	2	0	1310	15	0																				
80150			461	105	34	0	366	44	0																				
80374			431	35	0	0	396	0	0																				
80431			782	66	14	0	1020	318	0																				
81175			4931	339	3	0	4632	43	0																				
82033			2292	0	34	0	2312	54	0																				
82257			1050	375	18	0	968	311	0																				
82350			300	64	4	0	246	14	0																				
82659			872	350	1	0	584	63	0			0	0																
83151			1598	350	66	0	1188	6	0																				
83236			267	0	0	0	267	0	0																				
83375			9150	1933	159	0	8000	942	0																				
83638			119652	70620	543	34	52223	3700	0			64	0																
83834			1503	66	14	0	1443	20	0																				
83852			163	0	0	0	163	0	0																				
83955			892	79	152	0	664	3	0																				
84046			150	0	0	0	150	0	0																				
84541			10841	1636	339	0	9152	286	0																				
84804			619	30	5	0	633	49	0																				
85052			1240	115	0	0	1125	0	0																				
85454			902	-25	48	0	995	116	0																				
85472		0	38509	17238	631	0	16852	1552	5340					0	0	1178	1268	0	2446	0	0	0	0	0	0	0	0	0	
85931			2111	260	12	0	1857	18	0																				
86349			3096	232	52	0	2945	133	0																				
86675			7115	1813	2	0	5419	119	0																				
87047			1072	40	1	0	1060	29	0																				
87159			1131	158	11	0	967	5	0																				
87234			4002	490	52	0	3460	0	0																				
87476			6581	0	79	0	6502	0	0																				
87579			4333	0	2	0	4331	0	0				0																
88231			9667	3031	106	0	6772	242	0																				
88259			778	25	0	0	753	0	0																				
88352			1507	0	202	0	1346	41	0				0																
88455			4741	240	16	0	4512	27	0																				
88950			865	170	1	0	695	1	0																				
89032			772	90	18	0	758	94	0																				
89135			862	-62	14	0	923	13	0																				
89854			1586	0	10	0	1581	5	0																				
89957			954	95	3	0	895	39	0																				
90047			199	0	0	0	200	1	0																				
90177			998	59	3	0	1077	141	0																				
90328			4654	736	103	0	3893	78	0																				
90337			13291	842	102	0	13275	928	0			0	0																
90579			3609	425	0	0	3184	0	0																				
91615			830	0	4	0	833	7	0																				
91754			3279	569	13	0	2729	32	0			0	0																
91950			210	0	0	0	300	90	0																				
92144			233	0	3	0	230	0	0																				
92676			3671	411	42	0	3261	43	0				0																
92706			2276	318	60	0	2109	211	0																				
92902			131	0	1	0	130	0	0																				
93244			2732	0	12	0	2722	2	0																				
93543			4591	892	120	0	4340	761	0																				
93619	0		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139			3830	485	279	0	3351	285	0																				
94522			5618	472	79	0	5271	204	0																				
94755			2119	390	61	0	1831	163	0																				
94858			1341	5	115	0	1254	33	0																				
95051			1953	438	152	0	2669	1306	0			0	10																
95677			752	31	15	0	792	86	0																				
96553			346	180	24	0	156	14	0																				
97055			3300	200	1091	0	2917	908	0																				
97279			377	34	1	0	347	5	0																				
97457			1083	120	26	0	937	0	0																				
97804			13057	3800	285	0	9649	677	0																				
97943			2354	350	99	0	1967	62	0																				
98351			610	259	6	0	495	150	0																				
98463			11950	6360	83	0	5538	31	0																				
98717			2234	0	0	0	2234	0	0			0	0																
99143			1607	425	43	0	1396	257	0																				
99255			517	0	1	0	516	0	0			0	0																
99376			22969	5795	450	0	16921	197	0				0																
99442			4493	520	260	0	4120	407	0																				
99536			5696	950	133	0	4727	360	246																				
99853			164	4	7	0	165	12	0																				
100236			3829	246	135	0	3512	64	0																				
100357			7811	1278	145	0	6803	415	0																				
100562		0	79739	30089	1122	0	30616	1001	18913			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777			1942	0	101	0	1901	60	0																				
100843			7514	990	63	0	6663	202	0																				
101019			72468	25331	935	0	52851	6649	0			0	0																
101037			13914	1150	348	0	12643	227	0																				
101439			2836	150	80	0	2663	57	0				0																
101671			5878	3040	51	0	2862	75	0				0																
101738			1207	73	81	0	1314	261	0																				
101952			1178	67	0	0	1111	0	0																				
102333			400	25	2	0	552	179	0																				
102342			2709	340	5	0	2372	8	0																				
102539			274	0	7	0	267	0	0																				
102557			974	169	0	0	853	48	0																				
102874			625	312	1	0	331	19	0				0																
103134			538	0	0	0	546	8	0			0	0																
104234			367	39	3	0	361	36	0																				
104542			125	29	72	0	133	109	0																				
104971			212	0	0	0	213	1	0																				
105026			3599	725	213	0	3222	561	0																				
105473			10065	445	354	0	9312	2	-44																				
105530			950	95	19	0	868	32	0																				
106359			18355	3000	727	0	15180	552	0				0																
106452			4119	466	395	0	3291	33	0																				
106676			778	-22	0	0	800	0	0																				
107244		0	306196	176316	1900	0	108525	20132	39587			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107459			226	6	80	0	171	31	0																				
107570			3665	340	196	0	3192	63	0																				
107758			496	0	192	0	519	215	0																				
108072			1630	330	1	0	1457	158	0																				
108269			825	15	17	0	802	9	0																				
108652			191	0	0	0	192	1	0																				
108746			145	5	1	0	141	2	0																				
108951			3459	157	51	0	3377	126	0																				
109136			1639	85	46	0	1508	0	0																				
109154			584	27	1	0	576	20	0																				
109453			1434	200	6	0	1250	22	0																				
109574			3087	148	83	0	2857	1	0																				
109659			2613	90	33	0	2517	27	0																				
110413			4981	750	2	0	4241	12	0				0																
110936			5556	677	5	0	4904	30	0																				
110945			2280	45	16	0	2229	10	0																				
110972			157	30	0	0	132	5	0																				
111157			463	0	0	0	525	62	0			0	0																
111205			6659	1857	50	0	4975	223	0																				
111942			4556	1300	22	0	3628	394	0																				
111979			6745	0	12	0	6757	24	0																				
112163		0	34119	13500	152	0	16202	283	4548					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332			936	260	58	0	989	371	0																				
112444			2464	2651	20	0	2616	2823	0																				
112510			440	35	0	0	405	0	0																				
112556			571	18	3	0	552	2	0																				
112837	0		5828752	3381692	538542	11327	2272168	1398023	1045700	0	55364	0		0	0	0	0	0	0	0	2400	2902	1573	5170	1705	0	0	0	
113003			1266	0	24	0	1292	50	0				0																
113030			2743	35	1	0	2710	3	0																				
113441			6515	302	126	0	6177	90	0																				
113601			9864	495	0	0	9369	0	0																				
113740			10122	750	238	0	9160	26	0				0																
113937			2276	321	28	0	2004	77	0																				
114149			2163	0	4	0	2159	0	0																				
114251			1156	119	3	0	1034	0	0																				
114260			21550	1913	310	0	19500	173	0			0	0																
114457			3550	191	37	0	3450	128	0																				
114774			652	217	0	0	492	57	0																				
114840			3342	120	7	0	3227	12	0																				
114859			777	60	1	0	716	0	0																				
115146			880	50	61	0	769	0	0																				
115575			5060	1132	32	0	3911	15	0																				
116358			343	16	1	0	332	6	0																				
116554			82	12	0	0	70	0	0																				
116741			1376	45	6	0	1325	0	0																				
117038			1436	0	14	0	1439	17	0			0	0																
117074			1662	50	2	0	1610	0	0																				
117458			7707	1300	20	0	6392	5	0																				
117775			895	0	0	0	895	0	0			0	0																
118156			1820	700	9	0	1152	41	0																				
118660			1707	297	0	0	1410	0	0																				
118736			1292	33	69	0	1248	58	0																				
119153			2719	330	30	0	2419	60	0				0																
119528			8159	1892	35	0	6556	324	0																				
119779			9143	1650	90	0	7407	4	0				0																
119872			3153	275	21	0	2875	18	0																				
120476			289	7	0	0	282	0	0																				
120542			4687	600	332	0	4006	251	0																				
120609			8190	977	42	0	7253	82	0																				
120953			1349	0	0	0	1349	0	0																				
121642			24059	3048	2037	0	21500	2526	0			0	0																
121651			729	100	33	0	597	1	0																				
121914			3353	486	16	0	3110	259	0																				
122153			233	21	14	0	203	5	0																				
122546			721	100	6	0	620	5	0																				
122854			80055	31502	162	0	51461	3070	0				246																
123075			711	0	0	0	711	0	0																				
123374			873	30	3	0	954	114	0																				
124344			5146	571	109	0	4815	349	0																				
124830			985	0	33	0	953	1	0																				
125154			3280	986	1169	0	3161	2036	0				0																
125471		0	365489	193183	4004	0	106238	28520	90584					0	0	1703	796	0	2499	0	0	0	0	0	0	0	0	0	
125855			7526	1974	274	0	6169	891	0																				
125873			1227	0	27	0	1200	0	0																				
125958			236	0	7	0	229	0	0																				
126012			4460	375	16	0	4090	21	0																				
126049			1285	50	4	0	1690	459	0																				
126375			592	0	0	0	592	0	0																				
126553			2415	180	78	0	2159	2	0				0																
126834			2568	470	43	0	2090	35	0																				
127055			773	78	3	0	723	31	0																				
127224			1884	18	11	0	1947	92	0																				
128258			226	30	4	0	203	11	0																				
128904			116636	37200	746	0	82297	3607	0				3091																
129349			1128	-14	37	0	1151	46	0																				
129358			716	82	0	0	634	0	0																				
129479			4189	150	33	0	4010	4	0																				
129732			51300	29973	861	0	31936	11470	0			0	4736																
129853			2300	150	105	0	2300	255	0																				
129910			4152	150	21	0	4039	58	0																				
130345			7062	0	489	0	6753	180	0																				
130541		0	55090	15656	477	0	17667	1288	22578					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130813			2837	150	124	0	2625	62	0																				
131034			3349	625	11	0	2858	145	0																				
131173			8787	1250	75	0	7607	145	0																				
131436			5065	600	89	0	4400	24	0			0	0																
131650			148158	93436	2915	0	72781	20974	0				694																
131717			746	0	12	0	767	33	0			0	0																
131940			1021	15	42	0	978	14	0																				
132107			10743	1452	8	0	9296	13	0																				
132451			1156	136	1	0	1027	8	0																				
132554			5314	200	139	0	5267	292	0			0	0																
132778			346	0	2	0	346	2	0																				
132938			621	92	9	0	575	55	0																				
133579			4197	1373	12	0	3685	873	0			0	0																
133850			12060	775	165	0	11605	485	0																				
133971			3684	745	26	0	2915	2	0																				
134156		0	1847	90	37	0	2027	307	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134437			8429	1275	329	0	8069	1244	0			0	0																
134455			1100	146	1	0	978	25	0																				
134848			1564	0	0	0	1564	0	0																				
135836			2057	329	51	0	2033	356	0																				
135854			914	60	1	0	855	2	0																				
136048			876	8	12	0	863	7	0																				
136338			2274	161	30	0	2122	39	0																				
136459			306	0	0	0	306	0	0																				
136655			793	0	13	0	781	1	0																				
137205			19625	2909	152	0	17122	558	0																				
137447			2678	500	6	0	2176	4	0																				
137456			575	168	1	0	1046	640	0																				
137559			1903	0	1	0	2101	199	0																				
137643			1177	30	2	0	1145	0	0																				
137652			4563	3919	43	0	638	37	0			0	0																
137915			81901	18606	292	0	63163	160	0				0																
138051			1724	100	3	0	1621	0	0																				
138257			454	0	6	0	452	4	0																				
138556			418	0	1	0	417	0	0																				
139133			2116	190	6	0	1924	4	0				0																
139478			5167	467	6	0	4711	17	0																				
139553			11619	2250	315	0	9213	159	0																				
139656			34078	22440	358	0	12232	952	0			0	2297																
139740			21363	4000	129	0	17235	1	0				0																
139834			415	0	4	0	416	5	0																				
139843			18034	4100	780	0	16871	3717	0				0																
139955			835	88	9	0	745	7	0																				
140157			2762	0	1	0	2762	1	0																				
140362			25482	1885	59	0	25028	1490	0			0	0																
140634			255	59	1	0	444	249	0																				
141211			4246	425	33	0	4024	236	0																				
141341			3338	180	12	0	3155	9	0																				
141350			458	120	8	0	455	125	0																				
141556			83614	30675	2875	0	67279	17215	0				618																
141677			204	21	0	0	183	0	0																				
141958			593	70	17	0	605	99	0																				
142049			1453	38	3	0	1421	9	0																				
142179			305	12	1	0	293	1	0																				
142955			6710	300	334	0	6136	60	0																				
143372			862	8	16	0	871	33	0																				
143662		0	356745	186983	6039	0	157629	43902	49996					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143859			2588	350	1564	0	2731	2055	-2																				
143952			2225	390	2	0	1833	0	0																				
144034			2530	141	21	0	2805	437	0																				
144052			4038	119	50	0	3931	62	0																				
144155			3315	0	99	0	3239	23	0				0																
144678			1900	-101	173	0	1865	37	0																				
144856			2065	160	2	0	1906	3	0																				
144913			2208	170	21	0	2045	28	0																				
145059			631	0	2	0	629	0	0																				
145545			3849	380	22	0	3473	26	0																				
145554			2430	493	17	0	1964	44	0																				
145741			1290	100	5	0	1260	75	0																				
145844			3887	250	46	0	3897	306	0																				
146056			1084	100	12	0	975	3	0																				
146663			11737	0	149	0	11653	65	0																				
146672		0	229205	105012	2962	0	107000	8769	23000					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147651			506	105	57	0	616	272	0																				
147679			1335	114	0	0	1224	3	0																				
147857			3046	0	31	0	3026	11	0			0	0																
147923			2427	395	3	0	2072	43	0																				
148171			2186	235	0	0	2049	98	0																				
148238			2073	430	43	0	1960	360	0																				
148340			543	0	0	0	551	8	0																				
148470			1263	0	32	0	1231	0	0																				
148715			991	0	35	0	991	35	0																				
148809			4618	435	18	0	4302	137	0				0																
148920			586	75	6	0	505	0	0																				
149150			1618	153	157	0	1324	16	0																				
150035			9695	700	44	0	8960	9	0				0																
150044			6129	1274	6	0	5484	635	0																				
150156			111	4	0	0	111	4	0																				
150727			5038	2000	112	0	3063	137	0																				
151546			866	100	24	0	777	35	0				0																
151957			7164	1500	391	0	6006	733	0																				
152057			1183	100	2	0	1147	66	0																				
152253			2485	240	72	0	2268	95	0																				
