"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TIER 1 LEVERAGE CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TIER 1 CPTL ALLWBL UNDR RISK-BASED	RISK-WEIGHTED ASSETS	AVG TOT ASSET NET DEDUCTIONS	ACCUMULATED OTH COMPREHENSIVE INCOME	OTHR DEDUCT FR ASSETS FOR LEVRGE CAP	TOTAL LEVERAGE EXPOSURE	ADVANCED APPROACHES ONLY: SUPPLEMENT	CAPTIAL CONSERVATION BUFFER	ELIGIBLE RETAINED INCOME	DIST AND DISCRE BONUS PAYMENTS QTR	Retained Earning	Average total consolidated asset	COMMON EQUITY TIER 1 CAPITAL	CAP RATIO COM EQTY TIER1 CAP RATIO	COM EQTY TIER 1 MINORTY INTERST	COM EQTY TIER 1 CAP BEFORE REG ADJ	COM EQTY TIER 1 CAP ADJS AND DEDUDS	LESS INTANG ASSTS NET OF ASSCTD DTLS	DFRD TX ASSTS OPRTING LOSS TX CRDT	NT UNRLZD GNS (LSSES) AFS SECURITIES	NT UNRLZD LOSS ON AFS PRFRRD STK	ACC NT GN LS CSHFLW HDGS	AOCI ATTRBTD DEFND BENFT POSTETRMNT	NT UNRLZD GNS (LSSES) HTM SEC AOCI	NET GNS (LSSES) HTM SEC AOCI	OTH THRSHLD DEDS COMEQTY TIER1 CAP	NNSG INVCP UNCNS COMSTK 10 PCT THRSH	SUBTOT COMEQTY TIER1 CAP ADJ AN DEDS	COMSTK 10PCT EQTY TIER1 CAP THRSHLD	MSA DTL 10PCT EQTY TIER1 CAP THRS	DTAS CAP CMSTK 15PCT TIER1 CAP THRSH	MSA DTA 15PCT COMEQTY TIER1 CAPTHRES	INSF TIER1 TIER2 CAP CVR DED	ADJSTMNT DEDT  COM EQTY TIER1 CAP	COM EQTY TIER 1 CAPITAL	ADDITIONAL TIER 1 CAPITAL	NNQFY CAP INSTR PHSOUT ADD TIER1 CAP	TIER1 MNRTY INTR NOT EQTY TIER1 CAP	ADD TIER 1 CAPITAL BEFORE DEDUCTIONS	TOT ADDTNL TIER 1 CAP DEDUCTIONS	ADDTNL TIER 1 CAPITAL	TIER 2 CAP INSTRMNTS PLUS RLTD SRPLS	NNQLIFY CAP INSTR PHSOUT TIER2 CAP	CAP MNRTY INTRST NOT INCL TIER 1 CAP	TIER 2 CAPITAL BEFORE DEDUCTIONS	TOTAL TIER 2 CAPITAL DEDUCTIONS	DEDS COMEQTY TIER1 CAP ADD TIER1 CAP	UNREALIZED GAINS ON A-F-S EQUITY SEC	CUMULATIVE CHANGE IN FAIR VALUE	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	RISK-WEIGHTED ASSETS	TOTAL APPLICABLE CAPITAL BUFFER	CAP RATIO COM EQTY TIER1 CAP RATIO	TIER 2 CAPITAL BEFORE DEDUCTIONS	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TIER 1 LEVERAGE CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TIER 1 CPTL ALLWBL UNDR RISK-BASED	RISK-WEIGHTED ASSETS	AVG TOT ASSET NET DEDUCTIONS	ACCUMULATED OTH COMPREHENSIVE INCOME	OTHR DEDUCT FR ASSETS FOR LEVRGE CAP	TOTAL LEVERAGE EXPOSURE	ADVANCED APPROACHES ONLY: SUPPLEMENT	CAPTIAL CONSERVATION BUFFER	ELIGIBLE RETAINED INCOME	DIST AND DISCRE BONUS PAYMENTS QTR	To be completed only by institutions	Retained Earning	Average total consolidated asset	COMMON EQUITY TIER 1 CAPITAL	CAP RATIO COM EQTY TIER1 CAP RATIO	AOCI OPT-OUT ELECTION	COM EQTY TIER 1 MINORTY INTERST	COM EQTY TIER 1 CAP BEFORE REG ADJ	COM EQTY TIER 1 CAP ADJS AND DEDUDS	LESS INTANG ASSTS NET OF ASSCTD DTLS	DFRD TX ASSTS OPRTING LOSS TX CRDT	NT UNRLZD GNS (LSSES) AFS SECURITIES	NT UNRLZD LOSS ON AFS PRFRRD STK	ACC NT GN LS CSHFLW HDGS	AOCI ATTRBTD DEFND BENFT POSTETRMNT	NT UNRLZD GNS (LSSES) HTM SEC AOCI	NET GNS (LSSES) HTM SEC AOCI	OTH THRSHLD DEDS COMEQTY TIER1 CAP	NNSG INVCP UNCNS COMSTK 10 PCT THRSH	SUBTOT COMEQTY TIER1 CAP ADJ AN DEDS	COMSTK 10PCT EQTY TIER1 CAP THRSHLD	MSA DTL 10PCT EQTY TIER1 CAP THRS	DTAS CAP CMSTK 15PCT TIER1 CAP THRSH	MSA DTA 15PCT COMEQTY TIER1 CAPTHRES	INSF TIER1 TIER2 CAP CVR DED	ADJSTMNT DEDT  COM EQTY TIER1 CAP	COM EQTY TIER 1 CAPITAL	ADDITIONAL TIER 1 CAPITAL	NNQFY CAP INSTR PHSOUT ADD TIER1 CAP	TIER1 MNRTY INTR NOT EQTY TIER1 CAP	ADD TIER 1 CAPITAL BEFORE DEDUCTIONS	TOT ADDTNL TIER 1 CAP DEDUCTIONS	ADDTNL TIER 1 CAPITAL	TIER 2 CAP INSTRMNTS PLUS RLTD SRPLS	NNQLIFY CAP INSTR PHSOUT TIER2 CAP	CAP MNRTY INTRST NOT INCL TIER 1 CAP	TIER 2 CAPITAL BEFORE DEDUCTIONS	TOTAL TIER 2 CAPITAL DEDUCTIONS	DEDS COMEQTY TIER1 CAP ADD TIER1 CAP	UNREALIZED GAINS ON A-F-S EQUITY SEC	CUMULATIVE CHANGE IN FAIR VALUE	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	RISK-WEIGHTED ASSETS	TOTAL APPLICABLE CAPITAL BUFFER	CAP RATIO COM EQTY TIER1 CAP RATIO	TIER 2 CAPITAL BEFORE DEDUCTIONS	
37																																																																	16110	504	504	20.9741%	40.4276%	39.1628%	15606	39849	74406	704	0			32.4276%				11093	74406	4700	39.1628%	1	0	16497	0	0	0	891	0	0	0	0		0	0	15606	0	0	0	0	0	0	15606	0	0	0	0	0	0	0	0	0	504	0	0	0	0										
242																																																																	5183	187	187	11.9106%	23.6548%	22.8013%	4996	21911	41946	162	0			15.6548%				4756	41946	240	22.8013%	1	0	5158	0	0	0	162	0	0	0	0		0	0	4996	0	0	0	0	0	0	4996	0	0	0	0	0	0	0	0	0	187	0	0	0	0										
279																																																																	30863	1052	1052	11.5348%	21.1624%	20.4410%	29811	145839	258445	109	0			13.1624%				30636	259272	1	20.4410%	1	0	30746	0	827	0	108	0	0	0	0		0	0	29811	0	0	0	0	0	0	29811	0	0	0	0	0	0	0	0	0	1052	0	827	0	0										
354																																																																	1573	104	104	10.2334%	19.3958%	18.1134%	1469	8110	14355	0	0			11.3958%				466	14388	1036	18.1134%	1	0	1502	0	0	33	0	0	0	0	0		0	0	1469	0	0	0	0	0	0	1469	0	0	0	0	0	0	0	0	0	104	0	33	0	0										
457																																																																	5060	493	493	8.3966%	11.1250%	10.0411%	4567	45483	54391	0	0			3.1250%				567	54391	4000	10.0411%	1	0	4567	0	0	0	0	0	0	0	0		0	0	4567	0	0	0	0	0	0	4567	0	0	0	0	0	0	0	0	0	493	0	0	0	0										
505																																																																	58315	5365	5365	9.5453%	13.6116%	12.3594%	52950	428420	554721	-3344	0			5.6116%				29253	555907	24883	12.3594%	1	0	50792	1186	0	0	683	0	-391	-3636	0		0	0	52950	0	0	0	0	0	0	52950	0	0	0	0	0	0	0	0	0	5365	0	1186	0	0										
1155																																																																	26733	2492	2492	9.7107%	13.4884%	12.2310%	24241	198193	249631	219	0			5.4884%				17741	249631	6500	12.2310%	1	0	24460	0	0	0	219		0	0	0		0	0	24241	0	0	0	0	0	0	24241	0	0	0	0	0	0	0	0	0	2492	0	0		0										
1351																																																																	27201	982	982	15.6497%	21.9273%	21.1357%	26219	124051	167537	-6	0			13.9273%				25449	167537	770	21.1357%	1	0	26213	0	0	0	-6	0	0	0	0		0	0	26219	0	0	0	0	0	0	26219	0	0	0	0	0	0	0	0	0	982	0	0	0	0										
1454																																																																	97330	3449	3479	12.5145%	29.0922%	28.0523%	93851	334557	749939	2692	0			21.0922%				91637	749939	2214	28.0523%	1	0	96543	0	0	0	2692	0	0	0	0		0	0	93851	0	0	0	0	0	0	93851	0	0	0	0	0	0	0	0	0	3479	0	0	30	0										
1669																																																																	51860	2217	2217	17.0172%	29.3535%	28.0986%	49643	176674	291723	220	0			21.3535%				48043	291723	1600	28.0986%	1	0	49863	0	0	0	220	0	0	0	0		0	0	49643	0	0	0	0	0	0	49643	0	0	0	0	0	0	0	0	0	2217	0	0	0	0										
1856																																																																	13778	234	234	12.7385%	27.1755%	26.7140%	13544	50700	106323	259	0			19.1755%				-590	106421	14232	26.7140%	1	0	13901	98	0	0	259	0	0	0	0		0	0	13544	0	0	0	0	0	0	13544	0	0	0	0	0	0	0	0	0	234	0	98	0	0										
2161																																																																	20946	1410	1410	11.5140%	18.5749%	17.3245%	19536	112765	169672	277	0			10.5749%				15060	169672	4476	17.3245%	1	0	19813	0	0	0	277	0	0	0	0		0	0	19536	0	0	0	0	0	0	19536	0	0	0	0	0	0	0	0	0	1410	0	0	0	0										
2376																																																																	527307	28608	28608	12.3682%	14.7850%	13.9829%	498699	3566498	4032094	-2690	0			6.7850%				449584	4032094	49115	13.9829%	1	0	496009	0	0	0	-103		-1921	-666	0		0	0	498699	0	0	0	0	0	0	498699	0	0	0	0	0	0	0	0	0	28608	0	0		0										
2732																																																																	102502	5023	5023	16.0432%	22.0348%	20.9550%	97479	465182	607603	377	0			14.0348%				92802	608715	5789	20.9550%	1	0	98968	0	1112	0	377	0	0	0	0		0	0	97479	0	0	0	0	0	0	97479	0	0	0	0	0	0	0	0	0	5023	0	1112	0	0										
2750																																																																	7964	563	563	11.7854%	17.1092%	15.8997%	7401	46548	62798	57	0			9.1092%				386	62798	7015	15.8997%	1	0	7458	0	0	0	57		0	0	0		0	0	7401	0	0	0	0	0	0	7401	0	0	0	0	0	0	0	0	0	563	0	0		0										
3252																																																																	29408	1623	1623	13.9261%	23.1230%	21.8468%	27785	127181	199517	401	0			15.1230%				27285	199517	500	21.8468%	1	0	28186	0	0	0	401	0	0	0	0		0	0	27785	0	0	0	0	0	0	27785	0	0	0	0	0	0	0	0	0	1623	0	0	0	0										
3458																																																																	5643	518	518	9.0792%	12.4724%	11.3275%	5125	45244	56448	31	0			4.4724%				3924	56448	1201	11.3275%	1	0	5156	0	0	0	31		0	0	0		0	0	5125	0	0	0	0	0	0	5125	0	0	0	0	0	0	0	0	0	518	0	0		0										
3720																																																																	42802	1724	1724	14.8636%	24.2068%	23.2318%	41078	176818	276367	294	0			16.2068%				20078	276367	21000	23.2318%	1	0	41372	0	0	0	294	0	0	0	0		0	0	41078	0	0	0	0	0	0	41078	0	0	0	0	0	0	0	0	0	1724	0	0	0	0										
3971																																																																	99683	2569	2590	12.4963%	14.1115%	13.7449%	97093	706394	776977	939	0			6.1115%				3271	784080	100925	13.7449%	1	0	105135	363	6740	0	939	0	0	0	0		0	0	97093	0	0	0	0	0	0	97093	0	0	0	0	0	0	0	0	0	2590	0	7103	21	0										
4156																																																																	23944	1816	1816	10.0311%	15.0984%	13.9533%	22128	158586	220594	128	0			7.0984%				16054	222377	7857	13.9533%	1	0	24039	1783	0	0	128	0	0	0	0		0	0	22128	0	0	0	0	0	0	22128	0	0	0	0	0	0	0	0	0	1816	0	1783	0	0										
4231																																																																	18278	586	586	16.1714%	39.1853%	37.9290%	17692	46645	109403	149	0			31.1853%				5103	109414	12600	37.9290%	1	0	17852	0	0	11	149	0	0	0	0		0	0	17692	0	0	0	0	0	0	17692	0	0	0	0	0	0	0	0	0	586	0	11	0	0										
5069																																																																	207853	5260	5260	44.6263%	49.9122%	48.6491%	202593	416437	453977	2789	0			41.9122%				193866	453977	8629	48.6491%	1	0	205284	0	0	0	2691	0	0	0	0		0	0	202593	0	0	0	0	0	0	202593	0	0	0	0	0	0	0	0	0	5260	0	0	0	0										
5135																																																																	80678	4897	4897	14.4362%	20.5983%	19.3480%	75781	391674	524936	-26	0			12.5983%				51833	525978	25042	19.3480%	1	0	76849	1042	0	0	26	0	0	0	0		0	0	75781	0	0	0	0	0	0	75781	0	0	0	0	0	0	0	0	0	4897	0	1042	0	0										
5210																																																																	181677	14005	14005	9.9724%	14.8686%	13.7224%	167672	1221882	1681354	-5810	-7073			6.8686%				130953	1685713	48151	13.7224%	1	0	173294	10275	1157	0	1263		0	-7073	0		0	0	167672	0	0	0	0	0	0	167672	0	0	0	0	0	0	0	0	0	14005	0	11432		0										
5461																																																																	72761	6204	6204	10.2993%	14.6616%	13.4114%	66557	496270	646231	2510	0			6.6616%				60353	646327	6300	13.4114%	1	0	69163	0	96	0	2510		0	0	0		0	0	66557	0	0	0	0	0	0	66557	0	0	0	0	0	0	0	0	0	6204	0	96		0										
5751																																																																	37419	1964	1964	17.5246%	23.8215%	22.5712%	35455	157081	202316	791	0			15.8215%				27285	203498	9352	22.5712%	1	0	37428	1089	93	0	791	0	0	0	0		0	0	35455	0	0	0	0	0	0	35455	0	0	0	0	0	0	0	0	0	1964	0	1182	0	0										
6039																																																																	34718	2689	2689	11.1744%	16.1676%	14.9154%	32029	214738	286628	104	0			8.1676%				992	286628	31037	14.9154%	1	0	32133	0	0	0	104	0	0	0	0		0	0	32029	0	0	0	0	0	0	32029	0	0	0	0	0	0	0	0	0	2689	0	0	0	0										
6329																																																																	90171	9041	9041	9.6210%	12.5384%	11.2812%	81130	719158	843257	280	0			4.5384%				42073	844200	40000	11.2812%	1	0	82353	0	0	943	280	0	0	0	0		0	0	81130	0	0	0	0	0	0	81130	0	0	0	0	0	0	0	0	0	9041	0	943	0	0										
7009																																																																	83891	0	0	10.1323%	21.8406%	21.8406%	83891	384105	827960	157	0			13.8406%				82839	827960	1052	21.8406%	1	0	84048	0	0	0	157		0	0	0		0	0	83891	0	0	0	0	0	0	83891	0	0	0	0	0	0	0	0	0	0	0	0		0										
7045																																																																	23870	1237	1237	10.9788%	24.1538%	22.9021%	22633	98825	206151	1137	0			16.1538%				20208	206151	2425	22.9021%	1	0	23770	0	0	0	1137	0	0	0	0		0	0	22633	0	0	0	0	0	0	22633	0	0	0	0	0	0	0	0	0	1237	0	0	0	0										
7072																																																																	33468	2212	2212	9.7884%	15.0260%	14.0329%	31256	222734	319317	-28	0			7.0260%				33865	325986	4060	14.0329%	1	0	37897	3707	881	2081	-17		0	-11	0		0	0	31256	0	0	0	0	0	0	31256	0	0	0	0	0	0	0	0	0	2212	0	6669		0										
7456																																																																	10286	857	857	9.8867%	13.2315%	12.1290%	9429	77739	95371	117	0			5.2315%				2429	95371	7000	12.1290%	1	0	9546	0	0	0	117	0	0	0	0		0	0	9429	0	0	0	0	0	0	9429	0	0	0	0	0	0	0	0	0	857	0	0	0	0										
7634																																																																	11009	624	624	14.7918%	22.2926%	21.0291%	10385	49384	70208	115	0			14.2926%				2125	70208	8260	21.0291%	1	0	10500	0	0	0	115	0	0	0	0		0	0	10385	0	0	0	0	0	0	10385	0	0	0	0	0	0	0	0	0	624	0	0	0	0										
8033																																																																	43206	1392	1392	13.5032%	21.1595%	20.4778%	41814	204192	309661	37	0			13.1595%				33814	309661	8000	20.4778%	1	0	41851	0	0	0	37		0	0	0		0	0	41814	0	0	0	0	0	0	41814	0	0	0	0	0	0	0	0	0	1392	0	0		0										
8462																																																																	25680	955	955	14.0416%	33.6964%	32.4432%	24725	76210	176084	688	0			25.6964%				24025	176084	700	32.4432%	1	0	25413	0	0	0	688	0	0	0	0		0	0	24725	0	0	0	0	0	0	24725	0	0	0	0	0	0	0	0	0	955	0	0	0	0										
8631																																																																	7583	400	400	10.9855%	19.6303%	18.5948%	7183	38629	65386	37	0			11.6303%				5883	65386	1300	18.5948%	1	0	7220	0	0	0	37		0	0	0		0	0	7183	0	0	0	0	0	0	7183	0	0	0	0	0	0	0	0	0	400	0	0		0										
9357																																																																	63744	4399	4399	11.6934%	12.6046%	11.7348%	59345	505720	507509	222	0			4.6046%				38213	541538	55161	11.7348%	1	0	93596	28667	5362	0	222	0	0	0	0		0	0	59345	0	0	0	0	0	0	59345	0	0	0	0	0	0	0	0	0	4399	0	34029	0	0										
9553																																																																	18579	1211	1211	9.8259%	14.0396%	13.1245%	17368	132333	176758	-71	0			6.0396%				15268	176758	2100	13.1245%	1	0	17297	0	0	0	1	0	0	0	-72		0	0	17368	0	0	0	0	0	0	17368	0	0	0	0	0	0	0	0	0	1211	0	0	0	0										
9807																																																																	408466	25429	25429	16.4406%	20.1618%	18.9067%	383037	2025937	2329820	2875	0			12.1618%				250765	2329820	132272	18.9067%	1	0	385912	0	0	0	2875		0	0	0		0	0	383037	0	0	0	0	0	0	383037	0	0	0	0	0	0	0	0	0	25429	0	0		0										
9955																																																																	21919	1319	1319	13.3738%	20.8451%	19.5907%	20600	105152	154032	179	0			12.8451%				17467	154032	3133	19.5907%	1	0	20779	0	0	0	179	0	0	0	0		0	0	20600	0	0	0	0	0	0	20600	0	0	0	0	0	0	0	0	0	1319	0	0	0	0										
10250																																																																	45244	3184	3184	9.5807%	14.8608%	13.8149%	42060	304453	439008	1886	0			6.8608%				9560	439008	32500	13.8149%	1	0	43946	0	0	0	1886	0	0	0	0		0	0	42060	0	0	0	0	0	0	42060	0	0	0	0	0	0	0	0	0	3184	0	0	0	0										
10849																																																																	26901	1545	1545	10.1684%	18.0997%	17.0602%	25356	148627	249360	329	0			10.0997%				11894	251290	15391	17.0602%	1	0	27614	694	0	1235	329		0	0	0		0	0	25356	0	0	0	0	0	0	25356	0	0	0	0	0	0	0	0	0	1545	0	1930		0										
11145																																																																	28056	2377	2377	9.4694%	13.1353%	12.0224%	25679	213593	271179	-104	0			5.1353%				12129	271629	14000	12.0224%	1	0	26025	450	0	0	-104	0	0	0	0		0	0	25679	0	0	0	0	0	0	25679	0	0	0	0	0	0	0	0	0	2377	0	450	0	0										
11640																																																																	53231	3545	3545	14.3205%	14.5292%	13.5616%	49686	366373	346958	1117	0			6.5292%				7191	346958	42495	13.5616%	1	0	50803	0	0	0	1117	0	0	0	0		0	0	49686	0	0	0	0	0	0	49686	0	0	0	0	0	0	0	0	0	3545	0	0	0	0										
11837																																																																	15500	671	671	15.7856%	28.9303%	27.6779%	14829	53577	93940	160	0			20.9303%				2829	93940	12000	27.6779%	1	0	14989	0	0	0	160	0	0	0	0		0	0	14829	0	0	0	0	0	0	14829	0	0	0	0	0	0	0	0	0	671	0	0	0	0										
12030																																																																	68018	3433	3433	16.8702%	25.2258%	23.9526%	64585	269637	382834	1	0			17.2258%				63985	382834	600	23.9526%	1	0	64586	0	0	0	1	0	0	0	0		0	0	64585	0	0	0	0	0	0	64585	0	0	0	0	0	0	0	0	0	3433	0	0	0	0										
12142																																																																	28531	1653	1653	11.7412%	19.6375%	18.4998%	26878	145288	228920	-1862	0			11.6375%				9978	228920	16900	18.4998%	1	0	25016	0	0	0	494		0	-2356	0		0	0	26878	0	0	0	0	0	0	26878	0	0	0	0	0	0	0	0	0	1653	0	0		0										
12311	11721321	883827	1255131	9.8825%	13.4990%	12.0535%	10466190	86831308	105905981	-160173	0			5.4990%			2608600	108058389	9134301	11.0450%	0	11582728	1889224	224438	29941	85608		81071	-228386	-98466		8805	0	9590493	0	0	0	0	0	0	9590493	780000	0	95697	875697	0	875697	371304	0	0	1255131	0	2152408		0																															1																																													
12647																																																																	18664	1076	1076	11.1564%	17.5348%	16.5239%	17588	106440	157650	0	0			9.5348%				999	158367	17306	16.5239%	1	0	18305	0	717	0	0	0	0	0	0		0	0	17588	0	0	0	0	0	0	17588	0	0	0	0	0	0	0	0	0	1076	0	717	0	0										
12656																																																																	2081	122	122	10.8394%	21.5514%	20.2879%	1959	9656	18073	0	0			13.5514%				1513	18087	460	20.2879%	1	0	1973	0	0	14	0	0	0	0	0		0	0	1959	0	0	0	0	0	0	1959	0	0	0	0	0	0	0	0	0	122	0	14	0	0										
12946																																																																	165889	16169	16169	9.5668%	12.8563%	11.6032%	149720	1290336	1564998	1950	0			4.8563%				104361	1579396	59757	11.6032%	1	0	166068	13491	907	0	1950		0	0	0		0	0	149720	0	0	0	0	0	0	149720	0	0	0	0	0	0	0	0	0	16169	0	14398		0										
13103																																																																	293151	16332	30575	11.9534%	13.6526%	12.2287%	262576	2147214	2196672	17157	6595			5.6526%				249212	2224422	34519	12.2287%	1	0	300888	8105	12840	0	23752	0	0	-6595	0		0	210	262576	0	0	0	0	0	0	262576	0	0	0	0	0	0	0	0	0	30575	0	21155	14243	0										
13251																																																																	6142	411	411	11.7726%	18.6931%	17.4422%	5731	32857	48681	7	0			10.6931%				3731	48681	2000	17.4422%	1	0	5738	0	0	0	7	0	0	0	0		0	0	5731	0	0	0	0	0	0	5731	0	0	0	0	0	0	0	0	0	411	0	0	0	0										
13457																																																																	6318	93	93	27.1680%	55.4211%	54.6053%	6225	11400	22913	15	0			47.4211%				323	22913	5902	54.6053%	1	0	6240	0	0	0	15	0	0	0	0		0	0	6225	0	0	0	0	0	0	6225	0	0	0	0	0	0	0	0	0	93	0	0	0	0										
14155																																																																	26354	2530	2530	10.4877%	13.0553%	11.8019%	23824	201865	227162	252	0			5.0553%				23488	227162	336	11.8019%	1	0	24076	0	0	0	252	0	0	0	0		0	0	23824	0	0	0	0	0	0	23824	0	0	0	0	0	0	0	0	0	2530	0	0	0	0										
14650																																																																	5368	415	415	12.4893%	16.3097%	15.0488%	4953	32913	39658	0	0			8.3097%				4543	39748	500	15.0488%	1	0	5043	90	0	0	0	0	0	0	0		0	0	4953	0	0	0	0	0	0	4953	0	0	0	0	0	0	0	0	0	415	0	90	0	0										
14753																																																																	5593	335	1312	9.8285%	21.0011%	16.0746%	4281	26632	43557	27	0			10.0746%				2704	43557	1577	16.0746%	1	0	4308	0	0	0	27	0	0	0	0		0	0	4281	0	0	0	0	0	0	4281	0	0	0	0	0	0	977	0	0	1312	0	0	0	0										
14865																																																																	48990	4227	4227	9.3489%	10.6358%	9.7181%	44763	460613	478803	228	0			2.6358%				32778	480754	13936	9.7181%	1	0	46942	0	1640	311	228	0	0	0	0		0	0	44763	0	0	0	0	0	0	44763	0	0	0	0	0	0	0	0	0	4227	0	1951	0	0										
14977																																																																	10352	557	557	19.7396%	23.3500%	22.0937%	9795	44334	49621	0	0			15.3500%				9795	49621	0	22.0937%	1	0	9795	0	0	0	0	0	0	0	0		0	0	9795	0	0	0	0	0	0	9795	0	0	0	0	0	0	0	0	0	557	0	0	0	0										
16551																																																																	41429	3031	3031	11.9406%	16.3328%	15.1379%	38398	253655	321576	848	0			8.3328%				21006	324184	20000	15.1379%	1	0	41854	2433	175	0	848		0	0	0		0	0	38398	0	0	0	0	0	0	38398	0	0	0	0	0	0	0	0	0	3031	0	2608		0										
16748																																																																	10312	668	668	11.9900%	19.0002%	17.7694%	9644	54273	80434	106	0			11.0002%				6644	80434	3000	17.7694%	1	0	9750	0	0	0	106	0	0	0	0		0	0	9644	0	0	0	0	0	0	9644	0	0	0	0	0	0	0	0	0	668	0	0	0	0										
17110																																																																	27590	326	326	17.5789%	17.2406%	17.0369%	27264	160029	155095	0	0			9.2406%				19978	155095	7286	17.0369%	1	0	27264	0	0	0	0	0	0	0	0		0	0	27264	0	0	0	0	0	0	27264	0	0	0	0	0	0	0	0	0	326	0	0	0	0										
17147																																																																	1243540	80571	80571	10.8831%	13.0518%	12.2062%	1162969	9527728	10686025	28403	0			5.0518%				428988	11258591	1306546	12.2062%	1	0	1763937	541936	27713	2917	41505		-426	-12677	0		0	0	1162969	0	0	0	0	0	0	1162969	0	0	0	0	0	0	0	0	0	80571	0	572566		0										
17259																																																																	5921	188	188	9.8841%	13.8685%	13.4281%	5733	42694	58002	88	0			5.8685%				4195	58002	1538	13.4281%	1	0	5821	0	0	0	88	0	0	0	0		0	0	5733	0	0	0	0	0	0	5733	0	0	0	0	0	0	0	0	0	188	0	0	0	0										
17950																																																																	49698	3640	3640	8.8043%	17.1228%	15.8687%	46058	290245	523133	3659	0			9.1228%				25750	526287	23462	15.8687%	1	0	52871	2083	1071	0	3659	0	0	0	0		0	0	46058	0	0	0	0	0	0	46058	0	0	0	0	0	0	0	0	0	3640	0	3154	0	0										
17978																																																																	120915	1379	1379	40.5486%	109.6019%	108.3519%	119536	110322	294797	0	0			101.6019%				119536	294797	0	108.3519%	1	0	119536	0	0	0	0	0	0	0	0		0	0	119536	0	0	0	0	0	0	119536	0	0	0	0	0	0	0	0	0	1379	0	0	0	0										
18050																																																																	70837	4800	4800	10.9858%	18.4708%	17.2192%	66037	383507	601115	2443	0			10.4708%				57152	601115	8885	17.2192%	1	0	68480	0	0	0	2443	0	0	0	0		0	0	66037	0	0	0	0	0	0	66037	0	0	0	0	0	0	0	0	0	4800	0	0	0	0										
18135																																																																	26408	1205	1205	8.5605%	20.9641%	20.0075%	25203	125968	294410	-8	0			12.9641%				18691	294410	6512	20.0075%	1	0	25195	0	0	0	-8	0	0	0	0		0	0	25203	0	0	0	0	0	0	25203	0	0	0	0	0	0	0	0	0	1205	0	0	0	0										
