"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
	OTHER ASSETS: 20% RISK-WEIGHT	OTHER ASSETS: 50% RISK-WEIGHT	TOTAL ASSETS: NOT SUBJ RISK-WGT	PERFORM STANDBY LETRS OF CRDT-EQUIV	PERFORM STANDBY LETRS OF CRDT-0% R/W	PERFORM STANDBY LETRS OF CRDT-20%R/W	PERFORM STANDBY LETRS OF CRDT-50%R/W	PERFORM STANDBY LETRS OF CRDT-100%	CMMRCL&SIMILAR LETTRS OF CRDT-EQUIVL	COMMERCIAL &SIM LETRS OF CRDT-0%	COMMERCIAL &SIM LETRS OF CRDT-20%	COMMERCIAL &SIM LETRS OF CRDT-50%	COMMERCIAL &SIM LETRS OF CRDT-100%	RSK PARTICPTNS IN BKRS ACCPTNCS-EQVL	RISK PARTIC IN BKRS ACCEPT - 0%	RISK PARTIC IN BKRS ACCEPT - 20%	RISK PARTIC IN BKRS ACCEPT - 100%	SECURITIES LENT-CREDIT EQUIVALNT AMT	SECURITIES LENT - 0%	SECURITIES LENT - 20%	SECURITIES LENT - 50%	SECURITIES LENT - 100%	RECOURSE ON SMALL BUS OBLIG - EQUIV	RECOURSE ON SMALL BUS OBLIG - 0%	RECOURSE ON SMALL BUS OBLIG - 20%	RECOURSE ON SMALL BUS OBLIG - 50%	RECOURSE ON SMALL BUS OBLIG - 100%	OTHR FNCL ASSETS SOLD W/RECRS ($AMT)	OTHR FNCL ASSETS SOLD W/RECRS (EQUIV	OTHR FNCL ASSETS SOLD W/RECRS-0%	OTHR FNCL ASSETS SOLD W/RECRS-20%	OTHR FNCL ASSETS SOLD W/RECRS-50%	OTHR FNCL ASSETS SOLD W/RECRS-100%	ALL OTH OFF-BALNCE SHEET LIABILITIES	ALL OTH OFF-BAL SHEET LIABS-CDT EQVL	ALL OTH OFF-BAL SHEET LIABILITIES-0%	ALL OTH OFF-BAL SHEET LIABILTIES-20%	ALL OTH OFF-BAL SHEET LIABILTIES-50%	ALL OTH OFF-BAL SHEET LIABLTIES-100%	CMMTMNTS W/AN ORGNL MAT,ETC-CRD EQVL	CMMTMTS W/AN ORGNL MAT EXCDNG 1YR-0%	CMMTMNTS W/AN ORGNL MAT EXCD 1YR-20%	CMMTMTS W/AN ORGNL MAT EXCDG 1YR-50%	CMMTMTS W/AN ORGNL MAT EXCD 1YR-100%	DERIVATIVE CONTRACTS - 0%	DERIVATIVE CONTRACTS - 20%	DERIVATIVE CONTRACTS - 50%	TOT ASSTS,DERVTVS,&OFF-BAL SHT-0%	TOT ASSTS,DERVTVS,&OFF-BAL SHT - 20%	TOT ASTS,DERVTVS,&OFF-BAL SHT - 50%	TOT ASTS,DERVTVS,&OFF-BAL SHT - 100%	RSK-WGHTD ASTS BY RSK WGHT CTGRY-0%	RSK-WGHTD ASTS BY RSK WGHT CTRY-20%	RSK-WGHTD ASTS BY RSK WGHT CTGRY-50%	RSK-WGHTD ASTS BY RSK WGH CTGRY-100%	RSK-WGHTD ASTS BEFORE DEDCTNS - 100%	FED FNDS SLD&SECS PRCHD UDR AGRMT-0%	FED FNDS SLD&SECS PRCHD UDR AGRMT-20	FED FDS SLD&SECS PURC UDR AGRMTS,ETC	CSH&BALS DU FRM DEP INSTITS-ITMS NT 	UNSD MAT LT 1 YR CMRL FCV NA	UNSD MAT LT 1 YR CMRL CR EA	UNSD MAT LT 1 YR CMRL 0% RW CTGRY	UNSD MAT LT 1 YR CMRL 20% RW CTGRY	UNSD MAT LT 1 YR CMRL 50% RW CTGRY	UNSD MAT LT 1 YR CMRL 100% RW CTGRY	PRCH CR PRTC INV GRD MAT LE 1 YR	PRCH CR PRTC INV GRD MAT 1T5 YR	PRCH CR PRTC INV GRD MAT GT 5 YR	PRCH CR PRTC SUBINV GRD MAT LE 1 YR	PRCH CR PRTC SUBINV GRD MAT 1T5 YR	PRCH CR PRTC SUBINV GRD MAT GT 5 YR	
37	0	0	-1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116	29101	37751	18820	0	5820	18876	18820	43516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242	0	0	-219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41318	0	0	0	41318	41318	0	0	2431	0	0	0	0	0	0	0	0	0	0	0	0	0	
279	993	0	-404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	33051	89566	42543	0	6610	44783	42543	93936	0	2027	2027	0	0	0	0	0	0	0	0	0	0	0	0	0	
354	0	0	-376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	6574	1591	2450	0	1315	796	2450	4561	0	849	849	0	0	0	0	0	0	0	0	0	0	0	0	0	
457	97	3	-455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	669	0	0	0	159	6117	7517	30887	0	1223	3759	30887	35869	0	169	169	0	0	0	0	0	0	0	0	0	0	0	0	0	
505	3749	0	-2577	148	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15688	0	0	2516	13172	0	0	0	63462	71474	141987	176807	0	14295	70994	176807	262096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1155	1030	0	-2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6304	62677	26230	131503	0	12535	13115	131503	157153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1351	0	0	-1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1799	0	0	0	1799	0	0	0	1503	55722	28429	80111	0	11144	14215	80111	105470	0	0	3010	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454	795	0	-10736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3834	3834	0	0	3834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87208	408441	113961	158816	0	81688	56981	158816	297485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557	419	24	-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	196	0	0	0	6304	27261	5734	39596	0	5452	2867	39596	47915	0	1418	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669	867	0	-2161	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36747	96317	50895	77082	0	19263	25448	77082	121793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829	2652	224	5088	189	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2229	0	0	0	2229	0	0	0	9030	92280	101163	211616	0	18456	50582	211616	280654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856	1604	0	-2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	121	0	0	0	23419	46882	1100	56488	0	9376	550	56488	66414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040	1701	0	-5216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2348	0	0	0	2348	0	0	0	15281	70377	25809	104825	0	14075	12905	104825	131805	0	13163	13163	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161	0	0	-912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3091	44640	36318	40934	0	8928	18159	40934	68021	0	4120	4120	0	3065	307	307	0	0	0	0	0	0	0	0	0	
2376	45116	0	-26649	232	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3485	0	5429	465866	141675	2392553	0	93173	70838	2392553	2556564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5476	2714	5615	0	1095	1357	5615	8067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732	0	0	-2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97718	106044	53499	272900	0	21209	26750	272900	320859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750	532	19	-1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	139	0	0	0	3411	14199	1933	39334	0	2840	967	39334	43141	0	865	865	0	0	0	0	0	0	0	0	0	0	0	0	0	
3177	6619	1936	-1443	384	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146760	56782	584226	230759	0	11356	292113	230759	534228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252	510	58	-2024	199	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	994	0	0	0	24877	51544	7238	87279	0	10309	3619	87279	101207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458	0	0	-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	12523	3024	23697	0	2505	1512	23697	27714	0	635	635	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720	2635	0	-1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123	0	0	0	2123	0	0	1	32759	51620	31843	107987	0	10324	15922	107987	134233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971	2249	298	4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814	1814	0	0	1814	0	0	0	0	0	0	0	14453	0	0	1	14452	0	0	0	33294	93644	109988	455957	0	18729	54994	455957	529680	0	1332	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156	1442	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6466	0	0	0	6466	0	0	0	6026	41941	50063	116280	0	8388	25032	116280	149700	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231	163	36	-3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9654	45909	15796	47660	0	9182	7898	47660	64740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4437	938	86	-2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	0	0	0	1617	0	0	0	12335	79641	49304	105608	0	15928	24652	105608	146188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839	1082	0	-6461	60	0	0	0	60	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	510	0	0	510	0	0	0	0	0	0	0	1740	0	0	0	1740	0	0	0	11959	73588	41937	214869	0	14718	20969	214869	250556	0	14400	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069	0	0	-10655	128	0	0	0	128	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7922	0	0	0	7922	0	0	0	50092	1629	33362	318738	0	326	16681	318738	335745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135	1284	0	-3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610	0	0	0	2610	0	0	0	58580	24906	51374	251649	0	4981	25687	251649	282317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210	5691	0	-12243	2262	0	0	0	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6997	216300	318573	505193	0	43260	159287	505193	707740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461	1988	0	-9488	518	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2355	0	0	0	2355	0	0	0	33374	147232	21564	310186	0	29446	10782	310186	350414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751	733	145	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6576	0	0	0	6576	0	0	0	14559	41382	29900	104486	0	8276	14950	104486	127712	0	6090	6090	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039	107	20	-1204	92	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1743	0	0	0	1743	0	0	0	9487	22155	4904	52478	0	4431	2452	52478	59361	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141	0	0	-449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	29088	16059	15523	0	5818	8030	15523	29371	0	13150	13150	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329	519	0	-6993	816	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4327	0	0	210	4117	0	0	0	42930	58791	70944	317134	0	11758	35472	317134	364364	0	9216	9216	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009	0	0	1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	18711	369514	3791	254130	0	73903	1896	254130	329929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045	725	0	-1475	96	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13591	79478	37879	51083	0	15896	18940	51083	85919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072	1375	295	697	886	0	0	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17501	17501	0	0	17501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4328	17742	103015	62194	0	3548	51508	62194	117250	0	2386	2386	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157	0	0	-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1361	1361	0	0	0	1361	0	0	0	0	0	0	0	0	1784	21324	8848	16675	0	4265	4424	16675	25364	0	558	558	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456	176	40	-460	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10084	8916	2960	46727	0	1783	1480	46727	49990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634	55	0	-1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	193	0	0	0	7327	7709	10860	36102	0	1542	5430	36102	43074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033	996	0	-1134	424	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4631	0	4631	0	0	0	0	0	17100	23075	55040	104981	0	4615	27520	104981	137116	0	6225	6225	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462	0	0	-741	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9217	119652	6035	39074	0	23930	3018	39074	66022	0	5550	5550	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631	86	0	-725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203	0	0	0	1203	0	0	0	4888	21748	12480	25481	0	4350	6240	25481	36071	0	3923	3923	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357	484	0	22406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46005	96625	62042	178082	0	19325	31021	178082	228428	0	101	101	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553	2189	0	-1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13667	46245	8984	87210	0	9249	4492	87210	100951	0	2285	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807	14037	0	-244716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156199	0	0	156199	0	0	0	1213	202386	260526	687406	1581554	0	52105	343703	1581554	1977362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955	588	0	-1485	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	547	0	0	0	23830	30298	4832	67224	0	6060	2416	67224	75700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250	726	130	228	1095	0	0	0	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	27731	74017	40276	214023	0	14803	20138	214023	248964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849	110	1321	-3579	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	0	0	2282	0	0	0	58674	36312	36431	129664	0	7262	18216	129664	155142	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145	823	174	-1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6507	25007	67379	91566	0	5001	33690	91566	130257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11275	19777	1324	-12931	936	0	114	822	0	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5545	5545	0	98	5447	0	0	0	0	0	0	0	0	0	0	0	0	0	65	663	124255	111950	226219	898022	0	22390	113110	898022	1033522	0	2333	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640	1446	242	-3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23064	0	0	0	23064	0	0	0	29028	124238	62710	198908	0	24848	31355	198908	255111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837	743	60	-2715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	140	0	0	0	6069	54476	10479	32070	0	10895	5240	32070	48205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030	366	0	-9243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	540	0	0	0	46302	41326	49427	192313	0	8265	24714	192313	225292	0	2047	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142	648	46	-2230	0	0	0	0	0	34	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17686	80399	35899	91822	0	16080	17950	91822	125852	0	8150	8150	0	0	0	0	0	0	0	0	0	0	0	0	0	
12179	690	76	-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	247	34	0	0	0	1121	5623	19965	11955	0	1125	9983	11955	23063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12245	688	113	-1444	539	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3883	36834	37452	47782	0	7367	18726	47782	73875	0	2288	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																																									
12647	371	0	-966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483	21404	17653	54994	0	4281	8827	54994	68102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656	0	0	-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	5297	7266	5760	0	1059	3633	5760	10452	0	4654	4654	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937	0	0	-1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8078	0	0	0	8078	0	0	0	31980	9775	30046	137237	0	1955	15023	137237	154215	0	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946	8471	1019	-3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16440	0	0	95	16345	0	0	0	4664	149894	243376	465413	0	29979	121688	465413	617080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12955	0	0	-1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27281	20225	88786	0	5456	10113	88786	104355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103	10653	0	19748	173	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35516	145980	453343	887077	0	29196	226672	887077	1142945	0	831	831	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251	0	0	-435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13259	2559	5604	21241	0	512	2802	21241	24555	0	480	480	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457	0	0	-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6898	8347	88	9988	0	1669	44	9988	11701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14052	152	0	-832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7916	5809	14039	30592	0	1162	7020	30592	38774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155	703	0	-1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9410	9410	0	0	9410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	14955	51497	87883	0	2991	25749	87883	116623	0	2315	2315	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650	53	0	-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	617	0	0	0	7851	5406	2566	17054	0	1081	1283	17054	19418	0	1365	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753	0	0	-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	522	0	0	0	4562	7794	15862	18885	0	1559	7931	18885	28375	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865	824	52	-3763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9574	0	0	0	9574	0	0	132	40028	25918	22966	230404	0	5184	11483	230404	247071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
